WigleWifi-1.4,appRelease=2.28,model=LG-H990,release=7.0,device=elsa,display=NRD90M,board=msm8996,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
51502_30229_209996271,Globe,HSPA;ph,2018-05-15 19:35:58,0,-109,14.69865361,121.09547421,131,9.101999282836914,GSM
d0:04:92:01:a0:d8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:35:58,4,-75,14.69865361,121.09547421,131,9.101999282836914,WIFI
20:54:fa:4f:41:dc,HIGHJUMPER,[WPA2-PSK-CCMP][ESS],2018-05-15 19:35:58,1,-57,14.69865361,121.09547421,131,9.101999282836914,WIFI
34:ce:00:7f:23:fe,bon_25_converge_plus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:35:58,5,-80,14.69865361,121.09547421,131,9.101999282836914,WIFI
c4:ff:1f:57:d2:50,HUAWEI-hXB6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:35:58,11,-74,14.69865361,121.09547421,131,9.101999282836914,WIFI
12:f0:05:36:c6:b7,DIRECT-MZLAPTOP-UESARHULmsBL,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-05-15 19:35:58,9,-81,14.69865361,121.09547421,131,9.101999282836914,WIFI
1c:74:0d:16:01:e4,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:35:58,10,-85,14.69865361,121.09547421,131,9.101999282836914,WIFI
f4:cb:52:b2:02:63,HUAWEI-0263,[WPA2-PSK-CCMP][ESS],2018-05-15 19:35:58,1,-88,14.69865361,121.09547421,131,9.101999282836914,WIFI
34:ce:00:7f:23:fe,bon_25_converge_plus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:36:17,5,-75,14.69897223,121.09559327,155,9.101999282836914,WIFI
12:f0:05:36:c6:b7,DIRECT-MZLAPTOP-UESARHULmsBL,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-05-15 19:36:17,9,-72,14.69897223,121.09559327,155,9.101999282836914,WIFI
cc:79:cf:68:a6:73,WiFiConnect 843,[ESS],2018-05-15 19:36:17,36,-85,14.69897223,121.09559327,155,9.101999282836914,WIFI
51502_30229_209996271,Globe,HSPA;ph,2018-05-15 19:36:17,0,-103,14.69897223,121.09559327,155,9.101999282836914,GSM
e4:77:23:a6:2b:64,IPMC CAAYOHAN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:17,9,-66,14.69897223,121.09559327,155,9.101999282836914,WIFI
51502_30229_210018663,Globe,HSPA;ph,2018-05-15 19:36:17,0,-103,14.69897223,121.09559327,155,9.101999282836914,GSM
12:f0:05:36:c6:b7,DIRECT-MZLAPTOP-UESARHULmsBL,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-05-15 19:36:17,9,-67,14.69897223,121.09559327,155,9.101999282836914,WIFI
00:13:33:f5:8f:e5,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:17,1,-82,14.69897223,121.09559327,155,9.101999282836914,WIFI
48:fd:8e:ce:2f:ec,CablaoStore,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:17,4,-83,14.69897223,121.09559327,155,9.101999282836914,WIFI
48:fd:8e:b9:92:84,HUAWEI-6C73,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:17,8,-83,14.69897223,121.09559327,155,9.101999282836914,WIFI
24:1f:a0:a4:0e:77,Happy Meeeh,[WPA2-PSK-CCMP][ESS],2018-05-15 19:36:17,4,-86,14.69897223,121.09559327,155,9.101999282836914,WIFI
00:13:33:fe:40:68,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:17,6,-86,14.69897223,121.09559327,155,9.101999282836914,WIFI
b0:4e:26:db:6a:c8,TP-Link_6AC8,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 19:36:17,1,-91,14.69897223,121.09559327,155,9.101999282836914,WIFI
cc:79:cf:68:a6:73,WiFiConnect 843,[ESS],2018-05-15 19:36:17,36,-73,14.69897223,121.09559327,155,9.101999282836914,WIFI
48:fd:8e:ce:2f:ec,CablaoStore,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:17,4,-76,14.69897223,121.09559327,155,9.101999282836914,WIFI
48:fd:8e:b9:92:84,HUAWEI-6C73,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:17,8,-76,14.69897223,121.09559327,155,9.101999282836914,WIFI
24:1f:a0:a4:0e:77,Happy Meeeh,[WPA2-PSK-CCMP][ESS],2018-05-15 19:36:17,4,-79,14.69897223,121.09559327,155,9.101999282836914,WIFI
c4:ff:1f:57:83:5c,Convergys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:17,2,-87,14.69897223,121.09559327,155,9.101999282836914,WIFI
00:13:33:f5:8f:e5,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,1,-77,14.69931546,121.09526955,137,9.101999282836914,WIFI
48:fd:8e:b9:92:84,HUAWEI-6C73,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,8,-64,14.69931546,121.09526955,137,9.101999282836914,WIFI
90:61:0c:35:bb:4e,PLDTHOMEDSL47950,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:36:38,1,-86,14.69931546,121.09526955,137,9.101999282836914,WIFI
00:13:33:f5:8f:e5,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,1,-70,14.69931546,121.09526955,137,9.101999282836914,WIFI
48:fd:8e:ce:2f:ec,CablaoStore,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,4,-71,14.69931546,121.09526955,137,9.101999282836914,WIFI
3a:40:a4:a7:ff:57,HOTSPOT_18,[ESS],2018-05-15 19:36:38,6,-88,14.69931546,121.09526955,137,9.101999282836914,WIFI
48:fd:8e:ce:2f:ec,CablaoStore,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,4,-60,14.69931546,121.09526955,137,9.101999282836914,WIFI
00:13:33:f0:29:f5,PribadongNetwork,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,10,-88,14.69931546,121.09526955,137,9.101999282836914,WIFI
48:fd:8e:4c:2a:24,HUAWEI-5SeJ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,4,-86,14.69931546,121.09526955,137,9.101999282836914,WIFI
94:fb:b2:45:cd:34,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:36:38,11,-86,14.69931546,121.09526955,137,9.101999282836914,WIFI
d0:04:92:03:04:d0,SupelaresWifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,11,-87,14.69931546,121.09526955,137,9.101999282836914,WIFI
94:fb:b2:45:a1:20,PLDTMyDSLost,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:36:38,11,-89,14.69931546,121.09526955,137,9.101999282836914,WIFI
48:fd:8e:4c:2a:24,HUAWEI-5SeJ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,4,-81,14.69931546,121.09526955,137,9.101999282836914,WIFI
d0:04:92:03:04:d0,SupelaresWifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,11,-77,14.69931546,121.09526955,137,9.101999282836914,WIFI
70:9f:2d:a0:44:9c,PLDTWiFi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:36:38,1,-81,14.69931546,121.09526955,137,9.101999282836914,WIFI
70:9f:2d:a0:44:9d,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:38,1,-82,14.69931546,121.09526955,137,9.101999282836914,WIFI
2a:40:a4:a7:ff:57,HOTSPOT_17,[ESS],2018-05-15 19:36:38,6,-86,14.69931546,121.09526955,137,9.101999282836914,WIFI
00:13:33:e3:d2:14,PLDTHOMEDSLjohnnybravo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,11,-83,14.6998188,121.09528077,120,10.618999481201172,WIFI
40:a5:ef:96:b9:62,Five i's Hotspot 3,[WPS][ESS],2018-05-15 19:36:54,6,-87,14.6998188,121.09528077,120,10.618999481201172,WIFI
00:13:33:e3:d2:14,PLDTHOMEDSLjohnnybravo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,11,-78,14.6998188,121.09528077,120,10.618999481201172,WIFI
90:61:0c:35:68:5c,PLDTHOMEDSL26716,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:36:54,1,-88,14.6998188,121.09528077,120,10.618999481201172,WIFI
d0:04:92:03:04:d0,SupelaresWifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,11,-69,14.6998188,121.09528077,120,10.618999481201172,WIFI
e0:8e:3c:22:39:f7,bayanDSLWIFI_39F7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,1,-82,14.6998188,121.09528077,120,10.618999481201172,WIFI
90:61:0c:39:c2:3d,Kutch_Home_DSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,1,-86,14.6998188,121.09528077,120,10.618999481201172,WIFI
48:fd:8e:4b:f3:b0,HUAWEI-kEGN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,6,-86,14.6998188,121.09528077,120,10.618999481201172,WIFI
6c:3b:6b:e3:be:f5,Five i's Hotspot 1,[ESS],2018-05-15 19:36:54,1,-88,14.6998188,121.09528077,120,10.618999481201172,WIFI
e0:8e:3c:22:39:f7,bayanDSLWIFI_39F7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,1,-77,14.6998188,121.09528077,120,10.618999481201172,WIFI
40:a5:ef:96:b9:62,Five i's Hotspot 3,[WPS][ESS],2018-05-15 19:36:54,6,-77,14.6998188,121.09528077,120,10.618999481201172,WIFI
b0:4e:26:db:6a:c8,TP-Link_6AC8,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 19:36:54,1,-86,14.6998188,121.09528077,120,10.618999481201172,WIFI
90:61:0c:39:c2:3d,Kutch_Home_DSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,1,-80,14.6998188,121.09528077,120,10.618999481201172,WIFI
48:fd:8e:4b:f3:b0,HUAWEI-kEGN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:36:54,6,-78,14.6998188,121.09528077,120,10.618999481201172,WIFI
74:cc:39:ca:2e:88,Decoy,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2018-05-15 19:36:54,6,-89,14.6998188,121.09528077,120,10.618999481201172,WIFI
80:3f:5d:be:d9:11,HOTSPOT_1,[WPS][ESS],2018-05-15 19:36:54,13,-86,14.6998188,121.09528077,120,10.618999481201172,WIFI
90:61:0c:39:c2:3d,Kutch_Home_DSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,1,-70,14.70026904,121.09548582,112,6.067999839782715,WIFI
d0:04:92:01:c6:80,PLDTHOMEFIBR_01680,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,11,-78,14.70026904,121.09548582,112,6.067999839782715,WIFI
d0:04:92:01:ab:48,PLDTHOMEFIBR2529,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,3,-84,14.70026904,121.09548582,112,6.067999839782715,WIFI
58:f9:87:24:8c:0c,A1R,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,10,-75,14.70026904,121.09548582,112,6.067999839782715,WIFI
00:13:33:db:08:da,PLDTHOMEDSL,[WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,11,-83,14.70026904,121.09548582,112,6.067999839782715,WIFI
9e:a9:e4:d4:0e:d2,Bernalyn Bautista 0905,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 19:37:11,1,-88,14.70026904,121.09548582,112,6.067999839782715,WIFI
51502_30229_210018663,Globe,HSPA;ph,2018-05-15 19:37:11,0,-99,14.70026904,121.09548582,112,6.067999839782715,GSM
40:a5:ef:96:b9:62,Five i's Hotspot 3,[WPS][ESS],2018-05-15 19:37:11,6,-70,14.70026904,121.09548582,112,6.067999839782715,WIFI
d0:04:92:01:c6:80,PLDTHOMEFIBR_01680,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,11,-71,14.70026904,121.09548582,112,6.067999839782715,WIFI
00:13:33:db:08:da,PLDTHOMEDSL,[WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,11,-77,14.70026904,121.09548582,112,6.067999839782715,WIFI
00:13:33:e5:2c:4f,PLDTHOMEDSL***,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,6,-85,14.70026904,121.09548582,112,6.067999839782715,WIFI
d0:04:92:01:53:c8,PLDTHOMEFIBRDHELFER,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,12,-82,14.70026904,121.09548582,112,6.067999839782715,WIFI
d0:04:92:01:c6:80,PLDTHOMEFIBR_01680,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,11,-66,14.70026904,121.09548582,112,6.067999839782715,WIFI
c0:25:e9:74:85:6e,,[WPA2-PSK-CCMP][ESS],2018-05-15 19:37:11,1,-88,14.70026904,121.09548582,112,6.067999839782715,WIFI
74:cc:39:ca:2e:88,Decoy,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2018-05-15 19:37:11,6,-84,14.70026904,121.09548582,112,6.067999839782715,WIFI
d0:04:92:01:53:c8,PLDTHOMEFIBRDHELFER,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,12,-70,14.70026904,121.09548582,112,6.067999839782715,WIFI
d0:04:92:01:47:a8,PLDTHOMEFIBR_0147a8,[WPA2-PSK-CCMP][ESS],2018-05-15 19:37:11,5,-88,14.70026904,121.09548582,112,6.067999839782715,WIFI
00:1a:ef:44:d0:f4,Five i's Hotspot 2,[ESS],2018-05-15 19:37:11,1,-88,14.70026904,121.09548582,112,6.067999839782715,WIFI
74:cc:39:ca:2e:88,Decoy,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2018-05-15 19:37:11,6,-77,14.70026904,121.09548582,112,6.067999839782715,WIFI
00:13:33:e5:2c:4f,PLDTHOMEDSL***,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,6,-74,14.70026904,121.09548582,112,6.067999839782715,WIFI
d0:04:92:01:53:c8,PLDTHOMEFIBRDHELFER,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,12,-61,14.70026904,121.09548582,112,6.067999839782715,WIFI
c0:25:e9:74:85:6e,,[WPA2-PSK-CCMP][ESS],2018-05-15 19:37:11,1,-82,14.70026904,121.09548582,112,6.067999839782715,WIFI
cc:06:77:b3:d8:4c,4J's Internet Cafe,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-05-15 19:37:11,36,-81,14.70026904,121.09548582,112,6.067999839782715,WIFI
94:a7:b7:3c:e2:14,CAO NI MA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:37:11,2,-81,14.70026904,121.09548582,112,6.067999839782715,WIFI
cc:06:77:b3:d8:48,4J's Internet Cafe,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-05-15 19:37:11,10,-84,14.70026904,121.09548582,112,6.067999839782715,WIFI
00:13:33:f2:f3:7d,PLDTHOMEDSL_CJS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:11,1,-75,14.70026904,121.09548582,112,6.067999839782715,WIFI
50:68:0a:9a:43:b3,B315_A43B3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2018-05-15 19:37:11,10,-83,14.70026904,121.09548582,112,6.067999839782715,WIFI
cc:06:77:b3:d8:4c,4J's Internet Cafe,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-05-15 19:37:28,36,-75,14.70060999,121.09551197,115,10.618999481201172,WIFI
94:a7:b7:3c:e2:14,CAO NI MA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 19:37:28,2,-76,14.70060999,121.09551197,115,10.618999481201172,WIFI
cc:06:77:b3:d8:48,4J's Internet Cafe,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-05-15 19:37:28,10,-77,14.70060999,121.09551197,115,10.618999481201172,WIFI
c4:ff:1f:56:db:c8,HUAWEI-Kxp5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:28,2,-74,14.70060999,121.09551197,115,10.618999481201172,WIFI
94:46:96:1f:af:7c,PERLINOWIFI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 19:37:28,1,-87,14.70060999,121.09551197,115,10.618999481201172,WIFI
