Common,76
GPS Time,LastUpdt(WDB),MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-02 00:46:25.418717,2017-07-29 21:00:00,f4:f2:6d:94:56:14,OrangeSegment1,WPA2,-68,1,Tp-LinkT,Unidentified,14.646787,121.058172
2018-04-03 01:18:21.938295,2017-07-29 21:00:00,4c:81:20:f3:97:9b,PNRBRUDU,WPA2/WPA,-82,9,TaicangT,Unidentified,14.646565,121.05858
2018-04-03 01:52:58.815054,2017-07-29 21:00:00,14:ab:f0:4d:9d:80,ARRIS-9D82,WPA2,-74,6,ArrisGro,Unidentified,14.646603,121.058147
2018-04-03 01:52:52.199785,2017-07-29 21:00:00,94:46:96:17:00:3d,PLDTHOMEDSL7M7R0,WPA2/WPA,-57,1,Baudtec,Broadband,14.646418,121.058558
2018-04-05 12:51:43,2017-07-29 21:00:00,fc:b4:e6:82:30:f0,none,none,-86,11,none,Unidentified,14.646573,121.058565
2018-04-05 12:51:47,2017-07-29 21:00:00,a4:2b:b0:d9:10:26,xNonex,WPA2/WPA,-72,11,Tp-LinkT,Unidentified,14.646662,121.05833
2018-03-14 13:29:52.325026,2017-07-29 21:00:00,bc:c0:0f:1e:90:90,PLDTHOMEFIBRe9090,WPA2/WPA,-81,7,Fiberhom,Fiber,14.646425,121.058712
2018-04-03 00:34:28.632141,2017-07-29 21:00:00,e0:8e:3c:19:9c:bb,Aztech5068_99CBB,WPA,-58,10,AztechEl,Unidentified,14.646462,121.058842
2018-04-05 14:10:05,2017-07-29 21:00:00,ec:8c:a2:30:ff:28,#SmartWifi @StrEATMag,OPN,-49,1,RuckusWi,Unidentified,14.646528,121.058718
2018-04-02 00:46:49.550116,2017-07-29 21:00:00,00:13:33:ea:7b:20,PLDTHOMEDSLadmin,WPA2/WPA,-49,5,Baudtec,Broadband,14.646445,121.059125
2018-04-03 00:34:40.781744,2017-07-29 21:00:00,00:13:33:ea:7b:21,trendzoneqc,WPA2/WPA,-46,5,Baudtec,Unidentified,14.646378,121.059125
2018-04-03 01:52:46.353858,2017-07-29 21:00:00,00:90:a9:0e:55:0b,CallaoMan,WPA2,-62,11,WesternD,Unidentified,14.646312,121.058867
2018-04-10 17:57:06,2017-07-29 21:00:00,00:90:a9:10:89:7b,SunkenGalleon,WPA2,-61,6,WesternD,Unidentified,14.646137,121.058918
2018-04-10 18:06:24,2017-07-29 21:00:00,90:61:0c:11:8d:26,PLDTMyDSL,WPA2/WPA,-67,11,FidaInte,Broadband,14.64607,121.05887
2018-04-10 17:57:06,2017-07-29 21:00:00,00:90:a9:10:89:7c,GuestWiFi,WPA2,-60,6,WesternD,Unidentified,14.646137,121.058918
2018-04-03 02:07:03.122785,2017-07-29 21:00:00,00:13:33:df:9b:b8,PLDTHOMEDSL,WPA2/WPA,-51,11,Baudtec,Broadband,14.64634,121.059177
2018-03-22 21:30:35.925812,2017-07-29 21:00:00,30:b5:c2:b5:33:12,FatPipe@BosCoffee,OPN,-73,13,Tp-LinkT,Unidentified,14.646157,121.059723
2018-04-02 00:47:02.328868,2017-07-29 21:00:00,94:a7:b7:26:4d:f6,bayanDSLWIFI_4DF6,WPA2/WPA,-54,10,Zte,Unidentified,14.646318,121.059678
2018-04-03 00:34:52.238291,2017-07-29 21:00:00,14:b7:f8:0b:38:33,Chibutt,WPA2/WPA,-57,11,Technico,Unidentified,14.646287,121.059657
2018-04-03 01:50:15.905787,2017-07-29 21:00:00,94:46:96:1d:46:ce,PLDTHOMEDSLUJU40,WPA2/WPA,-54,11,Baudtec,Broadband,14.646255,121.059537
2018-04-05 12:50:14,2017-07-29 21:00:00,70:5a:9e:92:6f:f4,SKYbroadband6FF1,WPA2/WPA,-67,12,Technico,Broadband,14.646188,121.059922
2018-04-03 02:06:01.767188,2017-07-29 21:00:00,f0:98:38:f9:14:28,Fiber200,WPA2/WPA,-48,8,HuaweiTe,Unidentified,14.645943,121.060365
2018-04-03 02:06:05.336326,2017-07-29 21:00:00,cc:1a:fa:97:cf:b8,bayanDSL,WPA,-56,11,Zte,Unidentified,14.646007,121.060258
2018-04-03 01:50:35.037438,2017-07-29 21:00:00,00:13:33:e1:c9:15,PLDTHOMEDSL,WPA2/WPA,-59,11,Baudtec,Broadband,14.646148,121.060235
2018-04-05 12:50:41,2017-07-29 21:00:00,ac:86:74:4a:09:53,xNonex,WPA2/WPA,-56,5,OpenMesh,Unidentified,14.645998,121.060417
2018-04-05 12:50:41,2017-07-29 21:00:00,ac:86:74:4a:09:52,CloudTrax,OPN,-58,5,OpenMesh,Unidentified,14.645998,121.060417
2018-04-05 12:50:28,2017-07-29 21:00:00,dc:09:4c:14:29:cf,Monmon,WPA2/WPA,-63,9,HuaweiTe,Unidentified,14.646057,121.060335
2018-04-05 12:50:33,2017-07-29 21:00:00,e0:8e:3c:21:45:ff,bayanDSLWIFI_45FF,WPA2/WPA,-65,11,AztechEl,Unidentified,14.64601,121.060417
2018-04-05 12:50:48,2017-07-29 21:00:00,c0:56:27:90:c5:57,PDLAW,WPA2,-62,10,BelkinIn,Unidentified,14.645998,121.060417
2018-04-05 14:19:15,2017-07-29 21:00:00,00:18:4d:95:5d:b0,MRS,WPA,-79,11,Netgear,Unidentified,14.646153,121.059992
2018-04-05 13:15:03,2017-07-29 21:00:00,14:b7:f8:0b:44:97,SKYbroadband4494,WPA2/WPA,-63,1,Technico,Broadband,14.645802,121.058723
2018-04-03 01:50:45.422326,2017-07-29 21:00:00,28:10:7b:f1:02:bc,Diliman Bible Church,WPA2/WPA,-73,7,D-LinkIn,Unidentified,14.645845,121.060657
2018-04-03 01:52:07.396086,2017-07-29 21:00:00,48:00:33:62:97:e9,SKYMAGINHAWA,WPA2/WPA,-83,11,Technico,Unidentified,14.645722,121.060512
2018-04-05 14:09:22,2017-07-29 21:00:00,00:13:33:dc:91:af,PLDTHOMEDSLDAL1,WPA2/WPA,-56,11,Baudtec,Broadband,14.645673,121.060752
2018-04-05 14:08:16,2017-07-29 21:00:00,e4:77:23:a5:0c:cc,bayanDSLWiFi_0CCC,WPA2/WPA,-63,4,Zte,Unidentified,14.645245,121.060887
2018-03-14 13:31:34.810125,2017-07-29 21:00:00,d0:03:4b:d7:9c:e8,Joseph Carmelos Wi-Fi Network,WPA2,-62,11,Apple,Phone,14.644777,121.06096
2018-03-14 13:31:33.537351,2017-07-29 21:00:00,94:46:96:16:11:b9,PLDTHOMEDSL4T4K0,WPA2/WPA,-78,11,Baudtec,Broadband,14.64485,121.060953
2018-04-05 14:08:27,2017-07-29 21:00:00,0a:47:c9:46:96:23,xNonex,WPA2,-78,11,None,Unidentified,14.64453,121.060968
2018-04-05 12:49:36,2017-07-15 09:00:00,38:46:08:f3:47:24,bayanDSL,WPA,-71,10,Zte,Unidentified,14.646497,121.058723
2018-04-03 01:52:42.323692,2017-07-15 09:00:00,bc:98:89:9c:f0:e0,PLDTHOMEFIBRbye20mbps,WPA2/WPA,-81,9,Fiberhom,Fiber,14.646247,121.059103
2018-04-03 01:18:49.349080,2017-07-15 09:00:00,84:9f:b5:3e:81:8c,wifidental,WPA2,-62,1,HuaweiTe,Unidentified,14.64624,121.059643
2018-04-05 13:14:12,2017-06-09 13:00:00,00:13:33:d3:4b:09,PLDTHOMEDSL,WPA2/WPA,-73,6,Baudtec,Broadband,14.647022,121.057452
2018-04-05 12:52:49,2017-06-09 13:00:00,90:61:0c:2e:a7:39,PLDTHOMEDSL42809,WPA2/WPA,-66,1,FidaInte,Broadband,14.646872,121.057317
2018-04-03 01:19:44.070561,2017-06-09 13:00:00,60:31:97:dc:e7:f0,The Wander Space Project,WPA2/WPA,-75,12,ZyxelCom,Unidentified,14.646812,121.057972
2018-04-05 13:41:56,2017-06-09 13:00:00,ee:1d:7f:a1:32:b7,YASSI,WPA2/WPA,-74,13,None,Unidentified,14.646423,121.058887
2018-04-05 14:18:53,2017-06-09 13:00:00,00:26:75:f7:27:a0,Panuncialman,WPA2,-84,11,AztechEl,Unidentified,14.64639,121.059112
2018-04-10 17:57:41,2017-06-09 13:00:00,1c:74:0d:17:c9:a0,PLDTHOMEDSL29VC1,WPA2/WPA,-66,5,ZyxelCom,Broadband,14.646262,121.058928
2018-04-03 01:18:49.751125,2017-06-09 13:00:00,bc:c0:0f:1f:c2:f0,PLDTHOMEFIBRfc2f0,WPA2/WPA,-79,1,Fiberhom,Fiber,14.64624,121.059643
2018-04-05 12:50:04,2017-06-09 13:00:00,74:cc:39:ca:35:38,PLDTHOMEFIBRa3538,WPA2/WPA,-74,6,Fiberhom,Fiber,14.646277,121.059578
2018-04-05 14:19:17,2017-06-09 13:00:00,00:13:33:c0:57:33,PLDTHOMEDSL,WPA2/WPA,-72,11,Baudtec,Broadband,14.646143,121.060037
2018-04-10 17:57:50,2016-02-27 15:00:00,94:a7:b7:26:48:d0,bayanDSLWIFI_48D0,WPA2/WPA,-63,11,Zte,Unidentified,14.645807,121.058772
 
RPi,246
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-03-22 20:51:52.965751,2018-03-22 20:51:52.965751,70:5a:9e:da:57:29,SKYbroadband5726,WPA2/WPA,-86,6,Technico,Broadband,14.647155,121.057442
2018-03-22 21:29:55.584056,2018-03-22 21:29:55.584056,90:61:0c:2d:ad:fb,ITAG.MANILA,WPA2,-85,11,FidaInte,Unidentified,14.647022,121.057602
2018-04-02 00:23:24.932175,2018-04-02 00:23:24.932175,dc:ee:06:cf:a4:74,Smart_Bro_CFA474,OPN,-60,2,HuaweiTe,Unidentified,14.647227,121.057495
2018-04-02 00:23:30.769601,2018-04-02 00:23:30.769601,cc:79:cf:f2:f2:15,Mitsubishi Wireless TV 659,OPN,-71,36,Shenzhen,Not an AP,14.647022,121.05739
2018-04-03 00:37:57.138651,2018-04-03 00:37:57.138651,f0:98:38:07:d0:98,BLUE_EYES,WPA2/WPA,-73,11,HuaweiTe,Unidentified,14.646982,121.057327
2018-04-03 01:53:12.000340,2018-04-03 01:53:12.000340,1e:74:0d:02:42:c0,PLDTMyDSLBiz,WPA2/WPA,-75,4,None,Broadband,14.647053,121.057468
2018-04-05 13:14:10,2018-04-03 14:39:37.795230,bc:c0:0f:7b:d7:c0,FIBERHOME_bd7c0,WPA2/WPA,-50,5,Fiberhom,Fiber,14.647073,121.057473
2018-04-05 14:30:19,2018-04-03 15:19:27.678138,fa:8f:ca:68:dd:3c,xNonex,OPN,-84,11,None,Unidentified,14.647087,121.057535
2018-04-05 13:41:28,2018-04-03 14:30:37.269460,f2:9f:c2:91:17:d9,HOLY FAMILY  SCHOOL QUEZON CITY,WPA2,-80,6,None,Unidentified,14.646997,121.057633
2018-04-05 14:06:58,2018-04-03 14:56:06.375391,90:61:0c:3a:4b:6e,PLDTHOMEDSL19310,WPA2/WPA,-71,1,FidaInte,Broadband,14.647147,121.057583
2018-04-05 13:41:25,2018-04-03 14:30:33.541745,ac:f9:70:ec:e7:f4,HomeWifi,WPA2/WPA,-80,4,HuaweiTe,Unidentified,14.647107,121.05752
2018-04-10 17:20:23,2018-04-03 15:35:19.338020,00:26:75:ea:a8:cc,foureyes,WPA,-82,10,AztechEl,Unidentified,14.64693,121.057352
2018-04-10 17:20:30,2018-04-03 15:35:26.891552,d0:b2:c4:57:23:67,arbalest,WPA2/WPA,-80,1,Technico,Unidentified,14.647122,121.05745
2018-04-13 13:44:05,2018-04-03 17:31:58.549086,c8:93:46:cc:21:05,Think_CC2105,WPA2/WPA,-73,6,Mxchip,Not an AP,14.647213,121.057623
2018-03-14 13:29:37.524170,2018-03-14 13:29:37.524170,c8:93:46:48:70:90,Think_487090,WPA2,-76,7,Mxchip,Not an AP,14.646855,121.05785
2018-03-14 13:29:36.277617,2018-03-14 13:29:36.277617,c8:93:46:48:4c:43,Think_484C43,WPA2,-68,7,Mxchip,Not an AP,14.64689,121.05779
2018-03-14 13:29:36.825566,2018-03-14 13:29:36.825566,c8:93:46:48:4c:7f,Think_484C7F,WPA2,-69,8,Mxchip,Not an AP,14.64689,121.05779
2018-03-14 13:29:38.564990,2018-03-14 13:29:38.564990,5c:6a:80:a3:6f:2b,UndefeatedBarbershop,WPA2/WPA,-68,9,ZyxelCom,Unidentified,14.64682,121.057908
2018-04-02 00:45:58.018893,2018-04-02 00:45:58.018893,fe:ec:da:07:01:a2,HOLY FAMILY  SCHOOL QUEZON CITY,WPA2,-76,6,None,Unidentified,14.647135,121.057658
2018-04-02 00:45:57.803452,2018-04-02 00:45:57.803452,a0:f3:c1:a4:4d:8a,Elenita,WPA2/WPA,-81,6,Tp-LinkT,Unidentified,14.647135,121.057658
2018-04-02 00:46:01.510944,2018-04-02 00:46:01.510944,34:ba:9a:4f:d6:58,xNonex,WPA2,-65,8,Asiatelc,Unidentified,14.647025,121.057788
2018-04-02 00:46:18.782629,2018-04-02 00:46:18.782629,e4:7d:eb:0f:16:e7,R01_F16E7,WPA2,-68,9,Shanghai,Unidentified,14.646843,121.058093
2018-04-02 00:46:13.848340,2018-04-02 00:46:13.848340,c8:93:46:cc:21:da,Think_CC21DA,WPA2/WPA,-78,6,Mxchip,Not an AP,14.646842,121.058088
2018-04-03 00:37:43.844256,2018-04-03 00:37:43.844256,cc:06:77:e1:80:f8,Cerebrew,WPA,-65,11,Fiberhom,Fiber,14.646932,121.057793
2018-04-03 00:34:10.714142,2018-04-03 00:34:10.714142,90:61:0c:40:de:0c,PLDTHOMEDSL56844,WPA2/WPA,-78,11,FidaInte,Broadband,14.647065,121.057715
2018-04-03 01:19:49.456099,2018-04-03 01:19:49.456099,c8:93:46:48:56:58,Think_485658,WPA2,-76,3,Mxchip,Not an AP,14.646918,121.057785
2018-04-03 01:18:04.429524,2018-04-03 01:18:04.429524,90:61:0c:3a:11:bd,PLDTHOMEDSL04541,WPA2/WPA,-80,11,FidaInte,Broadband,14.64697,121.05777
2018-04-05 12:49:20,2018-04-03 14:14:47.666296,78:c1:a7:03:9e:ec,Pebble,WPA,-43,1,Zte,Unidentified,14.64695,121.057743
2018-04-05 12:51:52,2018-04-03 14:17:19.233602,78:c1:a7:23:48:66,4C Block U,WPA,-69,1,Zte,Unidentified,14.646825,121.058037
2018-04-05 13:44:48,2018-04-03 14:33:56.128954,00:13:33:db:90:5c,PLDTHOMEDSL,WPA2/WPA,-66,11,Baudtec,Broadband,14.646873,121.057882
2018-04-05 13:41:29,2018-04-03 14:30:37.421610,36:69:87:a1:89:8f,NATOR 1O,WPA2/WPA,-72,6,None,Unidentified,14.646967,121.057672
2018-04-05 14:30:25,2018-04-03 15:19:33.312592,c8:93:46:48:60:c6,Think_4860C6,WPA2,-74,2,Mxchip,Not an AP,14.646868,121.057828
2018-04-05 14:30:25,2018-04-03 15:19:33.464055,c8:93:46:48:4c:ae,Think_484CAE,WPA2,-74,2,Mxchip,Not an AP,14.646868,121.057828
2018-04-13 13:44:07,2018-04-03 17:32:00.386299,cc:06:77:21:70:80,zab,WPA2/WPA,-63,7,Fiberhom,Fiber,14.647163,121.05773
2018-04-13 13:44:08,2018-04-03 17:32:01.850159,c8:93:46:48:50:5b,Think_48505B,WPA2,-63,7,Mxchip,Not an AP,14.647133,121.057795
2018-04-03 01:19:41.225537,2018-04-03 01:19:41.225537,1a:74:2e:bc:c2:22,xNonex,WPA2,-66,11,None,Unidentified,14.646742,121.058133
2018-04-03 01:19:41.943770,2018-04-03 01:19:41.943770,92:2a:a8:41:e9:d6,xNonex,WPA2,-76,11,None,Unidentified,14.646742,121.058133
2018-04-03 00:34:19.684490,2018-04-03 00:34:19.684490,bc:c0:0f:7b:db:c0,FIBERHOME_bdbc0,WPA2/WPA,-76,1,Fiberhom,Fiber,14.646713,121.05825
2018-04-03 00:34:24.744326,2018-04-03 00:34:24.744326,90:61:0c:33:a6:ea,PLDTHOMEDSL42730,WPA2/WPA,-83,8,FidaInte,Broadband,14.646588,121.058563
2018-04-03 01:19:40.801642,2018-04-03 01:19:40.801642,f2:9f:c2:27:9d:b9,backyard,WPA2,-67,9,None,Unidentified,14.646715,121.058193
2018-04-03 01:19:40.779618,2018-04-03 01:19:40.779618,f0:9f:c2:27:9d:b9,Wireless,WPA2,-67,9,Ubiquiti,Unidentified,14.646715,121.058193
2018-04-03 01:52:58.305572,2018-04-03 01:52:58.305572,cc:06:77:5c:bd:58,OSPLDT2_4G,WPA2/WPA,-60,7,Fiberhom,Fiber,14.646578,121.058208
2018-04-05 12:51:50,2018-04-03 14:17:16.850064,34:97:f6:5d:3b:d8,KAPE_GUEST,WPA2,-58,2,AsustekC,Unidentified,14.646752,121.058157
2018-04-05 12:49:29,2018-04-03 14:14:56.485882,f0:98:38:07:9c:34,sjvmr,WPA2/WPA,-79,7,HuaweiTe,Unidentified,14.646662,121.05833
2018-04-05 12:51:47,2018-04-03 14:17:14.413683,fe:a6:67:54:8e:71,xNonex,WPA2,-65,11,None,Unidentified,14.646662,121.05833
2018-04-05 14:10:13,2018-04-03 14:59:21.438165,fa:da:0c:3b:89:cd,DIRECT-s5-BRAVIA,WPA2,-83,6,None,Unidentified,14.646585,121.058498
2018-04-05 14:18:38,2018-04-03 15:07:46.598702,74:cc:39:97:e5:68,FIBERHOME_7e568,WPA2/WPA,-77,2,Fiberhom,Fiber,14.646698,121.058272
2018-04-02 00:46:40.085809,2018-04-02 00:46:40.085809,d4:a1:48:6e:37:88,B315_E3788,WPA2/WPA,-56,10,HuaweiTe,Unidentified,14.646578,121.058738
2018-04-03 01:19:33.956859,2018-04-03 01:19:33.956859,f0:98:38:07:78:bc,8386CGA,WPA2/WPA,-65,6,HuaweiTe,Unidentified,14.646567,121.05863
2018-04-03 01:18:22.510273,2018-04-03 01:18:22.510273,34:ba:9a:55:c5:b6,xNonex,WPA2/WPA,-57,9,Asiatelc,Unidentified,14.646553,121.058632
2018-04-03 00:37:23.922220,2018-04-03 00:37:23.922220,00:21:29:9d:a8:2f,SpanishCoins,WPA2,-68,11,Cisco-Li,Unidentified,14.646445,121.058943
2018-04-03 01:18:29.468288,2018-04-03 01:18:29.468288,48:00:33:a7:e7:a1,SKYbroadbandE79E,WPA2/WPA,-61,1,Technico,Broadband,14.646487,121.058987
2018-04-03 01:50:01.092604,2018-04-03 01:50:01.092604,cc:06:77:6e:c9:98,#WIP PH 1,WPA2/WPA,-41,2,Fiberhom,Fiber,14.646478,121.05871
2018-04-05 12:49:36,2018-04-03 14:15:03.330732,78:c1:a7:24:a1:8e,Leo,WPA,-82,11,Zte,Unidentified,14.646497,121.058723
2018-04-05 13:41:57,2018-04-03 14:31:05.208177,50:09:59:83:80:35,Skynet,WPA2/WPA,-80,11,Technico,Unidentified,14.646412,121.058933
2018-04-05 13:41:58,2018-04-03 14:31:07.380163,14:b7:f8:64:5d:e0,X Pulang Itlog,WPA2,-66,1,Technico,Unidentified,14.646398,121.058977
2018-04-05 14:18:46,2018-04-03 15:07:54.225747,b0:c1:9e:30:5e:25,SmartBro_305E25,WPA2/WPA,-63,6,Zte,Unidentified,14.646495,121.058763
2018-04-05 14:10:02,2018-04-03 14:59:10.905502,44:6e:e5:5b:48:82,VIRUS,WPA2,-86,11,HuaweiTe,Unidentified,14.646505,121.058782
2018-04-10 18:06:33,2018-04-03 16:21:29.238205,bc:c0:0f:7b:94:f0,RKT DESIGN STUDIO,WPA2/WPA,-82,4,Fiberhom,Fiber,14.646398,121.058987
2018-04-13 13:44:46,2018-04-03 17:32:39.147592,14:ab:f0:4c:c1:b0,SpynetCafe,WPA2,-73,6,ArrisGro,Unidentified,14.646803,121.05893
2018-04-02 00:46:51.020915,2018-04-02 00:46:51.020915,f0:98:38:a0:02:64,WeylandMaginhawa,WPA2/WPA,-55,6,HuaweiTe,Unidentified,14.646435,121.059172
2018-04-02 00:46:48.415075,2018-04-02 00:46:48.415075,50:c7:bf:7a:fc:16,CH_spicy noodles private,WPA2,-69,2,Tp-LinkT,Unidentified,14.646455,121.059107
2018-04-03 00:34:44.988065,2018-04-03 00:34:44.988065,cc:06:77:d8:00:a0,PLDTHOMEFIBR800a0,WPA2/WPA,-86,7,Fiberhom,Fiber,14.646377,121.059267
2018-04-05 12:49:51,2018-04-03 14:15:18.990670,18:de:d7:34:48:5c,TOBY2,WPA2/WPA,-89,11,HuaweiTe,Unidentified,14.646362,121.059222
2018-04-02 00:23:44.493861,2018-04-02 00:23:44.493861,e0:8e:3c:2f:3e:6d,bayanDSLWIFI_3E6D,WPA2/WPA,-61,1,AztechEl,Unidentified,14.646288,121.057252
2018-04-02 00:23:48.079378,2018-04-02 00:23:48.079378,08:10:74:62:0f:1e,Youre an Idiot,WPA2/WPA,-61,6,None,Unidentified,14.646178,121.05724
2018-04-05 12:52:58,2018-04-03 14:18:25.482980,c0:a0:bb:12:90:a4,linkanddie,WPA2/WPA,-66,10,D-LinkIn,Unidentified,14.64633,121.057267
2018-04-05 12:52:58,2018-04-03 14:18:25.385123,cc:06:77:22:75:c0,Red_PLDT_2.4gHz,WPA2/WPA,-65,11,Fiberhom,Fiber,14.64633,121.057267
2018-04-05 12:53:01,2018-04-03 14:18:28.231807,00:13:33:d6:2b:cb,PLDTHOMEDSL,WPA2/WPA,-68,11,Baudtec,Broadband,14.64617,121.057267
2018-04-05 13:14:38,2018-04-03 14:40:04.987894,00:26:75:e3:d1:40,Johnny Cage,WPA,-61,9,AztechEl,Unidentified,14.646095,121.057383
2018-04-05 13:14:41,2018-04-03 14:40:08.542673,00:1b:2f:5e:54:c0,NETGEAR,WEP,-74,11,Netgear,Unidentified,14.646098,121.05752
2018-04-10 17:49:29,2018-04-03 16:04:25.277019,5c:54:6d:43:78:9c,VILL99,WPA2/WPA,-67,4,HuaweiTe,Unidentified,14.646125,121.057382
2018-04-10 17:58:10,2018-04-03 16:13:06.626923,cc:06:77:23:06:e8,PLDTHOMEFIBR306e8,WPA2/WPA,-61,10,Fiberhom,Fiber,14.646087,121.057653
2018-04-10 17:58:10,2018-04-03 16:13:06.959004,00:13:33:df:9b:c2,PLDTHOMEDSL,WPA2/WPA,-83,11,Baudtec,Broadband,14.646087,121.057653
2018-04-10 18:03:36,2018-04-03 16:18:32.406114,90:61:0c:3a:43:1c,PLDTHOMEDSL17180,WPA2/WPA,-73,1,FidaInte,Broadband,14.646242,121.057602
2018-04-10 18:03:29,2018-04-03 16:18:26.065185,00:1f:fb:ac:3e:9d,AJ_Ginny Network,WPA2,-86,10,GreenPac,Mobile broadband,14.646183,121.057285
2018-04-10 17:57:45,2018-04-03 16:12:41.578972,7c:11:cb:6e:fe:af,Ramiyanarasam,WPA2/WPA,-59,5,HuaweiTe,Unidentified,14.646017,121.058855
2018-04-10 17:57:36,2018-04-03 16:12:32.252661,b4:2a:0e:29:fe:25,SKYbroadbandFE22,WPA2,-62,1,Technico,Broadband,14.646323,121.058972
2018-04-13 13:45:07,2018-04-03 17:33:00.849473,00:02:6f:a8:9d:ec,Leona -Art Restaurant,WPA,-77,11,SenaoInt,Phone,14.64597,121.058828
2018-03-14 13:30:22.498197,2018-03-14 13:30:22.498197,00:13:33:fa:b9:f7,PLDTHOMEDSL,WPA2/WPA,-85,1,Baudtec,Broadband,14.64631,121.059222
