WigleWifi-1.4,appRelease=2.26,model=LG-H990,release=7.0,device=elsa,display=NRD90M,board=msm8996,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
51502_20213_43110,Globe,EDGE;ph,2017-11-22 14:41:48,0,-97,14.65934214,121.0678458,117,62.196998596191406,GSM
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,4,-87,14.658269580000006,121.06821984,0,20.88783836364746,WIFI
d0:04:92:01:a3:10,PLDTHOMEFIBR_01a310,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,7,-85,14.658269580000006,121.06821984,0,20.88783836364746,WIFI
6c:3b:6b:ca:a0:d5,bnetsMesh,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,52,-85,14.658269580000006,121.06821984,0,20.88783836364746,WIFI
74:cc:39:30:4a:e0,PLDTHOMEFIBR_Maganda_Si_Girlie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,9,-85,14.658269580000006,121.06821984,0,20.88783836364746,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,4,-86,14.658448340000005,121.0681575,0,20.88783836364746,WIFI
d0:04:92:01:a3:10,PLDTHOMEFIBR_01a310,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,7,-85,14.658448340000005,121.0681575,0,20.88783836364746,WIFI
74:cc:39:30:4a:e0,PLDTHOMEFIBR_Maganda_Si_Girlie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,9,-85,14.658448340000005,121.0681575,0,20.88783836364746,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,4,-88,14.658627100000004,121.06809516,0,20.88783836364746,WIFI
d0:04:92:01:a3:10,PLDTHOMEFIBR_01a310,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,7,-85,14.658627100000004,121.06809516,0,20.88783836364746,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,4,-88,14.658805860000003,121.06803282,0,20.88783836364746,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,4,-87,14.658984620000002,121.06797048,0,20.88783836364746,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,4,-87,14.65916338,121.06790814,0,20.88783836364746,WIFI
d0:04:92:01:a3:10,PLDTHOMEFIBR_01a310,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:42:27,7,-88,14.65924058,121.06783498,112,7.585000038146973,WIFI
6c:3b:6b:ca:a0:d5,bnetsMesh,[WPA2-PSK-CCMP][WPS][ESS],2017-11-22 14:42:37,52,-88,14.65923852,121.06784025,112,7.585000038146973,WIFI
74:cc:39:8b:b8:28,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:43:13,8,-87,14.65922948,121.06784269,114,15.170000076293945,WIFI
d0:04:92:01:a3:10,PLDTHOMEFIBR_01a310,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:43:56,7,-79,14.65923965,121.06783896,116,13.652999877929688,WIFI
74:cc:39:30:4a:e0,PLDTHOMEFIBR_Maganda_Si_Girlie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:43:56,9,-84,14.65923965,121.06783896,116,13.652999877929688,WIFI
94:a7:b7:3d:06:dd,TFSWM-UPD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:44:02,1,-84,14.65925451,121.06782173,115,13.652999877929688,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:44:05,4,-84,14.65925707,121.06777572,115,13.652999877929688,WIFI
bc:98:89:12:af:10,PLDTHOMEFIBR_SOFIAMILES@UPD,[WPA2-PSK-CCMP][WPS][ESS],2017-11-22 14:44:05,7,-87,14.65925707,121.06777572,115,13.652999877929688,WIFI
d0:04:92:02:3b:a8,PLDTHOMEFIBR_023ba8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:44:05,7,-88,14.65925707,121.06777572,115,13.652999877929688,WIFI
e0:8e:3c:1a:ea:ab,bayanDSLWIFI_EAAB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:44:07,1,-70,14.65926224,121.06774454,117,15.170000076293945,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:44:07,4,-76,14.65926224,121.06774454,117,15.170000076293945,WIFI
3c:fa:43:a1:a2:88,HUAWEI-A288,[WPA2-PSK-CCMP][ESS],2017-11-22 14:44:07,3,-82,14.65926224,121.06774454,117,15.170000076293945,WIFI
94:46:96:1d:8a:21,PLDTHOMEDSL7J7A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:44:11,10,-87,14.65926557,121.06769531,117,13.652999877929688,WIFI
5c:f2:86:25:00:35,SmartBro_250035,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:44:11,8,-87,14.65926557,121.06769531,117,13.652999877929688,WIFI
00:90:0e:06:71:10,WitTEA WiFi Vendo,[ESS],2017-11-22 14:44:19,6,-82,14.65924129,121.06759496,118,13.652999877929688,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:44:22,4,-65,14.65923472,121.06755657,116,13.652999877929688,WIFI
9c:88:ad:a1:62:58,PLDTHOMEFIBRsulla,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:44:23,2,-87,14.65923512,121.06754646,116,13.652999877929688,WIFI
cc:06:77:62:de:88,PLDTHOMEFIBR2de88,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:44:25,1,-86,14.65924126,121.06753134,115,13.652999877929688,WIFI
00:90:0e:06:71:10,WitTEA WiFi Vendo,[ESS],2017-11-22 14:44:28,6,-77,14.65924541,121.06751556,117,13.652999877929688,WIFI
74:cc:39:8b:b8:28,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:44:30,8,-79,14.65925619,121.06749652,117,13.652999877929688,WIFI
cc:06:77:62:de:8c,PLDTHOMEFIBR5G2de88,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:44:30,36,-88,14.65925619,121.06749652,117,13.652999877929688,WIFI
51502_30203_210478215,Globe,HSPA;ph,2017-11-22 14:44:30,0,-105,14.65925619,121.06749652,117,13.652999877929688,GSM
51502_30203_210495282,Globe,HSPA;ph,2017-11-22 14:44:32,0,-105,14.65926424,121.06749775,117,13.652999877929688,GSM
51502_20213_33110,Globe,EDGE;ph,2017-11-22 14:44:43,0,-101,14.65926646,121.06750003,117,13.652999877929688,GSM
51502_20213_33110,Globe,EDGE;ph,2017-11-22 14:44:46,0,-85,14.65926654,121.06749981,117,13.652999877929688,GSM
51502_20213_32167,Globe,EDGE;ph,2017-11-22 14:45:38,0,-85,14.65926161,121.06749754,117,13.652999877929688,GSM
51502_20213_21113,Globe,EDGE;ph,2017-11-22 14:46:03,0,-95,14.65926171,121.06749788,117,13.652999877929688,GSM
51502_20213_21113,Globe,EDGE;ph,2017-11-22 14:46:08,0,-89,14.65926169,121.06749794,117,13.652999877929688,GSM
8e:79:67:6d:05:a7,Grab1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:46:14,1,-86,14.65926155,121.06749805,117,13.652999877929688,WIFI
4c:81:20:92:43:be,PLDTHOMEDSLALLUPWorkersUnion,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:46:14,1,-86,14.65926155,121.06749805,117,13.652999877929688,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:47:06,4,-59,14.65917993,121.06750525,107,7.585000038146973,WIFI
74:cc:39:8b:b8:28,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:47:06,8,-73,14.65917993,121.06750525,107,7.585000038146973,WIFI
00:90:0e:06:71:10,WitTEA WiFi Vendo,[ESS],2017-11-22 14:47:13,6,-67,14.65918608,121.06749548,107,4.550999641418457,WIFI
94:a7:b7:3d:06:dd,TFSWM-UPD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:47:16,1,-77,14.65917514,121.06746205,106,4.550999641418457,WIFI
51502_30232_210465481,Globe,HSPA;ph,2017-11-22 14:47:16,0,-95,14.65917514,121.06746205,106,4.550999641418457,GSM
00:90:0e:06:71:10,WitTEA WiFi Vendo,[ESS],2017-11-22 14:47:21,6,-61,14.65919472,121.06736526,104,6.067999839782715,WIFI
3c:fa:43:a1:a2:88,HUAWEI-A288,[WPA2-PSK-CCMP][ESS],2017-11-22 14:47:23,3,-71,14.65919988,121.06733989,106,6.067999839782715,WIFI
00:90:0e:06:71:10,WitTEA WiFi Vendo,[ESS],2017-11-22 14:47:25,6,-56,14.65919589,121.06731504,107,4.550999641418457,WIFI
bc:c0:0f:20:2e:e8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:47:27,4,-53,14.65919458,121.06728891,108,4.550999641418457,WIFI
cc:06:77:6f:f3:c0,prego,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:47:31,11,-86,14.65919868,121.06722837,111,4.550999641418457,WIFI
00:23:69:f9:ac:16,CIDS1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:47:31,11,-88,14.65919868,121.06722837,111,4.550999641418457,WIFI
51502_30232_210478234,Globe,HSPA;ph,2017-11-22 14:47:31,0,-95,14.65919868,121.06722837,111,4.550999641418457,GSM
6c:3b:6b:ca:a5:97,bnetsMesh,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-22 14:49:16,52,-90,14.65927975,121.06715949,112,13.652999877929688,WIFI
d0:04:92:02:3b:a8,PLDTHOMEFIBR_023ba8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:50:05,7,-77,14.65927927,121.06715299,115,4.550999641418457,WIFI
cc:06:77:6f:f3:c4,preg0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:50:05,36,-81,14.65927927,121.06715299,115,4.550999641418457,WIFI
51502_20216_13152,Globe,EDGE;ph,2017-11-22 14:50:08,0,-89,14.65927964,121.06715303,115,4.550999641418457,GSM
cc:06:77:6f:f3:c0,prego,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:50:21,11,-81,14.65935926,121.06715768,114,4.550999641418457,WIFI
51502_20216_21212,Globe,EDGE;ph,2017-11-22 14:50:21,0,-93,14.65935926,121.06715768,114,4.550999641418457,GSM
51502_20216_21212,Globe,EDGE;ph,2017-11-22 14:50:23,0,-85,14.65938789,121.06715519,113,4.550999641418457,GSM
74:cc:39:30:f4:f8,PLDTHOMEFIBR_30f4f8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:50:27,3,-89,14.65944106,121.06714458,115,4.550999641418457,WIFI
00:13:33:d9:60:52,PLDTHOMEDSL_SANDOVAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:50:29,11,-87,14.65946175,121.0671356,115,4.550999641418457,WIFI
cc:06:77:6f:f3:c0,prego,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:51:46,11,-69,14.65972785,121.06707268,127,16.687000274658203,WIFI
cc:06:77:6f:f3:c4,preg0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:51:46,36,-69,14.65972785,121.06707268,127,16.687000274658203,WIFI
6c:19:8f:c3:ad:2c,searching....,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:51:46,9,-74,14.65972785,121.06707268,127,16.687000274658203,WIFI
d0:04:92:10:fb:d8,PLDTHOMEFIBRNoNetworkAvailable,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:51:46,1,-82,14.65972785,121.06707268,127,16.687000274658203,WIFI
78:c3:e9:09:a0:ae,Reivax,[WPA2-PSK-CCMP][ESS],2017-11-22 14:51:46,1,-84,14.65972785,121.06707268,127,16.687000274658203,WIFI
00:26:75:b7:9c:46,shinigami,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:51:46,1,-89,14.65972785,121.06707268,127,16.687000274658203,WIFI
6c:3b:6b:ca:a0:d5,bnetsMesh,[WPA2-PSK-CCMP][WPS][ESS],2017-11-22 14:51:46,52,-80,14.65972785,121.06707268,127,16.687000274658203,WIFI
6c:3b:6b:ca:a3:ed,bnetsMesh,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-22 14:51:46,52,-86,14.65972785,121.06707268,127,16.687000274658203,WIFI
9c:6f:52:35:0d:3e,bayanDSLWIFI_0D3E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:51:46,1,-89,14.65972785,121.06707268,127,16.687000274658203,WIFI
b0:ee:7b:d7:c5:ad,,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-22 14:51:46,7,-81,14.65972785,121.06707268,127,16.687000274658203,WIFI
94:46:96:1d:8a:21,PLDTHOMEDSL7J7A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,10,-80,14.65930209,121.067173352,0,30.21278190612793,WIFI
94:46:96:1d:8a:21,PLDTHOMEDSL7J7A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,10,-80,14.65946175,121.0671356,0,30.21278190612793,WIFI
94:46:96:1d:8a:21,PLDTHOMEDSL7J7A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:51:53,10,-84,14.65966744,121.06710928,114,7.585000038146973,WIFI
d0:04:92:10:fb:d8,PLDTHOMEFIBRNoNetworkAvailable,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:51:53,1,-77,14.65966744,121.06710928,114,7.585000038146973,WIFI
d0:04:92:02:3b:a8,PLDTHOMEFIBR_023ba8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:51:58,7,-69,14.65966689,121.0671152,110,6.067999839782715,WIFI
7c:c7:09:a8:eb:1f,Mitsubishi Wireless TV 804,[ESS],2017-11-22 14:51:58,36,-91,14.65966689,121.0671152,110,6.067999839782715,WIFI
6c:3b:6b:ca:a5:97,bnetsMesh,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-22 14:52:02,52,-84,14.65966708,121.06712032,111,6.067999839782715,WIFI
9c:6f:52:35:0d:3e,bayanDSLWIFI_0D3E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:52:13,1,-84,14.6596944,121.06713919,113,4.550999641418457,WIFI
cc:06:77:6f:f3:c4,preg0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:52:31,36,-61,14.65970086,121.06714145,115,4.550999641418457,WIFI
94:46:96:1d:8a:21,PLDTHOMEDSL7J7A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:52:37,10,-79,14.65969511,121.06714638,115,6.067999839782715,WIFI
74:cc:39:8a:bd:18,PLDTHOMEFIBRabd18,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:52:37,9,-87,14.65969511,121.06714638,115,6.067999839782715,WIFI
bc:98:89:12:fa:20,PLDTHOMEFIBR_12fa20,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:52:37,9,-88,14.65969511,121.06714638,115,6.067999839782715,WIFI
cc:06:77:6f:f3:c0,prego,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:52:43,11,-59,14.65969501,121.06714757,115,9.101999282836914,WIFI
cc:06:77:62:de:88,PLDTHOMEFIBR2de88,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:52:55,1,-81,14.6596965,121.06714745,115,15.170000076293945,WIFI
00:13:33:e1:c5:73,PLDTHOMEDSL_GUS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:52:55,11,-87,14.6596965,121.06714745,115,15.170000076293945,WIFI
74:cc:39:3c:f4:90,PLDTHOMEFIBRLG,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:53:11,6,-87,14.65969474,121.06714718,115,15.170000076293945,WIFI
d0:04:92:02:3b:a8,PLDTHOMEFIBR_023ba8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:53:14,7,-64,14.65969475,121.06714718,115,15.170000076293945,WIFI
00:26:75:b7:9c:46,shinigami,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-22 14:53:17,1,-84,14.65969498,121.06714714,115,15.170000076293945,WIFI
00:73:e0:94:cf:e5,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-22 14:53:17,11,-89,14.65969498,121.06714714,115,15.170000076293945,WIFI
cc:06:77:70:7d:00,PLDTHOMEFIBR07d00,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2017-11-22 14:53:20,11,-89,14.65969475,121.06714711,115,15.170000076293945,WIFI
74:cc:39:87:37:f8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-22 14:53:26,9,-86,14.65971214,121.06717971,115,15.170000076293945,WIFI
7c:c7:09:a8:eb:1f,Mitsubishi Wireless TV 804,[ESS],2017-11-22 14:53:26,36,-81,14.65971214,121.06717971,115,15.170000076293945,WIFI
