GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-24 22:04:32,2018-04-24 14:04:32.806618,90:61:0c:2e:02:f4,xNonex,WPA2/WPA,-82,11,FidaInte,Unidentified,14.646520,121.060842
2018-04-24 22:04:04,2018-04-24 14:04:05.091313,cc:79:cf:f2:e6:4a,Mitsubishi Wireless TV 055,OPN,-71,36,Shenzhen,Not an AP,14.646795,121.060795
2018-04-24 22:04:08,2018-04-24 14:04:09.299240,90:61:0c:3a:34:15,Friends,WPA2/WPA,-81,8,FidaInte,Unidentified,14.646750,121.060775
2018-04-24 22:04:18,2018-04-24 14:04:18.796445,52:a7:2b:a0:58:6a,Bili ka sarili mong wifi,WPA2/WPA,-52,2,None,Unidentified,14.646663,121.060807
2018-04-24 22:04:16,2018-04-24 14:04:17.253305,e0:8e:3c:33:d8:ef,Aztech5068_3D8EF,WPA,-76,1,AztechEl,Unidentified,14.646678,121.060802
2018-04-24 22:05:56,2018-04-24 14:05:57.016420,ac:83:f3:c4:fa:e2,midr-cardvr-v1_midevfae2,WPA2,-50,1,AmpakTec,Unidentified,14.645650,121.060808
2018-04-24 22:05:35,2018-04-24 14:05:35.899804,78:62:56:13:66:b7,HUAWEI-66B7,WPA2,-69,1,HuaweiTe,Unidentified,14.645825,121.060818
2018-04-24 22:05:37,2018-04-24 14:05:38.567999,70:28:8b:dd:98:93,AndroidAP,WPA2,-75,1,SamsungE,Phone,14.645800,121.060815
2018-04-24 22:05:55,2018-04-24 14:05:55.658769,8a:d5:0c:d2:2e:7b,oppo f3,WPA2,-80,1,None,Unidentified,14.645653,121.060808
2018-04-24 22:06:15,2018-04-24 14:06:16.528049,00:26:b4:db:4f:33,SYNC_YV1U00F1,WPA2,-83,1,FordMoto,Unidentified,14.645537,121.060898
2018-04-24 22:07:00,2018-04-24 14:07:01.544810,8c:4c:ad:01:f0:ad,TagsulokAko,WPA2,-66,8,Evoluzn,Unidentified,14.645008,121.060825
2018-04-24 22:06:08,2018-04-24 14:06:09.279845,88:d2:74:86:c2:51,bayanDSLWIFI_C251,WPA2/WPA,-84,10,Zte,Broadband,14.645593,121.060900
2018-04-24 22:06:13,2018-04-24 14:06:14.702732,fe:2d:5e:b5:d3:07,MCperks,WPA2/WPA,-86,1,None,Unidentified,14.645537,121.060897
2018-04-24 22:07:40,2018-04-24 14:07:40.673931,34:ba:9a:56:18:5b,Rai,WPA2,-59,6,Asiatelc,Unidentified,14.644670,121.060865
2018-04-24 22:06:45,2018-04-24 14:06:46.587784,8c:4c:ad:01:38:3d,Pakyu,WPA,-86,9,Evoluzn,Unidentified,14.645197,121.060832
2018-04-24 22:07:13,2018-04-24 14:07:14.111283,08:63:61:eb:a1:a3,SMART-BRO-A1A3,WPA2,-78,2,HuaweiTe,Unidentified,14.644945,121.060907
2018-04-24 22:06:57,2018-04-24 14:06:57.835994,60:de:f3:79:b2:50,HUAWEI-tw9s,WPA2/WPA,-81,5,HuaweiTe,Unidentified,14.645035,121.060820
2018-04-24 22:07:00,2018-04-24 14:07:01.668205,d8:d8:66:00:c4:b4,muella,WPA2,-84,7,Shenzhen,Unidentified,14.645008,121.060825
2018-04-24 22:07:09,2018-04-24 14:07:10.148820,c4:e9:84:f3:d0:3c,freewifi,WPA2/WPA,-89,1,Tp-LinkT,Unidentified,14.644978,121.060885
2018-04-24 22:07:35,2018-04-24 14:07:36.640904,50:c7:bf:40:52:29,Bawal Dito!,WPA2/WPA,-73,6,Tp-LinkT,Unidentified,14.644718,121.060873
2018-04-24 22:08:18,2018-04-24 14:08:18.696990,b8:bc:1b:67:5a:fa,HUAWEI-E5330-5AFA,WPA2,-56,7,HuaweiTe,Hotspot,14.644310,121.060818
2018-04-24 22:07:45,2018-04-24 14:07:46.641550,dc:09:4c:59:ae:c9,B315_9AEC9,WPA2/WPA,-81,11,HuaweiTe,Unidentified,14.644665,121.060883
2018-04-24 22:08:45,2018-04-24 14:08:46.169617,ec:d0:9f:09:2b:0a,Mi Max 2,WPA2,-74,11,XiaomiCo,Unidentified,14.644192,121.060983
2018-04-24 22:08:24,2018-04-24 14:08:24.803413,50:09:59:85:dc:fd,SKYbroadbandDCFA,WPA2/WPA,-90,11,Technico,Broadband,14.644342,121.060977
2018-04-24 22:08:26,2018-04-24 14:08:26.847168,80:29:94:67:82:4d,EVO-3,WPA2/WPA,-83,11,Technico,Unidentified,14.644337,121.060990
2018-04-24 22:08:26,2018-04-24 14:08:27.357504,60:2e:20:02:23:a0,HUAWEI-2.4G-5C2k,WPA2/WPA,-94,1,HuaweiTe,Unidentified,14.644337,121.060990
2018-04-24 22:08:27,2018-04-24 14:08:27.490010,00:13:33:dc:90:56,PLDTHOMEDSLBLinDsPoT_Gaming,WPA2/WPA,-80,1,Baudtec,Broadband,14.644330,121.060990
2018-04-24 22:08:27,2018-04-24 14:08:27.807525,cc:06:77:5e:85:38,WIFI,WPA2/WPA,-86,1,Fiberhom,Fiber,14.644330,121.060990
2018-04-24 22:10:18,2018-04-24 14:10:19.410184,88:3f:d3:06:67:e8,STATUS SALON,WPA2/WPA,-88,9,HuaweiTe,Unidentified,14.643272,121.061105
2018-04-24 22:10:52,2018-04-24 14:10:53.705777,4c:81:20:f3:29:df,Tereso,WPA2/WPA,-84,5,TaicangT,Unidentified,14.643017,121.061010
2018-04-24 22:09:31,2018-04-24 14:09:31.939578,c8:b5:ad:c9:76:61,MPW GUEST WI-FI,OPN,-79,6,HewlettP,Not an AP,14.643788,121.061062
2018-04-24 22:09:50,2018-04-24 14:09:50.873337,c8:b5:ad:c9:76:60,MPW WI-FI,WPA2,-80,6,HewlettP,Not an AP,14.643573,121.061028
2018-04-24 22:10:00,2018-04-24 14:10:01.510415,b0:47:bf:12:c3:b4,AndroidAP,WPA2,-52,11,SamsungE,Phone,14.643493,121.061068
2018-04-24 22:09:56,2018-04-24 14:09:57.396037,a0:10:81:22:b4:45,BM9o-S2Vuem8,OPN,-79,11,SamsungE,Phone,14.643528,121.061073
2018-04-24 22:09:40,2018-04-24 14:09:40.831215,76:4a:a4:cd:f1:b7,Janu,WPA2/WPA,-93,11,None,Unidentified,14.643678,121.061035
2018-04-24 22:09:47,2018-04-24 14:09:48.421545,b0:47:bf:12:c4:1a,AndroidAP,WPA2,-69,1,SamsungE,Phone,14.643598,121.061023
2018-04-24 22:10:36,2018-04-24 14:10:37.429553,02:9f:c2:3d:d6:40,xNonex,WPA2,-73,6,None,Unidentified,14.643072,121.061130
2018-04-24 22:10:26,2018-04-24 14:10:27.160620,cc:06:77:6f:1c:c8,PLDTHOMEFIBRf1cc8,WPA2/WPA,-83,1,Fiberhom,Fiber,14.643185,121.061132
2018-04-24 22:11:45,2018-04-24 14:11:45.852481,36:69:87:0f:66:51,PATIS,WPA2/WPA,-73,1,None,Unidentified,14.642943,121.060577
2018-04-24 22:10:55,2018-04-24 14:10:56.397378,00:1b:11:3c:15:e9,odedi,WPA2,-89,6,D-Link,Unidentified,14.643013,121.060987
2018-04-24 22:10:57,2018-04-24 14:10:57.787821,34:ba:9a:56:9f:76,Busilak,WPA2,-91,8,Asiatelc,Unidentified,14.643008,121.060972
2018-04-24 22:10:58,2018-04-24 14:10:59.227377,18:d2:76:6a:80:18,HG630-DG3R8S,WPA2/WPA,-91,9,HuaweiTe,Unidentified,14.643008,121.060963
2018-04-24 22:10:59,2018-04-24 14:10:59.996345,5c:e2:8c:38:a7:7f,kiram5thfloor,WPA2/WPA,-94,9,ZyxelCom,Unidentified,14.643000,121.060955
2018-04-24 22:11:08,2018-04-24 14:11:09.686227,48:00:33:9d:41:ac,SKYbroadband41A9,WPA2,-92,1,Technico,Broadband,14.642988,121.060895
2018-04-24 22:11:14,2018-04-24 14:11:15.712357,56:d9:e7:fa:59:22,xNonex,WPA2,-92,6,None,Unidentified,14.643002,121.060853
2018-04-24 22:11:15,2018-04-24 14:11:16.136093,f0:9f:c2:3d:d6:6f,Social Weather Stations,WPA2,-93,6,Ubiquiti,Unidentified,14.643005,121.060845
2018-04-24 22:11:22,2018-04-24 14:11:23.341084,80:2a:a8:d7:54:13,Social Weather Stations,WPA2,-87,11,Ubiquiti,Unidentified,14.642988,121.060792
2018-04-24 22:12:28,2018-04-24 14:12:28.816831,e0:8e:3c:16:7c:fd,malingap,WPA2/WPA,-65,1,AztechEl,Unidentified,14.642902,121.060200
2018-04-24 22:11:26,2018-04-24 14:11:27.280700,18:de:d7:34:93:fc,HUAWEI-3W63,WPA2/WPA,-93,1,HuaweiTe,Unidentified,14.642978,121.060755
2018-04-24 22:12:24,2018-04-24 14:12:25.102802,d2:5b:a8:32:78:8a,NIKKINICO,WPA2/WPA,-60,13,None,Unidentified,14.642910,121.060232
2018-04-24 22:12:04,2018-04-24 14:12:05.144269,00:13:33:fb:d8:91,PLDTHOMEDSL,WPA2/WPA,-90,1,Baudtec,Broadband,14.642900,121.060412
2018-04-24 22:12:17,2018-04-24 14:12:18.766621,5c:f2:86:2f:5b:d8,ESTORICO,WPA2/WPA,-89,9,IeeeRegi,Unidentified,14.642890,121.060295
2018-04-24 22:12:19,2018-04-24 14:12:20.282670,70:9f:2d:a1:04:80,bayanDSLWiFi_0480,WPA2/WPA,-92,11,Zte,Broadband,14.642900,121.060277
2018-04-24 22:12:20,2018-04-24 14:12:20.737457,90:61:0c:10:3d:74,PLDTMyDSL,WPA2/WPA,-93,11,FidaInte,Broadband,14.642905,121.060268
2018-04-24 22:12:26,2018-04-24 14:12:27.521485,58:c5:cb:8c:d2:9d,AndroidAP,WPA2,-78,1,SamsungE,Phone,14.642907,121.060215
2018-04-24 22:42:27,2018-04-24 14:42:27.848728,bc:c0:0f:1f:08:e0,PLDTHOMEFIBRf08e0,WPA2/WPA,-78,5,Fiberhom,Fiber,14.643793,121.058085
2018-04-24 22:42:33,2018-04-24 14:42:34.351237,74:da:da:8c:97:f7,Blazebunny,WPA2/WPA,-74,8,D-LinkIn,Unidentified,14.643793,121.058127
2018-04-24 22:58:16,2018-04-24 14:58:16.897409,ec:08:6b:62:bc:28,M_Sec,WPA2,-74,13,Tp-LinkT,Unidentified,14.644507,121.058168
2018-04-24 22:42:39,2018-04-24 14:42:40.210205,ec:08:6b:93:bc:29,2.4DONOSHIPS,WPA2,-72,13,Tp-LinkT,Unidentified,14.643790,121.058170
2018-04-24 22:41:28,2018-04-24 14:41:28.327367,14:b7:f8:64:bb:76,SKYbroadbandBB73,WPA2,-72,1,Technico,Broadband,14.643697,121.058027
2018-04-24 22:42:29,2018-04-24 14:42:29.580871,74:cc:39:89:c5:68,Geobunny,WPA2,-85,5,Fiberhom,Fiber,14.643790,121.058100
2018-04-24 22:43:27,2018-04-24 14:43:28.450737,00:27:19:18:10:18,PACISNET,WPA2/WPA,-87,6,Tp-LinkT,Unidentified,14.643887,121.058607
2018-04-24 22:42:18,2018-04-24 14:42:19.124443,e0:8e:3c:28:e6:bc,quench,WPA,-83,11,AztechEl,Unidentified,14.643768,121.058062
2018-04-24 22:42:18,2018-04-24 14:42:19.336612,90:61:0c:39:fe:ba,PLDTHOMEDSL65210,WPA2/WPA,-88,11,FidaInte,Broadband,14.643768,121.058062
2018-04-24 22:58:36,2018-04-24 14:58:37.029392,6c:b7:49:02:88:43,Kapatagan,WPA2/WPA,-86,1,HuaweiTe,Unidentified,14.644488,121.057997
2018-04-24 22:43:07,2018-04-24 14:43:07.794761,3c:52:82:fd:04:a5,DIRECT-A4-HP DeskJet 3630 series,WPA2,-79,6,HewlettP,Not an AP,14.643815,121.058423
2018-04-24 22:44:05,2018-04-24 14:44:05.566119,34:ba:9a:54:a9:8e,deegee,WPA2/WPA,-68,6,Asiatelc,Unidentified,14.643917,121.058948
2018-04-24 22:43:01,2018-04-24 14:43:02.572223,08:95:2a:5d:32:d4,SKYbroadbandFEBB,WPA2/WPA,-89,1,Technico,Broadband,14.643820,121.058373
2018-04-24 22:43:20,2018-04-24 14:43:21.329563,90:61:0c:3a:05:28,skyechai,WPA2/WPA,-84,1,FidaInte,Unidentified,14.643867,121.058543
2018-04-24 22:43:15,2018-04-24 14:43:16.210833,90:61:0c:41:04:ff,CD-R KING,WPA2/WPA,-88,11,FidaInte,Unidentified,14.643835,121.058488
2018-04-24 22:44:13,2018-04-24 14:44:13.724029,8c:79:67:c1:47:d9,.Scratchmedia,WPA2/WPA,-70,11,Zte,Unidentified,14.643918,121.059030
2018-04-24 22:43:35,2018-04-24 14:43:36.403889,4e:ef:c0:6a:e4:b1,xNonex,WPA2,-85,11,None,Unidentified,14.643888,121.058675
2018-04-24 22:44:10,2018-04-24 14:44:11.366988,c8:b3:73:2b:8c:62,RBP3,WPA2,-75,11,Cisco-Li,Unidentified,14.643913,121.059000
2018-04-24 22:43:39,2018-04-24 14:43:40.063493,e4:77:23:a5:3e:60,AGHAM,WPA2/WPA,-80,1,Zte,Unidentified,14.643895,121.058715
2018-04-24 22:44:01,2018-04-24 14:44:01.658356,bc:c0:0f:7b:61:f0,MAHABAGIN 44A,WPA2/WPA,-83,2,Fiberhom,Fiber,14.643915,121.058912
2018-04-24 22:43:46,2018-04-24 14:43:47.537083,80:29:94:68:12:a5,SKYbroadband12A2,WPA2/WPA,-84,6,Technico,Broadband,14.643897,121.058768
2018-04-24 22:43:59,2018-04-24 14:43:59.795509,fa:8f:ca:90:48:99,xNonex,OPN,-86,2,None,Unidentified,14.643912,121.058893
2018-04-24 22:44:05,2018-04-24 14:44:05.603222,b0:4e:26:e4:61:9f,PLDTHOMEFIBR9c610,WPA2/WPA,-90,6,Tp-LinkT,Unidentified,14.643917,121.058948
2018-04-24 22:44:11,2018-04-24 14:44:11.659381,cc:06:77:1f:f9:b0,MIKHAELA22,WPA2/WPA,-86,10,Fiberhom,Fiber,14.643915,121.059008
2018-04-24 22:48:32,2018-04-24 14:48:32.718035,bc:c0:0f:81:e8:78,ScratchmediaVisuals,WPA2/WPA,-85,9,Fiberhom,Fiber,14.643470,121.059798
2018-04-24 22:44:50,2018-04-24 14:44:50.944474,52:68:9d:20:6d:52,Connectify-RTPC,WPA2,-88,11,None,Unidentified,14.643990,121.059352
2018-04-24 22:44:36,2018-04-24 14:44:37.047786,14:ab:f0:4c:54:80,Coffee,WPA2,-78,1,ArrisGro,Unidentified,14.643948,121.059227
2018-04-24 22:48:38,2018-04-24 14:48:39.222010,70:5a:9e:da:4e:f5,Two Princes,WPA2/WPA,-86,1,Technico,Unidentified,14.643547,121.059818
2018-04-24 22:49:56,2018-04-24 14:49:56.496722,54:e6:fc:e4:bc:10,marzan-net,WPA2,-69,1,Tp-LinkT,Unidentified,14.644207,121.059915
2018-04-24 22:46:12,2018-04-24 14:46:12.902775,10:44:00:16:02:61,memimomu,WPA2,-72,2,HuaweiTe,Unidentified,14.643728,121.059717
2018-04-24 22:47:02,2018-04-24 14:47:03.065084,70:5a:9e:41:50:5e,SKYbroadband505B,WPA2/WPA,-67,11,Technico,Broadband,14.643297,121.059728
2018-04-24 22:45:56,2018-04-24 14:45:57.024388,c6:8e:8f:99:d9:36,DIRECT-6B-BRAVIA,WPA2,-86,3,None,Not an AP,14.643867,121.059690
2018-04-24 22:47:27,2018-04-24 14:47:28.049881,08:10:73:56:2f:8f,secret,WPA2,-65,1,None,Unidentified,14.643105,121.059793
2018-04-24 22:47:11,2018-04-24 14:47:12.402635,b0:05:94:b5:17:e7,PS4-D96D3E926BD6,WPA2,-82,6,LiteonTe,Unidentified,14.643227,121.059735
2018-04-24 22:48:23,2018-04-24 14:48:23.467017,c6:8e:8f:03:f7:57,DIRECT-VF-BRAVIA,WPA2,-88,3,None,Not an AP,14.643323,121.059778
2018-04-24 22:48:26,2018-04-24 14:48:26.813642,f0:98:38:07:b9:9c,KATKENKAI,WPA2/WPA,-81,5,HuaweiTe,Unidentified,14.643368,121.059778
2018-04-24 22:48:33,2018-04-24 14:48:33.572486,74:cc:39:87:fa:78,NewPrivateNetwork_PLDT,WPA2,-84,9,Fiberhom,Fiber,14.643480,121.059802
2018-04-24 22:46:44,2018-04-24 14:46:45.035628,90:61:0c:1f:6a:ea,PLDTHOMEDSLBEEHIVE,WPA2/WPA,-88,11,FidaInte,Broadband,14.643433,121.059732
2018-04-24 22:46:44,2018-04-24 14:46:44.914607,fc:f5:28:3e:13:68,PLDTMyDSLD-Family,WPA2/WPA,-82,11,ZyxelCom,Broadband,14.643433,121.059732
2018-04-24 22:46:47,2018-04-24 14:46:47.857914,90:61:0c:33:6b:84,INSULA,WPA2/WPA,-81,1,FidaInte,Unidentified,14.643417,121.059733
2018-04-24 22:47:10,2018-04-24 14:47:10.929878,94:0e:6b:66:4f:ea,B310_64FEA,WPA2/WPA,-83,4,HuaweiTe,Unidentified,14.643235,121.059733
2018-04-24 22:47:08,2018-04-24 14:47:08.759452,d4:6e:0e:98:56:ee,TJA48-2,WPA2,-79,2,Tp-LinkT,Unidentified,14.643252,121.059732
2018-04-24 22:47:24,2018-04-24 14:47:24.894734,48:fd:8e:b9:42:d4,MYKES GRILL,WPA2/WPA,-81,1,HuaweiTe,Unidentified,14.643128,121.059775
2018-04-24 22:47:26,2018-04-24 14:47:27.590946,00:26:75:f5:d7:50,AAntss,WPA2,-70,2,AztechEl,Unidentified,14.643113,121.059785
2018-04-24 22:47:21,2018-04-24 14:47:21.933501,00:26:75:f6:e8:34,EDDED,WPA,-80,11,AztechEl,Unidentified,14.643150,121.059773
2018-04-24 22:47:24,2018-04-24 14:47:24.708266,74:a5:28:13:32:5b,tiggs 1965,WPA2,-92,1,HuaweiTe,Unidentified,14.643128,121.059775
2018-04-24 22:48:35,2018-04-24 14:48:36.202951,48:f8:b3:08:ab:82,168,WPA,-90,11,Cisco-Li,Unidentified,14.643513,121.059812
2018-04-24 22:48:28,2018-04-24 14:48:28.447420,00:0f:02:6b:45:ac,cdrking_45AC,WPA2,-88,7,Digicube,Unidentified,14.643397,121.059783
2018-04-24 22:52:10,2018-04-24 14:52:10.950590,ec:8a:4c:a6:68:6c,bayanDSLWiFi_686C,WPA2/WPA,-56,3,Zte,Broadband,14.644293,121.060522
2018-04-24 22:50:24,2018-04-24 14:50:24.358638,8c:4c:ad:07:3d:83,DeeCar Automated,WPA2,-85,8,Evoluzn,Unidentified,14.644210,121.060178
2018-04-24 22:50:33,2018-04-24 14:50:33.989935,3a:f7:3d:af:ee:f3,xNonex,WPA2,-87,2,None,Unidentified,14.644218,121.060260
2018-04-24 22:51:33,2018-04-24 14:51:33.620948,e8:61:7e:63:e0:55,PS4-2226EC77C186,WPA2,-82,5,LiteonTe,Unidentified,14.644255,121.060755
2018-04-24 22:52:00,2018-04-24 14:52:01.217947,bc:98:89:9c:55:b1,xNonex,OPN,-87,11,Fiberhom,Fiber,14.644278,121.060583
2018-04-24 22:51:06,2018-04-24 14:51:07.005856,48:00:33:f3:08:7d,SKYbroadband087A,WPA2/WPA,-91,11,Technico,Broadband,14.644207,121.060538
2018-04-24 22:51:09,2018-04-24 14:51:10.038874,20:25:64:cc:ed:01,99031d,WPA2/WPA,-80,1,Pegatron,Unidentified,14.644202,121.060563
2018-04-24 22:51:14,2018-04-24 14:51:15.288656,58:70:c6:fc:43:8d,YICarCam_fc438d,WPA2,-68,5,Shanghai,Not an AP,14.644197,121.060592
2018-04-24 22:52:18,2018-04-24 14:52:19.461740,e8:4e:84:b2:aa:f3,Expensive taste,WPA2,-76,11,SamsungE,Phone,14.644293,121.060458
2018-04-24 22:52:21,2018-04-24 14:52:21.703996,b0:4e:26:02:99:ac,Anonymous2,WPA2/WPA,-89,11,Tp-LinkT,Unidentified,14.644287,121.060437
2018-04-24 22:53:07,2018-04-24 14:53:08.172792,82:d0:9b:5c:13:d4,Y221 9361,WPA2,-92,6,None,Unidentified,14.644270,121.060007
2018-04-24 22:54:22,2018-04-24 14:54:22.937210,04:02:1f:18:64:99,WIFEYKO,WPA2/WPA,-73,5,HuaweiTe,Unidentified,14.644643,121.059768
2018-04-24 22:55:17,2018-04-24 14:55:18.134813,00:e0:20:51:3a:1e,PLDT F9-2,WPA2/WPA,-65,4,Tecnomen,Unidentified,14.645033,121.059557
2018-04-24 22:54:25,2018-04-24 14:54:25.993707,0e:41:58:00:82:c9,SUNSHINE,WPA2,-83,5,None,Unidentified,14.644668,121.059767
2018-04-24 22:54:56,2018-04-24 14:54:56.829580,a4:7e:39:ad:fa:e8,NAIA Terminal 6,WPA2,-81,2,Zte,Unidentified,14.644930,121.059692
2018-04-24 22:56:17,2018-04-24 14:56:18.254744,c0:3f:0e:d6:5c:f2,Carlos Maningat,WPA2,-73,6,Netgear,Unidentified,14.644732,121.059230
2018-04-24 22:56:20,2018-04-24 14:56:20.715650,50:09:59:db:0b:e6,3 Idiots in the SKY ,WPA2/WPA,-84,9,Technico,Unidentified,14.644717,121.059208
2018-04-24 22:56:29,2018-04-24 14:56:29.746605,14:b7:f8:64:90:47,SKYbroadband9044,WPA2,-74,1,Technico,Broadband,14.644658,121.059138
2018-04-24 22:56:16,2018-04-24 14:56:16.674743,00:23:69:32:d2:18,MARCELO1,WPA2,-79,6,Cisco-Li,Unidentified,14.644737,121.059235
2018-04-24 22:56:21,2018-04-24 14:56:21.926413,48:f8:b3:66:72:9a,cisco,WPA2/WPA,-87,10,Cisco-Li,Unidentified,14.644710,121.059203
2018-04-24 22:56:48,2018-04-24 14:56:49.488766,50:8f:4c:4b:56:b7,BhPP-cmF5bW9uZHYxMDg0,OPN,-75,1,XiaomiCo,Unidentified,14.644592,121.058997
2018-04-24 22:56:47,2018-04-24 14:56:48.234164,90:61:0c:35:52:a9,PLDTHOMEDSL21161,WPA2/WPA,-87,1,FidaInte,Broadband,14.644593,121.059003
2018-04-24 22:57:59,2018-04-24 14:58:00.264539,fc:b4:e6:a9:0a:45,SKYbroadbandC89F,WPA2/WPA,-59,1,AskeyCom,Broadband,14.644523,121.058287
2018-04-24 22:58:20,2018-04-24 14:58:20.649406,14:b7:f8:63:33:ee,SKYbroadband33EB,WPA2,-58,1,Technico,Broadband,14.644502,121.058140
2018-04-24 22:58:00,2018-04-24 14:58:00.999498,80:29:94:67:5f:3d,SKYbroadband5F3A,WPA2/WPA,-71,1,Technico,Broadband,14.644525,121.058278
2018-04-24 22:58:33,2018-04-24 14:58:34.293546,00:16:01:ae:a0:b7,Buffalo,WPA,-78,11,Buffalo,Unidentified,14.644490,121.058033
2018-04-24 22:58:38,2018-04-24 14:58:38.687057,20:25:64:c7:09:41,Valar morghulis,WPA2/WPA,-82,1,Pegatron,Unidentified,14.644493,121.057972
2018-04-24 22:57:43,2018-04-24 14:57:43.595287,76:4a:a4:c9:24:b2,DIO,WPA2/WPA,-91,1,None,Unidentified,14.644513,121.058432
2018-04-24 22:58:32,2018-04-24 14:58:32.880673,00:0e:f4:db:d2:7c,PLDTHOMEDSL,WPA2/WPA,-69,11,KasdaNet,Broadband,14.644493,121.058042
