SSID,Net ID,TriLat,TriLong,Encryption,Type,Trans ID,First Time,Last Time,Last Updt
Regimar,02:1E:65:00:0C:6C,14.64680004,121.06131744,wep,ad-hoc,20130810-00000,"2013-08-08, 05:00:00 AM","2013-08-10, 10:00:00 AM","2013-08-10, 08:00:00 AM"
Free Public WiFi,02:20:40:09:29:06,14.64690208,121.05967712,none,ad-hoc,20130322-00000,"2013-03-23, 06:00:00 AM","2013-03-23, 02:00:00 AM","2013-03-23, 12:00:00 AM"
dlink1Main,00:24:01:FF:37:0A,14.64279461,121.05979919,wpa2,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
gaewifi03,00:22:15:A3:3A:59,14.64356422,121.06110382,wpa2,infra,20130309-00000,"2013-03-10, 02:00:00 AM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
huwat,00:1F:FB:7C:89:5F,14.6458168,121.06086731,wpa2,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
Tonlengo,00:22:3F:19:41:1C,14.64670944,121.05954742,wpa,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
linksys,00:21:29:75:99:98,14.64131355,121.06054688,wpa,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-04-14, 02:00:00 PM","2013-04-14, 12:00:00 PM"
isprikitik,00:23:12:09:02:2F,14.64497662,121.0610733,wep,infra,20130324-00000,"2013-03-24, 01:00:00 AM","2013-06-21, 02:00:00 PM","2013-06-21, 12:00:00 PM"
dlink,00:22:B0:95:94:8B,14.64205265,121.06111145,wpa2,infra,20130322-00000,"2013-03-23, 06:00:00 PM","2013-03-24, 12:00:00 PM","2013-03-24, 10:00:00 AM"
GMO 1,00:22:B0:43:81:CB,14.64325714,121.06110382,wpa,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
BuraotNET-G-AES,00:24:A5:D7:87:D3,14.64670753,121.05821991,wpa,infra,20130408-00000,"2013-04-09, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
navida,02:1A:11:FC:01:5E,14.64428329,121.06123352,wpa2,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-04-14, 02:00:00 PM","2013-04-14, 12:00:00 PM"
Free Public WiFi,02:5C:DA:3B:A3:B3,14.64601803,121.0608902,none,ad-hoc,20131030-00000,"2013-10-20, 10:00:00 PM","2013-10-30, 01:00:00 PM","2013-10-30, 11:00:00 AM"
Malto Domain,00:23:69:15:1B:75,14.64692783,121.05982208,wpa2,infra,20130316-00000,"2013-03-16, 08:00:00 AM","2013-03-16, 12:00:00 PM","2013-03-16, 10:00:00 AM"
Hot House,00:23:69:13:47:05,14.64196873,121.06044769,wpa2,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-04-14, 02:00:00 PM","2013-04-14, 12:00:00 PM"
ThePalace_2,04:A1:51:D5:FB:B8,14.64684677,121.06092834,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
Aztech5001_FEA33,00:26:75:9F:EA:33,14.64155102,121.05999756,wpa,infra,20131130-00000,"2013-11-30, 09:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
Aztech5018_45507,00:26:75:D4:55:04,14.64666653,121.05741882,wpa,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2016-09-08, 03:00:00 AM","2016-09-08, 03:00:00 AM"
dlink3A,00:26:5A:24:65:48,14.6427927,121.05979919,wpa2,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
Dewan,00:23:B1:68:E3:4B,14.64687824,121.05970001,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2016-09-08, 03:00:00 AM","2016-09-08, 03:00:00 AM"
Aztech5018(2)_F690F,00:26:75:DF:69:0D,14.64539528,121.06099701,wpa,infra,20150726-00000,"2015-04-27, 11:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
Aztech5018(4)_F690F,00:26:75:DF:69:0F,14.64539528,121.06099701,wpa,infra,20150726-00000,"2015-04-27, 11:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
AUCTUSNEW2,00:26:75:F4:B3:F1,14.64681053,121.06111145,wpa2,infra,20150808-00000,"2015-08-08, 06:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
baby,00:26:75:B7:23:C4,14.64392757,121.05976105,wpa2,infra,20140422-00000,"2014-04-02, 02:00:00 AM","2017-02-22, 11:00:00 PM","2017-02-22, 11:00:00 PM"
bayanDSLWiFi_3210,00:26:75:B7:32:10,14.64584446,121.05877686,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2015-08-08, 05:00:00 PM","2015-08-08, 05:00:00 PM"
bayanDSLWiFi_BE1A,00:26:75:B7:BE:1A,14.64601421,121.05825043,wpa2,infra,20140817-00000,"2014-08-15, 07:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
Purple,00:26:75:AB:ED:C4,14.64683914,121.05783081,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
kMisajon,02:73:8D:58:97:77,14.64643478,121.05904388,wpa2,infra,20150726-00000,"2014-09-06, 10:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
gae-sales,00:26:5A:FD:73:98,14.64427662,121.06116486,wpa2,infra,20130621-00000,"2013-06-03, 03:00:00 AM","2013-06-21, 02:00:00 PM","2013-06-21, 12:00:00 PM"
NISMED_HOSTEL_WiFi1,00:23:69:F6:4A:84,14.64417362,121.05911255,wpa2,infra,20130208-00000,"2013-02-09, 12:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
stjames,00:23:69:32:CE:7F,14.64515018,121.06099701,wpa,infra,20130209-00000,"2013-02-10, 09:00:00 PM","2014-08-13, 01:00:00 PM","2015-07-26, 08:00:00 AM"
All Arm,00:25:9C:02:73:1C,14.64608383,121.06032562,wpa,infra,20130621-00000,"2013-06-03, 03:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
Iceberg Lettuce,00:25:9C:0D:20:00,14.64658165,121.05859375,wpa2,infra,20150726-00000,"2015-02-28, 03:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
WORM,00:25:9C:9A:C9:9D,14.64641094,121.05925751,wpa2,infra,20130222-00000,"2013-02-23, 06:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
POTTS1,00:25:9C:6A:F6:EE,14.64508724,121.06103516,wpa2,infra,20130209-00000,"2013-02-10, 09:00:00 PM","2013-12-20, 01:00:00 PM","2013-12-20, 11:00:00 AM"
wifinaminto,00:25:9C:F0:CA:1C,14.64627361,121.06074524,wpa2,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2015-09-16, 05:00:00 PM","2015-09-16, 05:00:00 PM"
montallana,00:25:9C:ED:40:8A,14.64683723,121.05806732,wpa,infra,20130316-00000,"2013-03-16, 06:00:00 AM","2013-04-29, 07:00:00 PM","2013-04-29, 05:00:00 PM"
TP-LINK_0,00:25:86:CB:D0:C8,14.64526844,121.0609436,wpa2,infra,20130309-00000,"2013-03-10, 02:00:00 AM","2013-03-12, 12:00:00 AM","2013-03-11, 10:00:00 PM"
linksys,00:25:9C:94:AB:54,14.64295673,121.06049347,wpa,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-04-14, 02:00:00 PM","2013-04-14, 12:00:00 PM"
WAXWORKS,00:25:9C:98:74:05,14.6454134,121.06123352,wpa2,infra,20130209-00000,"2013-02-10, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
san antonio,04:02:1F:18:4E:5A,14.64491463,121.05934143,wpa2,infra,20151018-00000,"2001-01-01, 04:00:00 PM","2016-06-26, 05:00:00 PM","2016-07-07, 02:00:00 PM"
Disconnected,00:25:9C:DC:AD:18,14.64480209,121.0573349,wpa,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-03-12, 12:00:00 AM","2013-03-11, 10:00:00 PM"
ATeam,00:1E:E5:4A:55:4F,14.64494991,121.05727386,wpa2,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-03-12, 12:00:00 AM","2013-03-11, 10:00:00 PM"
55Tinta,00:1F:1F:A4:50:D0,14.64597416,121.06041718,wep,infra,20150120-00000,"2015-01-11, 02:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
linksys,00:25:9C:48:93:78,14.64582729,121.06072235,wpa2,infra,20130222-00000,"2013-02-23, 06:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
Carlos Primero,0C:37:DC:28:57:D4,14.64695835,121.05960846,wpa,infra,20150120-00000,"2015-01-12, 03:00:00 AM","2015-01-22, 04:00:00 AM","2015-07-26, 08:00:00 AM"
slash,0C:37:DC:28:8C:18,14.64309978,121.06098175,wpa2,infra,20130322-00000,"2013-03-23, 06:00:00 PM","2013-03-24, 12:00:00 PM","2013-03-24, 10:00:00 AM"
AndroidAP,D0:22:BE:8E:3D:E0,14.6466589,121.05932617,wpa2,infra,20131113-00000,"2013-11-13, 03:00:00 AM","2013-11-14, 06:00:00 AM","2013-11-14, 04:00:00 AM"
Abi Brabante,62:B3:95:81:85:6F,14.64510918,121.06089783,wpa2,infra,20130621-00000,"2013-06-03, 03:00:00 AM","2013-06-21, 02:00:00 PM","2013-06-21, 12:00:00 PM"
KATHY i5,62:B3:95:87:A1:7C,14.64442921,121.0610199,wpa2,infra,20131130-00000,"2013-11-30, 09:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
bakamakaconnectka?,D0:22:BE:20:0D:89,14.64453793,121.05926514,wpa2,infra,20140922-00000,"2001-01-01, 04:00:00 PM","2014-09-22, 04:00:00 PM","2015-07-26, 08:00:00 AM"
Malto Domain_EXT,60:E3:27:6C:45:55,14.64601517,121.0610733,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
ZAGALA,58:6D:8F:08:98:0B,14.64508152,121.05726624,wpa2,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-03-12, 12:00:00 AM","2013-03-11, 10:00:00 PM"
Pooh,60:E7:01:DC:82:48,14.64690018,121.05782318,wpa2,infra,20150120-00000,"2015-01-12, 03:00:00 AM","2015-01-22, 04:00:00 AM","2015-07-26, 08:00:00 AM"
abcdef,E8:CD:2D:0F:DB:A9,14.64690971,121.05964661,wpa2,infra,20150812-00000,"2015-08-13, 05:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
HUAWEI-E5220-d223,E8:CD:2D:82:D2:23,14.64657307,121.05890656,wpa2,infra,20150216-00000,"2015-02-13, 07:00:00 PM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
bertsss_cs16,8A:EF:52:BF:DC:08,14.64544773,121.06104279,none,ad-hoc,20130209-00000,"2013-02-10, 09:00:00 PM","2013-02-10, 07:00:00 AM","2013-02-10, 05:00:00 AM"
robin,50:9F:27:47:77:3E,14.64536381,121.06072998,wpa2,infra,20131130-00000,"2013-11-30, 09:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
HUAWEI-E5220-8a9f,50:9F:27:47:8A:9F,14.64677525,121.05998993,wpa2,infra,20150216-00000,"2015-02-13, 08:00:00 PM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
aaa,D0:7A:B5:8A:1A:A5,14.64680672,121.05923462,wpa2,infra,20150808-00000,"2015-08-08, 06:00:00 AM","2015-08-08, 05:00:00 PM","2015-08-08, 05:00:00 PM"
TheLostBreadADMIN,D0:17:C2:B0:17:14,14.64676476,121.05815125,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Smartbro_B8BB3B,D0:15:4A:B8:BB:3B,14.64648724,121.0578537,none,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-04-29, 07:00:00 PM","2013-04-29, 05:00:00 PM"
DIRECT-St-BRAVIA,6A:14:01:3B:F8:6C,14.64494514,121.06095123,wpa2,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
GavinJim Pocket Wifi,54:A5:1B:D6:13:F9,14.64601803,121.06044769,wpa,infra,20130314-00000,"2013-03-14, 05:00:00 AM","2013-03-15, 02:00:00 AM","2013-03-15, 12:00:00 AM"
Wifi,54:9B:12:DE:81:FD,14.64678097,121.05939484,wpa2,infra,20130320-00000,"2013-03-20, 06:00:00 AM","2013-03-20, 02:00:00 PM","2013-03-20, 12:00:00 PM"
OMEGA HD 2.0,8E:77:16:25:DF:0F,14.64692211,121.05965424,wpa2,infra,20150120-00000,"2015-01-11, 02:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
Smart Bro_813D20,8E:79:67:81:3D:20,14.64432526,121.06099701,wep,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
ZTE_93302E,8E:79:67:93:30:2E,14.64651585,121.05847168,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
SUPERSTAR,8E:79:67:4F:26:E2,14.64681625,121.06010437,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
Silver,8E:79:67:71:B8:3C,14.6467886,121.06014252,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2016-09-08, 03:00:00 AM","2016-09-08, 03:00:00 AM"
ASUS,54:04:A6:E9:8D:96,14.642519,121.06027222,none,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
kukai,F8:01:13:80:23:00,14.64688015,121.05815887,wpa2,infra,20130924-00000,"2013-09-23, 12:00:00 AM","2013-09-25, 03:00:00 AM","2013-09-25, 01:00:00 AM"
3Argonauts,6C:8B:2F:5D:3B:A5,14.64674854,121.05764771,wpa2,infra,20140805-00000,"2014-08-06, 04:00:00 AM","2014-08-05, 02:00:00 PM","2015-07-26, 08:00:00 AM"
survivor,90:E6:BA:85:BD:A6,14.64489651,121.06082916,wpa2,infra,20130209-00000,"2013-02-10, 04:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
bayanDSLWIFI_B087,E0:8E:3C:04:B0:87,14.64384174,121.06118774,wpa2,infra,20160103-00000,"2001-01-01, 04:00:00 PM","2016-05-09, 11:00:00 AM","2016-05-09, 11:00:00 AM"
R2RS,E0:8E:3C:1F:CC:CB,14.64401913,121.06119537,wpa2,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2017-09-30, 02:00:00 AM","2017-09-30, 02:00:00 AM"
hylcrtgrra,E0:8E:3C:1C:B5:9F,14.64708805,121.06054688,wpa,infra,20160619-00000,"2016-06-20, 03:00:00 AM","2016-09-08, 03:00:00 AM","2016-09-08, 03:00:00 AM"
Aztech5068_99CBB,E0:8E:3C:19:9C:BB,14.64657307,121.05892944,wpa,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
fourteen,E0:8E:3C:19:B1:47,14.64724541,121.06050873,wpa,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-26, 05:00:00 PM","2016-06-26, 05:00:00 PM"
Aldbeth,E0:8E:3C:1A:49:B3,14.64291,121.06017303,wpa2,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
RTJDESIGNERS,E0:8E:3C:1A:61:4B,14.64676285,121.05992889,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
HUAWEI-E5330-C643,84:DB:AC:39:C6:43,14.64665127,121.05908203,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
Jets04,E0:A3:AC:DA:95:C2,14.64609241,121.0603714,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
ANJO,F4:3E:61:20:21:83,14.64611721,121.06035614,wpa,infra,20130309-00000,"2013-03-10, 02:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
Samsung Galaxy Tab S,E0:CB:EE:B2:8F:95,14.64585209,121.05864716,wpa2,infra,20141013-00000,"2014-10-11, 03:00:00 AM","2014-10-14, 01:00:00 AM","2015-07-26, 08:00:00 AM"
The Bishop Red,B4:52:7E:85:5C:B9,14.64650345,121.05912781,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
WiFi ,B4:B3:62:5E:15:F0,14.64714432,121.06052399,wpa,infra,20130317-00000,"2013-03-18, 06:00:00 AM","2013-05-06, 05:00:00 PM","2013-05-06, 03:00:00 PM"
jocon,B4:B3:62:5E:AC:A7,14.64681816,121.05753326,wpa,infra,20160227-00000,"2016-02-14, 05:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
PCSO,E6:8D:8C:5A:8B:3D,14.64356136,121.06105804,unknown,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
Globo-Guest,E6:8D:8C:5A:8D:B8,14.64340878,121.06106567,unknown,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2017-09-30, 02:00:00 AM","2017-09-30, 02:00:00 AM"
Globo-Guest,E6:8D:8C:5D:2B:D2,14.64361954,121.06105042,unknown,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
PLDTMyDSL,B0:B2:DC:46:0E:60,14.64279652,121.05893707,wpa2,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
Smart Bro_E33586,B4:98:42:E3:35:86,14.64699936,121.05780792,wpa2,infra,20130621-00000,"2013-06-03, 03:00:00 AM","2013-06-21, 02:00:00 PM","2013-06-21, 12:00:00 PM"
I Like Warm Hugs,EA:08:8B:58:93:F5,14.64436817,121.06099701,wpa2,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
iPad (2),EA:F6:50:31:B8:32,14.64672375,121.05944824,wpa2,infra,20150812-00000,"2015-08-13, 05:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
uFi_D2CFA1,F2:84:C9:D2:CF:A1,14.64613628,121.06073761,wpa2,infra,20130703-00000,"2013-07-01, 06:00:00 AM","2013-07-25, 06:00:00 PM","2013-07-25, 04:00:00 PM"
Benskie,F2:D1:A9:A0:CF:81,14.64610767,121.06015015,wpa2,infra,20130309-00000,"2013-03-10, 02:00:00 AM","2013-03-12, 12:00:00 AM","2013-03-11, 10:00:00 PM"
eilene?s iPhone,F6:F1:5A:B7:EF:51,14.64670372,121.05830383,wpa2,infra,20130506-00000,"2013-05-05, 02:00:00 AM","2013-05-06, 05:00:00 PM","2013-05-06, 03:00:00 PM"
Puey's Ipad,AE:FA:BA:65:51:38,14.64558601,121.05906677,wpa2,infra,20130314-00000,"2013-03-14, 05:00:00 AM","2013-03-15, 02:00:00 AM","2013-03-15, 12:00:00 AM"
pixeemje,F8:01:13:07:99:A1,14.6460638,121.06124115,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
Camille Quintos' iPad,AE:FA:BA:4F:22:3C,14.64686012,121.06085968,wpa2,infra,20150726-00000,"2015-02-28, 02:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
Jomel's Wi-Fi Network,F0:D1:A9:11:39:1C,14.64518452,121.06100464,wpa2,infra,20131001-00000,"2013-09-28, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
bayanDSLWiFi_FABC,E4:77:23:A4:FA:BC,14.64699554,121.05925751,wpa2,infra,20141013-00000,"2014-10-11, 03:00:00 AM","2014-10-14, 01:00:00 AM","2015-07-26, 08:00:00 AM"
Auctus II,E4:77:23:A5:28:00,14.64669895,121.06048584,wpa2,infra,20150120-00000,"2015-01-11, 02:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
BOBO's PIZZERIA,E4:77:23:A5:4E:04,14.64656162,121.05865479,wpa2,infra,20141013-00000,"2014-10-11, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
bayanDSLWiFi_5B10,E4:77:23:A5:5B:10,14.64581013,121.06043243,wpa2,infra,20140813-00000,"2014-08-10, 12:00:00 AM","2014-09-22, 04:00:00 PM","2015-07-26, 08:00:00 AM"
BoBosPizzeria_PH,E4:77:23:A5:87:E0,14.64659786,121.0582962,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
RMotel Bayan,E4:77:23:A5:9A:84,14.64683151,121.06118011,wpa2,infra,20150120-00000,"2015-01-11, 02:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
ultimate,E0:CB:4E:65:7E:3C,14.64523983,121.06090546,wpa2,infra,20130207-00000,"2013-02-08, 05:00:00 AM","2014-08-05, 02:00:00 PM","2015-07-26, 08:00:00 AM"
telcute,F4:3E:61:20:13:E9,14.64540482,121.06103516,wpa2,infra,20130207-00000,"2013-02-08, 05:00:00 AM","2014-08-05, 02:00:00 PM","2015-07-26, 08:00:00 AM"
Armstrong,F0:98:38:07:A6:4C,14.64684772,121.05964661,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
Sun Wi-Fi_307678,F8:DF:A8:30:76:78,14.64656544,121.05828857,unknown,infra,20150216-00000,"2015-02-10, 01:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
PLDTMyDSL,B0:B2:DC:45:BF:68,14.64709282,121.05760193,wpa2,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-09-01, 01:00:00 AM","2013-08-31, 11:00:00 PM"
PLDTMyDSL,B0:B2:DC:47:01:B8,14.64506054,121.0610733,wpa2,infra,20130301-00000,"2013-02-25, 04:00:00 AM","2013-12-09, 05:00:00 PM","2013-12-09, 03:00:00 PM"
bangkok,A8:A6:68:2F:87:94,14.64628792,121.05879211,wpa2,infra,20150216-00000,"2015-02-10, 01:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
iPhone,BA:09:8A:E4:26:CB,14.64690495,121.06057739,wpa2,infra,20150726-00000,"2015-02-28, 02:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
Hexer,BA:78:2E:AE:02:EB,14.64696121,121.05964661,wpa2,infra,20150216-00000,"2015-02-10, 01:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
NailSpa&Co.,AC:81:12:AF:34:95,14.64279461,121.05934906,wpa,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2013-03-12, 12:00:00 AM","2013-03-11, 10:00:00 PM"
RPC,F8:D1:11:4A:2B:BC,14.64191914,121.0610733,wpa,infra,20130322-00000,"2013-03-23, 06:00:00 PM","2013-10-30, 01:00:00 PM","2013-10-30, 11:00:00 AM"
N,AA:A6:68:28:87:8A,14.64305782,121.06113434,wpa2,infra,20150216-00000,"2015-02-11, 04:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
Anteeewn,EC:1F:72:EA:11:48,14.64710808,121.05762482,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
AlexisNicole,B4:B3:62:5E:07:1C,14.64403915,121.06112671,wpa2,infra,20130322-00000,"2013-03-23, 07:00:00 PM","2013-04-14, 02:00:00 PM","2013-04-14, 12:00:00 PM"
MyPhone,FA:9E:3F:E3:CD:9F,14.64646244,121.05900574,wpa2,infra,20130703-00000,"2013-07-01, 06:00:00 AM","2013-07-03, 12:00:00 PM","2015-07-26, 08:00:00 AM"
Low Signal,A4:7E:39:AD:F2:40,14.64688778,121.05783844,wpa2,infra,20150120-00000,"2015-01-12, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
Magiting,FC:3F:7C:C4:3F:E4,14.64682007,121.06045532,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2016-09-08, 03:00:00 AM","2016-09-08, 03:00:00 AM"
monoVirus,B0:D0:9C:1E:F3:33,14.64475632,121.05833435,wpa2,infra,20150216-00000,"2015-02-13, 07:00:00 PM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
BYOD@Bayan,F4:CF:E2:1F:F0:00,14.64294624,121.06066132,unknown,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
Jenny's iPhone,F6:F4:6F:01:02:C4,14.64688873,121.06003571,wpa2,infra,20150726-00000,"2015-02-28, 03:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
PLDTMyDSLAlex,B0:B2:DC:80:6F:74,14.6458168,121.06130981,wpa2,infra,20130209-00000,"2013-02-10, 04:00:00 AM","2013-04-19, 04:00:00 PM","2013-04-19, 02:00:00 PM"
Fashion Passion,B0:48:7A:BF:B9:86,14.64651775,121.0592804,wpa2,infra,20130222-00000,"2001-01-01, 03:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
Free Public WiFi,B2:0E:E2:14:5C:81,14.64615059,121.06127167,none,ad-hoc,20130810-00000,"2013-08-08, 05:00:00 AM","2013-08-10, 10:00:00 AM","2013-08-10, 08:00:00 AM"
HUAWEI-E5372-1010,B2:5B:67:16:10:11,14.64678574,121.06130219,wpa2,infra,20140901-00000,"2014-09-01, 03:00:00 AM","2015-08-08, 05:00:00 PM","2015-08-08, 05:00:00 PM"
Chay's iPhone,EE:35:86:81:C8:20,14.64679718,121.05821228,wpa2,infra,20130621-00000,"2013-06-03, 03:00:00 AM","2013-06-21, 02:00:00 PM","2013-06-21, 12:00:00 PM"
Smart Bro_C04B2B,AA:A6:68:C0:4B:2B,14.6460638,121.06124115,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
PLDTWIFI_SMART,AA:A6:68:C0:62:2C,14.64720535,121.06123352,wpa2,infra,20150726-00000,"2015-07-12, 02:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
