First Seen,MAC,SSID,Encryption,RSSI,Channel,Latitude,Longitude
2018-05-15 08:47:50,bc:3f:8f:d5:3e:8c,Slow Connection...,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,2,14.69739772,121.09434588
2018-05-15 08:48:39,c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],-56,6,14.69770974,121.09440921
2018-05-15 08:49:40,d4:6e:0e:32:bb:d0,INAY,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,48,14.69817778,121.0949906
2018-05-15 08:48:39,60:31:97:11:51:ce,PLDTMyDSLBiz5G51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,36,14.69770974,121.09440921
2018-05-15 08:49:20,c4:ff:1f:55:fb:48,EstradaFamily,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,9,14.69812375,121.09477755
2018-05-15 08:48:39,bc:c0:0f:20:63:68,PLDTHOMEFIBR06368,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-86,6,14.69770974,121.09440921
1970-01-01 08:00:00,8c:68:c8:c0:1d:01,bayanDSLWIFI_1D01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,11,14.695900023999995,121.09404189600006
1970-01-01 08:00:00,c4:ff:1f:57:ec:38,HUAWEI-2t4k,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,7,14.696212043999996,121.09410522600005
1970-01-01 08:00:00,90:61:0c:12:af:c4,Bawal Kayo Dito,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-89,11,14.695900023999995,121.09404189600006
2018-05-15 08:48:39,08:86:3b:30:93:04,belkin.304,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-81,6,14.69770974,121.09440921
2018-05-15 08:48:39,dc:ee:06:90:10:41,Dulfo,[WPA2-PSK-CCMP][ESS],-88,4,14.69770974,121.09440921
2018-05-15 08:49:20,0a:18:0a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],-51,1,14.69812375,121.09477755
2018-05-15 08:49:01,0a:18:1a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],-79,161,14.69786862,121.09460169
2018-05-15 08:49:01,cc:06:77:5b:a5:04,Kyla_5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-79,44,14.69786862,121.09460169
2018-05-15 08:49:20,00:26:75:ab:8b:f4,Lamda,[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],-73,10,14.69812375,121.09477755
2018-05-15 08:49:40,70:4f:57:36:5c:10,JMC,[WPA2-PSK-CCMP][WPS][ESS],-56,1,14.69817778,121.0949906
2018-05-15 08:49:01,94:46:96:1f:71:ce,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,1,14.69786862,121.09460169
2018-05-15 08:49:01,cc:06:77:5b:a5:00,Kyla,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,11,14.69786862,121.09460169
2018-05-15 08:49:01,3c:78:43:87:a1:20,free wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.69786862,121.09460169
2018-05-15 08:49:01,62:fe:1e:d5:56:32,Batchang hotspot,[WPA2-PSK-CCMP][WPS][ESS],-87,6,14.69786862,121.09460169
2018-05-15 08:49:01,51502_30229_209980263,Globe,HSPA;ph,-99,0,14.69786862,121.09460169
2018-05-15 08:49:40,50:a7:2b:72:de:83,dB SYNERGY wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,7,14.69817778,121.0949906
2018-05-15 08:49:20,38:d8:2f:22:4b:14,Rosemarie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-84,10,14.69812375,121.09477755
2018-05-15 08:49:20,b8:55:10:0a:73:2b, HOTSPOT 2,[ESS],-87,11,14.69812375,121.09477755
2018-05-15 08:49:20,9c:6f:52:35:09:84,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,11,14.69812375,121.09477755
2018-05-15 08:49:20,c4:ff:1f:55:ba:a4,Leon25,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,7,14.69812375,121.09477755
2018-05-15 08:50:01,94:46:96:14:c6:b5,wifiko,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-50,5,14.69834165,121.09517256
2018-05-15 08:49:40,e4:77:23:a5:b9:3c,bayantel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,2,14.69817778,121.0949906
2018-05-15 08:49:40,00:13:33:cc:d4:71,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,11,14.69817778,121.0949906
2018-05-15 08:49:40,d0:04:92:01:46:b8,PLDTHOMEFIBR_0146b8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,4,14.69817778,121.0949906
2018-05-15 08:50:01,d0:04:92:01:a0:d8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,4,14.69834165,121.09517256
2018-05-15 08:49:40,aa:a6:68:68:a0:aa,Smart Bro_68A0AA,[WPS][ESS],-79,1,14.69817778,121.0949906
2018-05-15 08:50:01,98:de:d0:ee:0a:36,,[WPA2-PSK-CCMP][ESS],-61,11,14.69834165,121.09517256
2018-05-15 08:50:01,08:86:3b:32:1f:cc,belkin.fcc,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-79,7,14.69834165,121.09517256
2018-05-15 08:50:01,00:26:75:f4:71:39,bayanDSLWiFi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,1,14.69834165,121.09517256
2018-05-15 08:51:21,90:61:0c:0e:5f:06,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-60,11,14.69910159,121.095577
2018-05-15 08:59:57,51502_30229_209980257,Globe,HSPA;ph,-85,0,14.70079074,121.09488626
2018-05-15 08:50:01,34:4b:50:40:86:59,PLDTMyDSLRain,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,11,14.69834165,121.09517256
2018-05-15 08:50:01,00:1f:fb:b2:6f:4f,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-86,10,14.69834165,121.09517256
2018-05-15 08:50:01,a0:f3:c1:77:fc:e1,TP-LINK_2.4GHz_77FCE1,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-88,11,14.69834165,121.09517256
2018-05-15 08:50:01,70:4f:57:f6:94:b6,TP-Link_94B6,[WPA2-PSK-CCMP][WPS][ESS],-85,1,14.69834165,121.09517256
2018-05-15 08:50:01,e8:94:f6:8d:39:0e,Globe Broadband,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-81,3,14.69834165,121.09517256
2018-05-15 08:50:01,34:ba:9a:50:87:dd,Smart_Bro_5087DD,[WPA2-PSK-CCMP][WPS][ESS],-85,9,14.69834165,121.09517256
2018-05-15 08:50:01,ee:39:0c:62:c6:25,SETUP,[IBSS],-70,11,14.69834165,121.09517256
2018-05-15 08:50:01,c4:e9:84:30:ac:94,GODBLESS15,[WPA2-PSK-CCMP][WPS][ESS],-85,3,14.69834165,121.09517256
2018-05-15 08:50:22,00:13:33:e6:f9:78,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-55,11,14.69877165,121.09530808
2018-05-15 08:50:22,e0:8e:3c:22:6c:3f,KKK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,1,14.69877165,121.09530808
2018-05-15 08:50:44,c4:ff:1f:57:d2:50,HUAWEI-hXB6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-68,11,14.69883313,121.09544899
2018-05-15 08:50:22,34:ce:00:7f:23:fe,bon_25_converge_plus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,5,14.69877165,121.09530808
2018-05-15 08:51:21,e4:77:23:a6:2b:64,IPMC CAAYOHAN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-67,9,14.69910159,121.095577
2018-05-15 08:50:22,90:61:0c:10:f8:e8,PLDTMyDSLMMCES,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-75,11,14.69877165,121.09530808
2018-05-15 08:50:22,c4:ff:1f:56:65:9c,Cartagena Fiber,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,9,14.69877165,121.09530808
2018-05-15 08:50:22,94:46:96:18:ef:ce,steadtler,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,5,14.69877165,121.09530808
2018-05-15 08:50:22,c4:ff:1f:56:e4:dc,bon_25_converge,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,5,14.69877165,121.09530808
2018-05-15 08:51:01,1c:74:0d:16:01:e4,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,8,14.69888992,121.09566477
2018-05-15 08:50:50,90:61:0c:3e:6e:b0,PLDTHOMEDSL28336,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.69894259,121.0955256
2018-05-15 08:51:38,00:13:33:f5:8f:e5,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-72,1,14.69923761,121.09549587
2018-05-15 08:50:57,d0:04:92:01:50:20,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-74,9,14.69889087,121.09562282
2018-05-15 08:52:00,48:fd:8e:ce:2f:ec,CablaoStore,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-51,4,14.69945245,121.09519031
2018-05-15 08:50:57,00:1f:fb:e8:7e:29,asonleacarlos,[WPA2-PSK-CCMP][ESS],-84,1,14.69889087,121.09562282
2018-05-15 08:51:01,00:13:33:dd:f0:ec,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,3,14.69888992,121.09566477
2018-05-15 08:50:57,00:1f:fb:b1:51:67,,[WPA2-PSK-CCMP][ESS],-87,1,14.69889087,121.09562282
2018-05-15 08:50:57,70:9f:2d:a1:16:64,bayanDSLWiFi_1664,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,2,14.69889087,121.09562282
2018-05-15 08:51:01,c4:ff:1f:57:e2:78,HUAWEI-nGd8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,8,14.69888992,121.09566477
2018-05-15 08:51:01,5c:a8:6a:7b:49:b4,EMOJI,[WPA2-PSK-CCMP][WPS][ESS],-87,11,14.69888992,121.09566477
2018-05-15 08:51:21,51502_20212_33150,Globe,EDGE;ph,-85,0,14.69910159,121.095577
2018-05-15 08:51:38,9c:6f:52:35:0f:5d,bayanDSLWIFI_0F5D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-89,1,14.69923761,121.09549587
2018-05-15 08:51:38,c4:ff:1f:57:83:5c,Convergys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,2,14.69923761,121.09549587
2018-05-15 08:51:38,1a:40:a4:a7:ff:57,HOTSPOT_16,[ESS],-87,6,14.69923761,121.09549587
2018-05-15 08:51:38,3a:40:a4:a7:ff:57,HOTSPOT_18,[ESS],-89,6,14.69923761,121.09549587
2018-05-15 08:52:00,94:fb:b2:45:cd:34,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,11,14.69945245,121.09519031
2018-05-15 08:52:00,1c:67:58:bd:9c:c9,Sanchez-Caro,[WPA2-PSK-CCMP][ESS],-88,3,14.69945245,121.09519031
2018-05-15 08:52:00,48:fd:8e:4c:2a:24,HUAWEI-5SeJ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,4,14.69945245,121.09519031
2018-05-15 08:52:00,51502_30229_210018663,Globe,EDGE;ph,-85,0,14.69945245,121.09519031
2018-05-15 08:52:00,90:61:0c:35:68:5c,PLDTHOMEDSL26716,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,1,14.69945245,121.09519031
2018-05-15 08:52:00,b0:4e:26:db:6a:c8,TP-Link_6AC8,[WPA2-PSK-CCMP][WPS][ESS],-84,1,14.69945245,121.09519031
2018-05-15 08:52:00,bc:c0:0f:c8:72:60,PLDTHOMEFIBR87260,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-87,1,14.69945245,121.09519031
2018-05-15 08:52:20,00:24:a5:f5:52:f4,celismc_clinic,[WPA-PSK-TKIP][WPS][ESS],-74,11,14.69972231,121.09519258
2018-05-15 08:52:00,2a:40:a4:a7:ff:57,HOTSPOT_17,[ESS],-88,6,14.69945245,121.09519031
2018-05-15 08:52:20,70:9f:2d:a0:44:9c,PLDTWiFi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-83,1,14.69972231,121.09519258
2018-05-15 08:52:20,70:9f:2d:a0:44:9d,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,1,14.69972231,121.09519258
2018-05-15 08:52:20,d0:04:92:01:c8:48,PLDTHOMEFIBRnofreewifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,9,14.69972231,121.09519258
2018-05-15 08:52:20,8e:79:67:98:d5:64,ZTE-MF65M-D564,[WPA2-PSK-CCMP][WPS][ESS],-90,6,14.69972231,121.09519258
2018-05-15 08:52:37,d0:04:92:03:04:d0,SupelaresWifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-72,11,14.69992646,121.09534986
2018-05-15 08:52:37,00:13:33:e3:d2:14,PLDTHOMEDSLjohnnybravo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,11,14.69992646,121.09534986
2018-05-15 08:52:37,e0:8e:3c:22:39:f7,bayanDSLWIFI_39F7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,1,14.69992646,121.09534986
2018-05-15 09:01:54,40:a5:ef:96:b9:62,Five i's Hotspot 3,[WPS][ESS],-42,6,14.70122472,121.09589408
2018-05-15 08:52:37,48:fd:8e:4b:f3:b0,HUAWEI-kEGN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,6,14.69992646,121.09534986
2018-05-15 08:52:54,90:61:0c:39:c2:3d,Kutch_Home_DSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,1,14.70008804,121.09542568
2018-05-15 08:52:54,58:f9:87:24:8c:0c,A1R,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,2,14.70008804,121.09542568
2018-05-15 09:01:49,80:3f:5d:be:d9:11,HOTSPOT_1,[WPS][ESS],-80,13,14.7011642,121.09592137
2018-05-15 09:01:13,74:cc:39:ca:2e:88,Decoy,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-45,6,14.70079965,121.09578791
2018-05-15 08:53:12,d0:04:92:01:c6:80,PLDTHOMEFIBR_01680,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-56,11,14.70036951,121.09554803
2018-05-15 09:01:37,9e:a9:e4:d4:0e:d2,Bernalyn Bautista 0905,[WPA2-PSK-CCMP][WPS][ESS],-60,11,14.70099615,121.09593677
2018-05-15 08:52:54,d0:04:92:01:ab:48,PLDTHOMEFIBR2529,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,3,14.70008804,121.09542568
2018-05-15 09:01:49,00:13:33:e7:00:35,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,11,14.7011642,121.09592137
2018-05-15 08:53:50,00:13:33:db:08:da,PLDTHOMEDSL,[WPA2-PSK-CCMP+TKIP][ESS],-75,11,14.70059095,121.09548118
2018-05-15 08:52:54,e0:8e:3c:2f:32:f5,Nope,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,10,14.70008804,121.09542568
2018-05-15 09:02:09,6c:3b:6b:e3:be:f5,Five i's Hotspot 1,[ESS],-52,1,14.70142354,121.09584963
2018-05-15 08:53:12,00:13:33:e6:4b:ea,PLDTHOMEDSLwavestephen,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,6,14.70036951,121.09554803
2018-05-15 09:01:09,c0:25:e9:74:85:6e,,[WPA2-PSK-CCMP][ESS],-56,1,14.70075684,121.09575319
2018-05-15 08:53:34,00:13:33:e5:2c:4f,PLDTHOMEDSL***,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,6,14.70051154,121.09567526
2018-05-15 08:53:34,d0:04:92:01:53:c8,PLDTHOMEFIBRDHELFER,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,12,14.70051154,121.09567526
2018-05-15 09:01:57,c0:25:e9:9a:bd:90,TP_link Client7,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-60,7,14.70126852,121.0958946
2018-05-15 08:53:12,d0:04:92:01:47:a8,PLDTHOMEFIBR_0147a8,[WPA2-PSK-CCMP][ESS],-88,5,14.70036951,121.09554803
2018-05-15 08:53:34,00:13:33:be:b0:04,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,11,14.70051154,121.09567526
2018-05-15 08:53:34,00:13:33:f2:f3:7d,PLDTHOMEDSL_CJS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,1,14.70051154,121.09567526
2018-05-15 09:01:49,90:61:0c:37:97:4d,NoWifiAtAll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,1,14.7011642,121.09592137
2018-05-15 08:54:08,c4:ff:1f:56:db:c8,HUAWEI-Kxp5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-59,2,14.70068059,121.09523654
2018-05-15 08:54:08,cc:06:77:b3:d8:48,4J's Internet Cafe,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-44,10,14.70068059,121.09523654
2018-05-15 08:54:08,94:a7:b7:3c:e2:14,CAO NI MA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-54,2,14.70068059,121.09523654
2018-05-15 08:54:08,cc:06:77:b3:d8:4c,4J's Internet Cafe,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-44,36,14.70068059,121.09523654
2018-05-15 08:53:34,0e:41:58:00:9d:10,PAMPAMKA,[WPA2-PSK-CCMP][WPS][ESS],-80,10,14.70051154,121.09567526
2018-05-15 08:54:08,50:68:0a:9a:43:b3,B315_A43B3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-55,10,14.70068059,121.09523654
2018-05-15 08:55:00,9c:6f:52:35:11:e4,bayanDSLWIFI_11E4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-40,1,14.70091942,121.09462041
2018-05-15 08:54:42,94:46:96:0f:88:26,PLDTHOMEDSLASON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-49,2,14.70088302,121.09476227
2018-05-15 08:57:27,cc:06:77:72:e5:a8,GAGO KABA?,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-60,5,14.70069047,121.09345149
2018-05-15 08:53:50,f0:8c:fb:ce:61:40,,[WPA2-PSK-CCMP][ESS],-87,2,14.70059095,121.09548118
2018-05-15 08:53:50,00:13:33:de:57:5d,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,11,14.70059095,121.09548118
2018-05-15 08:54:26,00:13:33:e4:12:47,PLDTHOMEDSL#006,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-59,5,14.70075675,121.09502025
2018-05-15 08:54:26,d0:04:92:01:50:30,Jhenconfesorcalledo,[WPA2-PSK-CCMP][ESS],-68,6,14.70075675,121.09502025
2018-05-15 08:54:26,aa:a6:68:78:60:f8,Lawjin08,[WPA2-PSK-CCMP][WPS][ESS],-73,11,14.70075675,121.09502025
2018-05-15 08:54:42,e0:8e:3c:2e:14:51,Creamy Seafood,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-66,1,14.70088302,121.09476227
2018-05-15 08:54:42,30:b5:c2:ef:d6:4a,?????,[WPA-PSK-CCMP][WPS][ESS],-59,1,14.70088302,121.09476227
2018-05-15 08:56:33,51502_30229_209980260,Globe,HSPA;ph,-65,0,14.70123684,121.09374963
2018-05-15 08:54:26,b0:4e:26:dc:f5:92,PRIVATELINK,[WPA2-PSK-CCMP][WPS][ESS],-86,11,14.70075675,121.09502025
2018-05-15 08:54:26,00:1f:fb:b2:e3:f5,pilapil_wifi,[WPA2-PSK-CCMP][WPS][ESS],-87,10,14.70075675,121.09502025
2018-05-15 08:54:26,74:4a:a4:69:7c:0f,DCPrint,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,9,14.70075675,121.09502025
2018-05-15 08:54:42,c4:6e:1f:48:c0:22,bermejowifi,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,6,14.70088302,121.09476227
2018-05-15 08:54:42,48:ba:4e:d6:22:c1,DIRECT-C0-HP Ink Tank Wireless,[WPA2-PSK-CCMP][WPS][ESS],-85,6,14.70088302,121.09476227
2018-05-15 08:54:42,74:4a:a4:f1:ee:bb,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,5,14.70088302,121.09476227
2018-05-15 08:54:42,b0:4e:26:dc:fb:2c,Shamcey_WiFi,[WPA2-PSK-CCMP][WPS][ESS],-84,4,14.70088302,121.09476227
2018-05-15 08:54:42,ec:8a:4c:94:8b:6d,bayanDSLWiFi_8B6D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-90,5,14.70088302,121.09476227
2018-05-15 08:55:56,cc:06:77:da:2b:20,PLDTHOMEFIBRa2b20,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-72,1,14.70146918,121.09415385
2018-05-15 08:55:18,00:13:33:c6:83:0a,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-46,11,14.70114436,121.09445271
2018-05-15 08:55:36,cc:06:77:d6:87:b0,PLDTHOMEFIBR687b0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-49,1,14.70118404,121.09442129
2018-05-15 08:54:42,00:1f:fb:b2:eb:a7,PLDTHomeFiber,[WPA2-PSK-CCMP][WPS][ESS],-87,6,14.70088302,121.09476227
2018-05-15 08:55:36,cc:06:77:d6:87:b4,PLDTHOMEFIBR5G687b0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-49,36,14.70118404,121.09442129
2018-05-15 08:55:18,00:1f:fb:a4:99:2b,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-68,1,14.70114436,121.09445271
2018-05-15 08:55:00,88:d2:74:86:c0:b3,bayanDSLWIFI_C0B3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,2,14.70091942,121.09462041
2018-05-15 08:55:18,fc:2d:5e:11:6c:08,GLOBE_116C08,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-70,6,14.70114436,121.09445271
