WigleWifi-1.4,appRelease=2.28,model=LG-H990,release=7.0,device=elsa,display=NRD90M,board=msm8996,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
bc:c0:0f:20:63:68,PLDTHOMEFIBR06368,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2018-05-15 08:48:39,6,-86,14.69770974,121.09440921,141,9.101999282836914,WIFI
00:22:6b:8e:b5:6f,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,1,-67,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
5c:f2:86:2d:c1:53,Globe_LTE MIFI_C153,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,10,-85,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,6,-85,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
00:1f:fb:b2:38:49,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,1,-77,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
20:54:fa:35:26:ab,Pecson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-61,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
8c:68:c8:c0:1d:01,bayanDSLWIFI_1D01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,11,-85,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
90:61:0c:37:3f:4d,ShaJayKean,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,11,-88,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
c4:ff:1f:57:ec:38,HUAWEI-2t4k,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,7,-89,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
88:d2:74:86:b2:f3,bayanDSLWIFI_B2F3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,5,-84,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
50:04:b8:7e:1d:fc,B315_E1DFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-84,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
94:46:96:1d:43:ea,....,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-80,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
90:61:0c:12:af:c4,Bawal Kayo Dito,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],1970-01-01 08:00:00,11,-89,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
60:31:97:11:51:cd,PLDTMyDSLBiz51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,13,-87,14.695900023999995,121.09404189600006,0,35.191009521484375,WIFI
00:22:6b:8e:b5:6f,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,1,-77,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
5c:f2:86:2d:c1:53,Globe_LTE MIFI_C153,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,10,-85,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,6,-85,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
00:1f:fb:b2:38:49,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,1,-82,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
20:54:fa:35:26:ab,Pecson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-59,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
8c:68:c8:c0:1d:01,bayanDSLWIFI_1D01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,11,-85,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
c4:ff:1f:57:ec:38,HUAWEI-2t4k,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,7,-86,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
88:d2:74:86:b2:f3,bayanDSLWIFI_B2F3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,5,-84,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
50:04:b8:7e:1d:fc,B315_E1DFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-84,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
94:46:96:1d:43:ea,....,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-80,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
90:61:0c:12:af:c4,Bawal Kayo Dito,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],1970-01-01 08:00:00,11,-89,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
60:31:97:11:51:cd,PLDTMyDSLBiz51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,13,-87,14.696212043999996,121.09410522600005,0,35.191009521484375,WIFI
00:22:6b:8e:b5:6f,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,1,-64,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
5c:f2:86:2d:c1:53,Globe_LTE MIFI_C153,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,10,-87,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,6,-88,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
00:1f:fb:b2:38:49,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,1,-82,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
20:54:fa:35:26:ab,Pecson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-58,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
8c:68:c8:c0:1d:01,bayanDSLWIFI_1D01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,11,-87,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
c4:ff:1f:57:ec:38,HUAWEI-2t4k,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,7,-86,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
50:04:b8:7e:1d:fc,B315_E1DFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-84,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
94:46:96:1d:43:ea,....,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-80,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
60:31:97:11:51:cd,PLDTMyDSLBiz51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,13,-82,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
90:61:0c:37:3f:4d,ShaJayKean,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,11,-84,14.696836083999997,121.09423188600003,0,35.191009521484375,WIFI
00:22:6b:8e:b5:6f,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,1,-64,14.697148103999998,121.09429521600002,0,35.191009521484375,WIFI
5c:f2:86:2d:c1:53,Globe_LTE MIFI_C153,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,10,-87,14.697148103999998,121.09429521600002,0,35.191009521484375,WIFI
c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,6,-70,14.697148103999998,121.09429521600002,0,35.191009521484375,WIFI
20:54:fa:35:26:ab,Pecson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-61,14.697148103999998,121.09429521600002,0,35.191009521484375,WIFI
8c:68:c8:c0:1d:01,bayanDSLWIFI_1D01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,11,-87,14.697148103999998,121.09429521600002,0,35.191009521484375,WIFI
50:04:b8:7e:1d:fc,B315_E1DFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-83,14.697148103999998,121.09429521600002,0,35.191009521484375,WIFI
60:31:97:11:51:cd,PLDTMyDSLBiz51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,13,-81,14.697148103999998,121.09429521600002,0,35.191009521484375,WIFI
90:61:0c:37:3f:4d,ShaJayKean,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,11,-84,14.697148103999998,121.09429521600002,0,35.191009521484375,WIFI
00:22:6b:8e:b5:6f,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,1,-73,14.69739772,121.09434588,0,35.191009521484375,WIFI
5c:f2:86:2d:c1:53,Globe_LTE MIFI_C153,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,10,-87,14.69739772,121.09434588,0,35.191009521484375,WIFI
c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 08:00:00,6,-72,14.69739772,121.09434588,0,35.191009521484375,WIFI
20:54:fa:35:26:ab,Pecson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-75,14.69739772,121.09434588,0,35.191009521484375,WIFI
8c:68:c8:c0:1d:01,bayanDSLWIFI_1D01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 08:00:00,11,-87,14.69739772,121.09434588,0,35.191009521484375,WIFI
50:04:b8:7e:1d:fc,B315_E1DFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-75,14.69739772,121.09434588,0,35.191009521484375,WIFI
60:31:97:11:51:cd,PLDTMyDSLBiz51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,13,-81,14.69739772,121.09434588,0,35.191009521484375,WIFI
90:61:0c:37:3f:4d,ShaJayKean,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,11,-84,14.69739772,121.09434588,0,35.191009521484375,WIFI
94:46:96:1d:43:ea,....,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 08:00:00,1,-82,14.69739772,121.09434588,0,35.191009521484375,WIFI
00:22:6b:8e:b5:6f,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 08:48:39,1,-70,14.69770974,121.09440921,141,9.101999282836914,WIFI
c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 08:48:39,6,-64,14.69770974,121.09440921,141,9.101999282836914,WIFI
20:54:fa:35:26:ab,Pecson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,1,-83,14.69770974,121.09440921,141,9.101999282836914,WIFI
50:04:b8:7e:1d:fc,B315_E1DFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,1,-61,14.69770974,121.09440921,141,9.101999282836914,WIFI
60:31:97:11:51:cd,PLDTMyDSLBiz51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,13,-86,14.69770974,121.09440921,141,9.101999282836914,WIFI
d4:6e:0e:32:bb:d0,INAY,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,48,-85,14.69770974,121.09440921,141,9.101999282836914,WIFI
90:61:0c:37:3f:4d,ShaJayKean,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,11,-68,14.69770974,121.09440921,141,9.101999282836914,WIFI
f0:8c:fb:81:67:98,SPHYRONETCAFE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,13,-82,14.69770974,121.09440921,141,9.101999282836914,WIFI
94:46:96:1d:43:ea,....,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,1,-82,14.69770974,121.09440921,141,9.101999282836914,WIFI
60:31:97:11:51:cd,PLDTMyDSLBiz51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,13,-81,14.69770974,121.09440921,141,9.101999282836914,WIFI
c4:ff:1f:55:fb:48,EstradaFamily,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,9,-81,14.69770974,121.09440921,141,9.101999282836914,WIFI
08:86:3b:30:93:04,belkin.304,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-05-15 08:48:39,6,-81,14.69770974,121.09440921,141,9.101999282836914,WIFI
8c:68:c8:c0:1d:01,bayanDSLWIFI_1D01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-05-15 08:48:39,11,-86,14.69770974,121.09440921,141,9.101999282836914,WIFI
dc:ee:06:90:10:41,Dulfo,[WPA2-PSK-CCMP][ESS],2018-05-15 08:48:39,4,-88,14.69770974,121.09440921,141,9.101999282836914,WIFI
f0:8c:fb:81:67:99,,[ESS],2018-05-15 08:48:39,13,-80,14.69770974,121.09440921,141,9.101999282836914,WIFI
0a:18:0a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],2018-05-15 08:48:39,1,-80,14.69770974,121.09440921,141,9.101999282836914,WIFI
c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 08:48:39,6,-56,14.69770974,121.09440921,141,9.101999282836914,WIFI
d4:6e:0e:32:bb:d0,INAY,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,48,-78,14.69770974,121.09440921,141,9.101999282836914,WIFI
c4:ff:1f:55:fb:48,EstradaFamily,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:48:39,9,-74,14.69770974,121.09440921,141,9.101999282836914,WIFI
0a:18:1a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],2018-05-15 08:48:39,161,-84,14.69770974,121.09440921,141,9.101999282836914,WIFI
f0:8c:fb:81:67:98,SPHYRONETCAFE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:49:01,13,-67,14.69786862,121.09460169,137,9.101999282836914,WIFI
f0:8c:fb:81:67:99,,[ESS],2018-05-15 08:49:01,13,-69,14.69786862,121.09460169,137,9.101999282836914,WIFI
cc:06:77:5b:a5:04,Kyla_5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-05-15 08:49:01,44,-90,14.69786862,121.09460169,137,9.101999282836914,WIFI
00:26:75:ab:8b:f4,Lamda,[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],2018-05-15 08:49:01,10,-88,14.69786862,121.09460169,137,9.101999282836914,WIFI
d4:6e:0e:32:bb:d0,INAY,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:49:01,48,-73,14.69786862,121.09460169,137,9.101999282836914,WIFI
cc:06:77:5b:a5:04,Kyla_5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-05-15 08:49:01,44,-79,14.69786862,121.09460169,137,9.101999282836914,WIFI
70:4f:57:36:5c:10,JMC,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 08:49:01,1,-83,14.69786862,121.09460169,137,9.101999282836914,WIFI
94:46:96:1f:71:ce,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:49:01,1,-84,14.69786862,121.09460169,137,9.101999282836914,WIFI
cc:06:77:5b:a5:00,Kyla,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-05-15 08:49:01,11,-80,14.69786862,121.09460169,137,9.101999282836914,WIFI
3c:78:43:87:a1:20,free wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:49:01,11,-88,14.69786862,121.09460169,137,9.101999282836914,WIFI
62:fe:1e:d5:56:32,Batchang hotspot,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 08:49:01,6,-87,14.69786862,121.09460169,137,9.101999282836914,WIFI
51502_30229_209980263,Globe,HSPA;ph,2018-05-15 08:49:01,0,-99,14.69786862,121.09460169,137,9.101999282836914,GSM
0a:18:0a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],2018-05-15 08:49:01,1,-69,14.69786862,121.09460169,137,9.101999282836914,WIFI
c4:ff:1f:55:fb:48,EstradaFamily,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:49:01,9,-68,14.69786862,121.09460169,137,9.101999282836914,WIFI
0a:18:0a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],2018-05-15 08:49:01,1,-61,14.69786862,121.09460169,137,9.101999282836914,WIFI
0a:18:1a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],2018-05-15 08:49:01,161,-79,14.69786862,121.09460169,137,9.101999282836914,WIFI
c4:ff:1f:55:fb:48,EstradaFamily,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:49:20,9,-63,14.69812375,121.09477755,135,10.618999481201172,WIFI
00:26:75:ab:8b:f4,Lamda,[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],2018-05-15 08:49:20,10,-81,14.69812375,121.09477755,135,10.618999481201172,WIFI
50:a7:2b:72:de:83,dB SYNERGY wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-05-15 08:49:20,7,-82,14.69812375,121.09477755,135,10.618999481201172,WIFI
0a:18:0a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],2018-05-15 08:49:20,1,-51,14.69812375,121.09477755,135,10.618999481201172,WIFI
00:1f:fb:b7:9e:03,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 08:49:20,11,-76,14.69812375,121.09477755,135,10.618999481201172,WIFI
70:4f:57:36:5c:10,JMC,[WPA2-PSK-CCMP][WPS][ESS],2018-05-15 08:49:20,1,-67,14.69812375,121.09477755,135,10.618999481201172,WIFI
