GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Box No.,Box Time,Box Speed,Box Traversal,Persistence,Dates Seen
2018-05-08 16:42:08,2018-05-08 08:42:09.778111,48:fd:8e:b8:82:84,xNonex,WPA2/WPA,-83,7,HuaweiTe,Unidentified,14.705582,121.097002,56,42,16.1730281409,4,3,"05/08/2018, 05/10/2018, "
2018-05-08 16:42:13,2018-05-08 08:42:14.805143,08:10:73:63:19:69,SundayDTrespuer,WPA2,-75,13,None,Unidentified,14.705765,121.097062,56,42,16.1730281409,4,4,"05/08/2018, 05/10/2018, "
2018-05-10 13:22:56,2018-05-08 13:28:53.147209,e0:8e:3c:2f:22:85,KkKK,WPA2/WPA,-83,1,AztechEl,Unidentified,14.705417,121.096978,56,42,16.1730281409,4,3,"05/10/2018, "
2018-05-10 13:22:56,2018-05-08 13:28:53.992242,e0:8e:3c:22:0a:13,bayanDSLWIFI_0A13,WPA2/WPA,-87,1,AztechEl,Broadband,14.705417,121.096978,56,42,16.1730281409,4,1,"05/10/2018, "
2018-05-10 13:22:57,2018-05-08 13:28:54.533258,ec:8a:4c:94:7f:e1,bayanDSLWiFi_7FE1,WPA2/WPA,-86,1,Zte,Broadband,14.705468,121.097,56,42,16.1730281409,4,1,"05/10/2018, "
2018-05-08 16:44:50,2018-05-08 08:44:50.709550,04:95:e6:b0:8e:e1,VirusHaus_T_24G,WPA2/WPA,-60,11,TendaTec,Unidentified,14.705777,121.09822,59,19,10.4330424367,1,17,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 16:45:07,2018-05-08 08:45:08.458755,00:13:33:de:5a:8c,PLDTHOMEDSLWASALAKSTUPIDO,WPA2/WPA,-68,11,Baudtec,Broadband,14.705408,121.098412,59,19,10.4330424367,1,4,"05/08/2018, "
2018-05-08 16:44:56,2018-05-08 08:44:57.462235,9c:6f:52:35:1c:66,Xlven7BweP,WPA2/WPA,-79,1,Zte,Unidentified,14.705653,121.098328,59,19,10.4330424367,1,2,"05/08/2018, "
2018-05-08 16:44:49,2018-05-08 08:44:50.069036,ec:8a:4c:94:a9:d1,xNonex,WPA2/WPA,-80,10,Zte,Unidentified,14.705807,121.098147,59,19,10.4330424367,1,2,"05/08/2018, "
2018-05-08 16:44:51,2018-05-08 08:44:51.821331,a0:ab:1b:75:44:94,dlink,WPA2/WPA,-85,11,D-LinkIn,Unidentified,14.705757,121.098258,59,19,10.4330424367,1,5,"05/08/2018, 05/09/2018, "
2018-05-08 16:45:08,2018-05-08 08:45:09.901986,e4:77:23:a0:67:dc,bayanDSLWiFi_67DC,WPA2/WPA,-76,13,Zte,Broadband,14.705382,121.098413,59,19,10.4330424367,1,2,"05/08/2018, "
2018-05-08 16:44:54,2018-05-08 08:44:55.237711,e0:8e:3c:2e:38:71,Manuel,WPA2/WPA,-86,1,AztechEl,Unidentified,14.705672,121.0983,59,19,10.4330424367,1,1,"05/08/2018, "
2018-05-08 16:44:57,2018-05-08 08:44:58.484290,e0:8e:3c:2f:3f:65,PLDTWIFI,WPA2/WPA,-64,1,AztechEl,Unidentified,14.705638,121.098348,59,19,10.4330424367,1,2,"05/08/2018, "
2018-05-08 16:44:55,2018-05-08 08:44:55.881214,48:fd:8e:4b:f4:c0,UnliSurfFREE,WPA2/WPA,-87,1,HuaweiTe,Unidentified,14.705665,121.098313,59,19,10.4330424367,1,2,"05/08/2018, "
2018-05-08 16:45:02,2018-05-08 08:45:02.951556,cc:06:77:e2:87:c0,PLDTHOMEFIBR287c0,WPA2/WPA,-84,5,Fiberhom,Fiber,14.705507,121.0984,59,19,10.4330424367,1,1,"05/08/2018, "
2018-05-08 16:45:02,2018-05-08 08:45:03.728172,94:a7:b7:26:4f:d9,florencio,WPA2/WPA,-82,6,Zte,Unidentified,14.705507,121.0984,59,19,10.4330424367,1,1,"05/08/2018, "
2018-05-08 16:45:06,2018-05-08 08:45:07.537103,f0:8c:fb:81:57:00,PLDTHOMEFIBR_815700,WPA2/WPA,-88,9,Fiberhom,Fiber,14.705432,121.098408,59,19,10.4330424367,1,1,"05/08/2018, "
2018-05-08 15:31:58,2018-05-08 07:31:59.647343,00:1a:ef:44:d1:2c,BOGCEY 8,OPN,-53,11,Loopcomm,Unidentified,14.705157,121.094678,73,40,0.627362025363,1,25,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-08 15:31:32,2018-05-08 07:31:33.536628,00:1a:ef:46:cd:2c,BOGCEY 3,OPN,-35,6,Loopcomm,Unidentified,14.705103,121.094695,73,40,0.627362025363,1,22,"05/10/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 15:31:45,2018-05-08 07:31:45.802775,50:64:2b:4d:65:45,BOGCEY 9,OPN,-67,13,XiaomiEl,Unidentified,14.70516,121.094677,73,40,0.627362025363,1,2,"05/08/2018, "
2018-05-08 15:31:26,2018-05-08 07:31:26.798673,e0:8e:3c:21:5f:d3,fionaamelie,WPA2/WPA,-90,1,AztechEl,Unidentified,14.704958,121.094835,73,40,0.627362025363,1,1,"05/08/2018, "
2018-05-08 15:31:46,2018-05-08 07:31:46.695950,88:d2:74:86:ac:a3,NJ_Virus,WPA2/WPA,-84,1,Zte,Unidentified,14.705165,121.094673,73,40,0.627362025363,1,1,"05/08/2018, "
2018-05-08 15:31:38,2018-05-08 07:31:38.869474,0c:d6:bd:5d:52:ca,CadburyPeppermint,WPA2,-80,9,HuaweiTe,Unidentified,14.705148,121.09468,73,40,0.627362025363,1,1,"05/08/2018, "
2018-05-08 15:31:39,2018-05-08 07:31:40.288779,e0:8e:3c:1a:b2:37,WifiMoto,WPA2/WPA,-87,10,AztechEl,Unidentified,14.70515,121.09468,73,40,0.627362025363,1,1,"05/08/2018, "
2018-05-08 15:31:49,2018-05-08 07:31:50.487010,bc:c0:0f:d4:47:00,Error 404-NotFound,WPA2/WPA,-92,3,Fiberhom,Fiber,14.705177,121.094668,73,40,0.627362025363,1,1,"05/08/2018, "
2018-05-08 14:28:00,2018-05-08 06:28:01.621570,74:cc:39:c9:c6:30,xNonex,WPA2/WPA,-57,3,Fiberhom,Fiber,14.704933,121.094935,74,21,17.1134693988,3,8,"05/08/2018, "
2018-05-08 14:28:04,2018-05-08 06:28:04.898088,cc:06:77:e4:00:c0,PLDTHOMEFIBR400c0,WPA2/WPA,-75,5,Fiberhom,Fiber,14.705053,121.095122,74,21,17.1134693988,3,3,"05/08/2018, "
2018-05-08 14:28:05,2018-05-08 06:28:06.417749,74:cc:39:8c:4a:c8,none,none,-73,6,none,Unidentified,14.705078,121.09517,74,21,17.1134693988,3,8,"05/10/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 14:28:10,2018-05-08 06:28:11.648818,cc:06:77:e2:56:c0,Rosarios wifiprivate,WPA2/WPA,-80,11,Fiberhom,Fiber,14.705183,121.095325,74,21,17.1134693988,3,6,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-08 15:32:28,2018-05-08 07:32:29.872569,54:22:f8:f1:1f:ac,dindo,WPA,-58,1,Zte,Unidentified,14.704978,121.095165,74,21,17.1134693988,3,2,"05/08/2018, "
2018-05-08 14:28:21,2018-05-08 06:28:21.702444,38:d8:2f:2b:fe:4c,joel&kerry,WPA2/WPA,-78,4,Zte,Unidentified,14.705,121.09561,75,35,13.8471091647,3,6,"05/10/2018, 05/08/2018, "
2018-05-08 14:28:14,2018-05-08 06:28:15.492665,e4:77:23:a6:33:7c,Free wifi,WPA2/WPA,-84,13,Zte,Unidentified,14.705207,121.09539,75,35,13.8471091647,3,3,"05/08/2018, 05/10/2018, "
2018-05-08 14:28:18,2018-05-08 06:28:19.766488,28:ff:3e:3d:db:b5,GalleroDSL,WPA2/WPA,-67,1,Zte,Unidentified,14.705108,121.095507,75,35,13.8471091647,3,2,"05/08/2018, "
2018-05-08 14:28:20,2018-05-08 06:28:21.004304,70:9f:2d:a0:d1:54,bayanDSLWiFi_D154,WPA2/WPA,-59,2,Zte,Broadband,14.705033,121.095572,75,35,13.8471091647,3,5,"05/08/2018, 05/10/2018, "
2018-05-08 15:32:43,2018-05-08 07:32:44.424920,88:d2:74:86:ca:9f,bayanDSLWIFI_CA9F,WPA2/WPA,-87,1,Zte,Broadband,14.705057,121.095555,75,35,13.8471091647,3,1,"05/08/2018, "
2018-05-10 13:02:45,2018-05-08 13:08:42.918158,cc:06:77:b4:16:78,bilikawifimo,WPA2/WPA,-56,1,Fiberhom,Fiber,14.70528,121.09558,75,35,13.8471091647,3,104,"05/10/2018, 05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, "
2018-05-10 13:02:39,2018-05-08 13:08:36.964458,cc:06:77:b3:d6:70,PLDTHOMEFIBR3d670,WPA2/WPA,-50,11,Fiberhom,Fiber,14.705085,121.09556,75,35,13.8471091647,3,11,"05/10/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:02:35,2018-05-08 13:08:32.922468,10:c3:7b:c8:52:20,ASUS,WPA2,-72,6,AsustekC,Unidentified,14.704938,121.095638,75,35,13.8471091647,3,6,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-10 13:02:38,2018-05-08 13:08:35.410826,88:d2:74:86:b6:4a,bayanDSLWIFI_DESI,WPA2/WPA,-68,10,Zte,Broadband,14.705047,121.095568,75,35,13.8471091647,3,1,"05/10/2018, "
2018-05-10 13:02:38,2018-05-08 13:08:35.872754,f0:8c:fb:80:57:00,PLDTHOMEFIBR_805700,WPA2/WPA,-82,9,Fiberhom,Fiber,14.705047,121.095568,75,35,13.8471091647,3,6,"05/08/2018, 05/10/2018, "
2018-05-10 13:02:40,2018-05-08 13:08:37.360474,e0:8e:3c:1a:b6:53,bayanDSLWIFI_B653,WPA2/WPA,-78,10,AztechEl,Broadband,14.705122,121.095558,75,35,13.8471091647,3,3,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-10 13:02:43,2018-05-08 13:08:40.647761,14:60:80:99:41:90,bayanDSLWiFi_4190,WPA2/WPA,-74,13,Zte,Broadband,14.705205,121.09557,75,35,13.8471091647,3,3,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-10 13:02:44,2018-05-08 13:08:41.910041,9c:6f:52:35:1c:b4,xNonex,WPA2/WPA,-52,1,Zte,Unidentified,14.705243,121.095575,75,35,13.8471091647,3,5,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-10 13:02:46,2018-05-08 13:08:43.592178,88:d2:74:86:cd:36,bayanDSLWIFI_CD36,WPA2/WPA,-46,2,Zte,Broadband,14.705318,121.095588,75,35,13.8471091647,3,4,"05/10/2018, 05/08/2018, "
2018-05-10 13:02:45,2018-05-08 13:08:42.091155,70:9f:2d:a0:27:90,bubblesNotFreeWifi,WPA2/WPA,-88,1,Zte,Unidentified,14.70528,121.09558,75,35,13.8471091647,3,1,"05/10/2018, "
2018-05-10 13:02:46,2018-05-08 13:08:43.979270,e0:8e:3c:1a:52:57,navarro,WPA2/WPA,-64,1,AztechEl,Unidentified,14.705318,121.095588,75,35,13.8471091647,3,1,"05/10/2018, "
2018-05-08 16:41:57,2018-05-08 08:41:58.249064,90:61:0c:1f:a2:65,SmartWifi,WPA2/WPA,-63,11,FidaInte,Unidentified,14.705032,121.096828,78,49,14.733530734,5,10,"05/10/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:41:57,2018-05-08 08:41:58.411235,90:61:0c:1f:a2:64,PLDTHOMEDSL,WPA2/WPA,-63,11,FidaInte,Broadband,14.705032,121.096828,78,49,14.733530734,5,11,"05/10/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:41:58,2018-05-08 08:41:58.892398,d0:04:92:02:40:70,PLDTHOMEFIBR9510,WPA2/WPA,-77,12,Fiberhom,Fiber,14.70507,121.096843,78,49,14.733530734,5,3,"05/10/2018, 05/08/2018, "
2018-05-10 13:04:40,2018-05-08 13:10:37.760217,d0:04:92:01:8f:50,xNonex,WPA2/WPA,-56,13,Fiberhom,Fiber,14.705312,121.096842,78,49,14.733530734,5,11,"05/10/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:25:46,2018-05-08 13:31:43.709903,b0:e1:7e:52:35:b6,tinzz25,WPA2,-85,1,HuaweiTe,Unidentified,14.70531,121.096917,78,49,14.733530734,5,2,"05/10/2018, "
2018-05-08 16:45:15,2018-05-08 08:45:15.903968,2c:dd:95:f5:b7:72,xNonex,WPA2,-73,1,TaicangT,Unidentified,14.705142,121.0984,81,13,12.9101466312,1,1,"05/08/2018, "
2018-05-08 16:45:16,2018-05-08 08:45:17.470034,00:26:75:ac:46:5c,pascua family,WPA2/WPA,-87,2,AztechEl,Unidentified,14.70511,121.098388,81,13,12.9101466312,1,1,"05/08/2018, "
2018-05-09 14:21:47,2018-05-08 11:28:12.828466,cc:06:77:e3:f2:a8,PLDTHOMEFIBR3f2a8,WPA2/WPA,-77,5,Fiberhom,Fiber,14.704965,121.099828,84,11,13.6201703138,2,4,"05/09/2018, "
2018-05-09 14:21:46,2018-05-08 11:28:11.113529,9c:6f:52:35:08:e4,bayanDSLWIFI_08E4,WPA2/WPA,-80,2,Zte,Broadband,14.704937,121.099807,84,11,13.6201703138,2,3,"05/09/2018, "
2018-05-09 14:21:49,2018-05-08 11:28:14.737350,cc:06:77:e1:96:10,PLDTHOMEFIBR1960,WPA2/WPA,-84,5,Fiberhom,Fiber,14.705027,121.099887,84,11,13.6201703138,2,1,"05/09/2018, "
2018-05-09 14:21:54,2018-05-08 11:28:19.898811,cc:06:77:e3:48:28,PLDTHOMEFIBR34828,WPA2/WPA,-74,8,Fiberhom,Fiber,14.705128,121.099982,84,11,13.6201703138,2,2,"05/09/2018, "
2018-05-09 14:21:56,2018-05-08 11:28:21.148948,88:d2:74:86:be:fb,NOFREEWIFI,WPA2/WPA,-64,10,Zte,Unidentified,14.70514,121.100005,85,17,1.84402645123,1,3,"05/09/2018, "
2018-05-09 14:22:01,2018-05-08 11:28:26.137150,14:60:80:99:3a:20,bayanDSLWiFi_3A20,WPA2/WPA,-86,13,Zte,Broadband,14.705125,121.100008,85,17,1.84402645123,1,2,"05/09/2018, "
2018-05-08 14:26:22,2018-05-08 06:26:23.370728,48:fd:8e:b9:8a:e0,Marc07,WPA2/WPA,-67,4,HuaweiTe,Unidentified,14.704593,121.094807,96,24,11.505715943,2,4,"05/08/2018, "
2018-05-08 14:26:22,2018-05-08 06:26:23.595086,cc:06:77:e3:23:b9,papabhubhoy2,WPA,-86,5,Fiberhom,Fiber,14.704593,121.094807,96,24,11.505715943,2,2,"05/08/2018, "
2018-05-08 14:27:44,2018-05-08 06:27:45.111650,cc:06:77:e3:23:b8,papabhubhoy2018,WPA2/WPA,-84,5,Fiberhom,Fiber,14.704475,121.09461,96,24,11.505715943,2,2,"05/08/2018, "
2018-05-08 14:27:45,2018-05-08 06:27:45.613239,cc:06:77:b3:d3:98,Cha & Claire,WPA2/WPA,-75,5,Fiberhom,Fiber,14.704493,121.094605,96,24,11.505715943,2,2,"05/08/2018, "
2018-05-08 14:27:48,2018-05-08 06:27:49.014259,e0:8e:3c:1a:a5:b7,xNonex,WPA2/WPA,-58,10,AztechEl,Unidentified,14.704562,121.094622,96,24,11.505715943,2,5,"05/08/2018, "
2018-05-08 14:26:28,2018-05-08 06:26:28.866749,40:a5:ef:9d:51:72,BOGCEY 5,OPN,-82,10,Shenzhen,Unidentified,14.704515,121.094695,96,24,11.505715943,2,3,"05/08/2018, "
2018-05-08 14:26:29,2018-05-08 06:26:29.982665,54:22:f8:f0:c8:18,Dorans Lutong Bahay and more :),WPA,-78,10,Zte,Unidentified,14.7045,121.09468,96,24,11.505715943,2,2,"05/08/2018, "
2018-05-08 14:26:30,2018-05-08 06:26:30.857853,28:ff:3e:3d:dd:64,wenjen,WPA2/WPA,-70,11,Zte,Unidentified,14.704485,121.094672,96,24,11.505715943,2,3,"05/08/2018, "
2018-05-08 14:27:51,2018-05-08 06:27:52.547383,00:26:75:fa:0b:2a,123456,WPA2,-78,11,AztechEl,Unidentified,14.70464,121.094672,96,24,11.505715943,2,3,"05/08/2018, "
2018-05-08 14:27:45,2018-05-08 06:27:45.876173,8c:79:67:cc:33:2a,Riobuya,WPA2/WPA,-78,4,Zte,Unidentified,14.704493,121.094605,96,24,11.505715943,2,3,"05/08/2018, "
2018-05-08 14:27:45,2018-05-08 06:27:46.450729,cc:06:77:e2:a9:30,PLDTHOMEFIBR2a930,WPA2/WPA,-90,6,Fiberhom,Fiber,14.704493,121.094605,96,24,11.505715943,2,1,"05/08/2018, "
2018-05-08 14:27:46,2018-05-08 06:27:47.271762,8c:68:c8:c0:07:5f,jhoy,WPA2/WPA,-87,7,None,Unidentified,14.704513,121.094607,96,24,11.505715943,2,1,"05/08/2018, "
2018-05-08 14:27:59,2018-05-08 06:28:00.084644,94:a7:b7:26:4e:1c,Virus,WPA2/WPA,-52,1,Zte,Unidentified,14.704895,121.094903,97,45,9.02382744536,3,10,"05/08/2018, "
2018-05-08 14:27:59,2018-05-08 06:28:00.041513,cc:06:77:e3:fc:88,H@PpY_F@m1Ly,WPA2/WPA,-82,1,Fiberhom,Fiber,14.704895,121.094903,97,45,9.02382744536,3,2,"05/08/2018, "
2018-05-08 15:31:07,2018-05-08 07:31:08.332103,e0:8e:3c:1f:db:5f,bayanDSLWIFI_DB5F,WPA2/WPA,-62,1,AztechEl,Broadband,14.7045,121.095265,97,45,9.02382744536,3,4,"05/08/2018, "
2018-05-08 15:31:10,2018-05-08 07:31:11.096489,e0:8e:3c:2f:1d:e5,Virus.exe,WPA2/WPA,-69,1,AztechEl,Unidentified,14.704585,121.095173,97,45,9.02382744536,3,7,"05/08/2018, "
2018-05-08 15:31:08,2018-05-08 07:31:09.502406,50:04:b8:7d:f6:a6,B315_DF6A6,WPA2/WPA,-85,1,HuaweiTe,Unidentified,14.70453,121.095238,97,45,9.02382744536,3,1,"05/08/2018, "
2018-05-08 15:31:15,2018-05-08 07:31:16.257106,74:cc:39:ba:ca:18,PLDTHOMEFIBRaca18,WPA2/WPA,-61,8,Fiberhom,Fiber,14.704712,121.09501,97,45,9.02382744536,3,6,"05/08/2018, "
2018-05-08 15:31:21,2018-05-08 07:31:21.680790,90:61:0c:08:3c:2b,PLDTMyDSL11,WPA2/WPA,-43,11,FidaInte,Broadband,14.704857,121.094905,97,45,9.02382744536,3,10,"05/08/2018, 05/10/2018, "
2018-05-08 15:32:23,2018-05-08 07:32:24.066308,78:44:76:1c:82:a8,Proverbs22:6,WPA,-75,11,ZioncomE,Unidentified,14.70485,121.095055,97,45,9.02382744536,3,4,"05/10/2018, 05/08/2018, "
2018-05-10 13:02:34,2018-05-08 13:08:31.989864,70:4f:57:45:14:3f,TP-Link_1440,WPA2,-69,6,Tp-LinkT,Unidentified,14.7049,121.095668,98,12,13.6396742073,3,8,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-10 13:02:32,2018-05-08 13:08:29.934056,d0:04:92:10:b1:d0,xNonex,WPA2,-86,5,Fiberhom,Fiber,14.704822,121.095733,98,12,13.6396742073,3,1,"05/10/2018, "
2018-05-08 14:28:40,2018-05-08 06:28:40.327821,8c:25:05:e1:1d:a1,B315_11DA1,WPA2/WPA,-64,1,HuaweiTe,Unidentified,14.704582,121.09605,99,73,9.95470812274,4,22,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 15:33:05,2018-05-08 07:33:06.285655,f0:8c:fb:80:3b:c8,xNonex,WPA2,-50,2,Fiberhom,Fiber,14.704658,121.09599,99,73,9.95470812274,4,30,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-08 15:32:55,2018-05-08 07:32:56.224674,e0:8e:3c:2d:fb:85,bayanDSLWIFI_FB85,WPA2/WPA,-74,10,AztechEl,Broadband,14.70478,121.09586,99,73,9.95470812274,4,20,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 15:33:08,2018-05-08 07:33:09.943180,00:13:33:d3:c5:2f,PLDTHOMEDSL,WPA2/WPA,-74,11,Baudtec,Broadband,14.70459,121.096048,99,73,9.95470812274,4,4,"05/08/2018, 05/10/2018, "
2018-05-08 15:33:04,2018-05-08 07:33:05.671457,e0:8e:3c:2f:39:a5,Sagira Pizza Halal,WPA2/WPA,-84,1,AztechEl,Unidentified,14.704678,121.095967,99,73,9.95470812274,4,2,"05/08/2018, "
2018-05-10 13:02:26,2018-05-08 13:08:23.703287,e0:8e:3c:2f:75:49,mauicarlo,WPA,-68,1,AztechEl,Unidentified,14.704673,121.095877,99,73,9.95470812274,4,20,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-09 12:02:37,2018-05-08 09:39:36.594469,6c:b7:49:01:5b:68,BEIZUNU,WPA2/WPA,-78,1,HuaweiTe,Unidentified,14.70465,121.09671,100,121,10.1051125839,6,27,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 13:04:58,2018-05-08 13:10:56.060361,48:fd:8e:ce:2a:44,virus2,WPA2/WPA,-60,1,HuaweiTe,Unidentified,14.704505,121.096678,100,121,10.1051125839,6,57,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 13:04:58,2018-05-08 13:10:55.345718,f0:8c:fb:81:79:50,PLDTHOMEFIBRM3R,WPA2/WPA,-74,13,Fiberhom,Fiber,14.704505,121.096678,100,121,10.1051125839,6,7,"05/09/2018, 05/10/2018, "
2018-05-10 13:04:58,2018-05-08 13:10:55.983772,2c:26:c5:1e:b8:b4,tanaresidence,WPA,-86,1,Zte,Unidentified,14.704505,121.096678,100,121,10.1051125839,6,12,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 13:04:56,2018-05-08 13:10:53.703244,48:fd:8e:ce:3b:88,Power009,WPA2/WPA,-65,11,HuaweiTe,Unidentified,14.70459,121.096712,100,121,10.1051125839,6,8,"05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 13:04:57,2018-05-08 13:10:54.565191,00:1e:e5:98:4a:7e,linksys,WPA2,-91,11,Cisco-Li,Unidentified,14.704545,121.096693,100,121,10.1051125839,6,1,"05/10/2018, "
2018-05-09 12:02:02,2018-05-08 09:39:01.592494,c4:ff:1f:57:85:54,HUAWEI-Utgf,WPA2/WPA,-48,3,HuaweiTe,Unidentified,14.704917,121.096747,101,54,9.4496511576,6,55,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-09 12:02:20,2018-05-08 09:39:18.890763,b0:4e:26:dc:d8:12,TP-Link_D812,WPA2,-60,1,Tp-LinkT,Unidentified,14.704875,121.096747,101,54,9.4496511576,6,23,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-10 13:22:38,2018-05-08 13:28:35.995840,90:61:0c:35:87:49,PLDTHOMEDSL34633,WPA2/WPA,-87,1,FidaInte,Broadband,14.704723,121.096777,101,54,9.4496511576,6,1,"05/10/2018, "
2018-05-08 16:45:37,2018-05-08 08:45:38.619550,70:9f:2d:a0:88:b0,jebolution,WPA2/WPA,-82,5,Zte,Unidentified,14.704485,121.098222,104,14,12.5952321275,1,3,"05/08/2018, "
2018-05-08 16:45:34,2018-05-08 08:45:35.589443,e0:8e:3c:1a:8d:1f,your neighbors wifi,WPA2/WPA,-61,1,AztechEl,Unidentified,14.704565,121.098242,104,14,12.5952321275,1,4,"05/08/2018, 05/09/2018, "
2018-05-08 16:45:31,2018-05-08 08:45:32.598997,cc:06:77:e2:7a:68,PLDTHOMEFIBR27a68,WPA2/WPA,-70,1,Fiberhom,Fiber,14.704652,121.098273,104,14,12.5952321275,1,2,"05/08/2018, 05/09/2018, "
2018-05-09 14:22:30,2018-05-08 11:28:54.960545,cc:06:77:e1:87:b8,PLDT1,WPA2/WPA,-71,5,Fiberhom,Fiber,14.704487,121.099485,106,3,11.872970163,2,3,"05/09/2018, "
2018-05-09 14:22:22,2018-05-08 11:28:47.771667,cc:06:77:e2:7b:58,SAMMYBOY,WPA2/WPA,-58,1,Fiberhom,Fiber,14.704678,121.099742,107,26,15.0945366446,2,5,"05/09/2018, "
2018-05-09 14:22:27,2018-05-08 11:28:52.695640,a4:7e:39:ae:6e:dc,5perhour,WPA2/WPA,-66,4,Zte,Unidentified,14.704505,121.099602,107,26,15.0945366446,2,7,"05/09/2018, "
2018-05-09 14:21:43,2018-05-08 11:28:08.631281,b0:48:7a:f2:b3:5e,WAGKAYOMAKIWIFI,WPA2/WPA,-66,1,Tp-LinkT,Unidentified,14.704863,121.099752,107,26,15.0945366446,2,4,"05/09/2018, "
2018-05-09 14:21:36,2018-05-08 11:28:00.998196,cc:06:77:e1:45:b8,cestlavie4G,WPA2/WPA,-64,9,Fiberhom,Fiber,14.704673,121.099605,107,26,15.0945366446,2,3,"05/09/2018, "
2018-05-09 14:22:16,2018-05-08 11:28:41.301577,00:1f:fb:ba:32:57,HomeBro_ULTERA,WPA2,-70,11,GreenPac,Mobile broadband,14.704898,121.099893,107,26,15.0945366446,2,2,"05/09/2018, "
2018-05-09 14:21:43,2018-05-08 11:28:08.932590,28:ff:3e:3d:dc:9b,certifiedlodi08werpa,WPA2/WPA,-80,1,Zte,Unidentified,14.704863,121.099752,107,26,15.0945366446,2,2,"05/09/2018, "
2018-05-09 14:21:43,2018-05-08 11:28:08.807426,b0:48:7a:f2:c5:9c,SaKwartoKaLang,WPA2/WPA,-88,1,Tp-LinkT,Unidentified,14.704863,121.099752,107,26,15.0945366446,2,2,"05/09/2018, "
2018-05-08 14:27:34,2018-05-08 06:27:35.316558,80:3f:5d:c2:67:52,BOGCEY 11,OPN,-57,13,Winstars,Unidentified,14.704138,121.094853,120,25,13.2494718838,2,47,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 14:27:41,2018-05-08 06:27:42.077706,b0:4e:26:f8:a7:46,che41118,WPA2,-72,1,Tp-LinkT,Unidentified,14.704398,121.094652,120,25,13.2494718838,2,6,"05/08/2018, "
2018-05-08 14:27:41,2018-05-08 06:27:41.996810,e4:8d:8c:de:76:1e,BOGCEY-1,OPN,-81,1,Routerbo,Unidentified,14.704398,121.094652,120,25,13.2494718838,2,6,"05/08/2018, "
2018-05-08 14:27:42,2018-05-08 06:27:42.770859,00:1a:ef:46:ca:f0,BOGCEY 4,OPN,-31,3,Loopcomm,Unidentified,14.704425,121.094628,120,25,13.2494718838,2,11,"05/08/2018, "
2018-05-08 14:27:33,2018-05-08 06:27:34.091997,e4:f4:c6:1a:57:fe,NETGEAR03,WPA2,-52,11,Netgear,Unidentified,14.70411,121.094867,120,25,13.2494718838,2,8,"05/08/2018, "
2018-05-08 14:27:39,2018-05-08 06:27:40.184168,c4:ff:1f:56:cc:3c,HUAWEI-cSXr,WPA2/WPA,-88,1,HuaweiTe,Unidentified,14.70433,121.09471,120,25,13.2494718838,2,2,"05/08/2018, "
2018-05-08 14:27:38,2018-05-08 06:27:39.622929,e0:8e:3c:2d:f8:ad,bayanDSLWIFI_F8AD,WPA2/WPA,-69,1,AztechEl,Broadband,14.704288,121.09474,120,25,13.2494718838,2,3,"05/08/2018, "
2018-05-08 14:27:40,2018-05-08 06:27:40.773618,8c:68:c8:c0:0a:47,bayanDSLWIFI_0A47,WPA2/WPA,-77,1,None,Broadband,14.704367,121.09468,120,25,13.2494718838,2,3,"05/08/2018, "
2018-05-08 14:27:38,2018-05-08 06:27:39.158992,8c:68:c8:c0:06:69,xNonex,WPA2/WPA,-66,1,None,Unidentified,14.704288,121.09474,120,25,13.2494718838,2,2,"05/08/2018, "
