BSSID,SSID,Encryption,Channel,Average Beacon Interval,Average Strength Signal,Number of Packets,Interval Summation,RSSI Summation
c4:e9:84:30:a3:ac,TP-LINK_A3AC,WPA2,9,-1,-90,1,0,-90
54:b8:0a:36:61:68,Central,WPA2/WPA,11,0.132786220974,-75,27,3.58522796631,-2010
00:13:33:ed:40:b8,PLDTHOMEDSLjbtvelandria,WPA2/WPA,1,0.102340883679,-82,9,0.92106795311,-730
e0:8e:3c:22:2d:d7,bayanDSLWIFI_2DD7,WPA2/WPA,1,0.102414417267,-86,5,0.512072086334,-427
c4:12:f5:75:e3:8a,bilan,WPA2/WPA,3,0.514334223487,-71,44,22.6307058334,-3086
f0:98:38:3d:eb:48,HUAWEI,WPA2/WPA,4,0.200849056244,-87,19,3.81613206863,-1641
94:46:96:1d:48:72,PLDTHOMEDSL4J4E0,WPA2/WPA,5,0.145066708326,-76,24,3.48160099983,-1817
2c:44:fd:be:96:fd,HP-Print-FD-Deskjet 2540 series,WPA2,6,0.161678427144,-81,19,3.07189011574,-1533
5e:f4:ab:36:7c:a0,PLDTMyDSLBiz,WPA2/WPA,11,0.180709530325,-86,17,3.07206201553,-1446
00:13:33:f6:c3:47,PLDTHOMEDSLkidlat,WPA2/WPA,11,-1,-90,1,0,-90
fc:8b:97:35:83:6a,PLDTMyDSL,WPA2/WPA,11,0.153608977795,-91,4,0.614435911179,-361
d0:b2:c4:56:a3:0f,SKYbroadbandA30C,WPA2/WPA,11,1.37848584469,-85,13,17.9203159809,-1094
a0:ab:1b:96:58:e0,Cumm4Me,WPA2/WPA,1,1.48087499692,-85,13,19.2513749599,-1104
a0:ab:1b:96:58:e1,Stingray-G,WPA2/WPA,1,1.93537089825,-86,10,19.3537089825,-860
9c:d6:43:4b:26:df,PigPen,WPA2/WPA,2,0.720220462481,-80,30,21.6066138744,-2382
78:c1:a7:05:c5:5c,LUCAS INTERNET,WPA,2,1.13210455577,-78,18,20.3778820038,-1401
90:61:0c:2e:b3:11,PLDTHOMEDSLchurchill,WPA2/WPA,1,0.0767779946327,-90,4,0.307111978531,-360
4c:81:20:f3:93:6f,malupadilla,WPA2/WPA,5,0.204804552926,-85,9,1.84324097633,-765
78:c1:a7:05:24:a4,JnYglobe,WPA,6,5.97337897619,-90,3,17.9201369286,-268
78:c1:a7:24:51:96,Java Black,WPA,6,-1,-89,1,0,-89
00:13:33:d3:4a:ff,PLDTHOMEDSL,WPA2/WPA,11,1.17458865222,-78,17,19.9680070877,-1321
90:61:0c:1f:66:ba,PLDTHOMEDSL,WPA2/WPA,11,0.167079473797,-74,19,3.17451000214,-1402
90:61:0c:1f:66:5a,PLDTHOMEDSL,WPA2/WPA,11,0.179201245308,-86,4,0.716804981232,-343
2c:4d:54:d9:fd:68,Dunby,WPA2,6,0.772273331881,-84,24,18.5345599651,-1996
9c:6f:52:1c:a6:73,ZTEH108N_CA673,WPA,6,0.216185569763,-85,9,1.94567012787,-765
88:d2:74:86:ac:19,bayanDSLWIFI_AC19,WPA2/WPA,8,0.143367465337,-79,15,2.15051198006,-1177
00:13:33:e7:96:ad,PLDTHOMEDSL,WPA2/WPA,11,0.223416090012,-79,22,4.91515398026,-1730
00:26:75:dd:54:cc,Tresmarias,WPA,11,-1,-86,1,0,-86
00:13:33:c6:69:4c,PLDTHOMEDSL,WPA2/WPA,11,0.217601686716,-79,16,3.48162698746,-1251
94:fb:b2:59:aa:60,PLDTHOMEDSL,WPA2/WPA,11,0.887478987376,-80,3,2.66243696213,-239
5a:e3:47:f8:8c:b1,LDC_SAP_LENOVO-PC,WPA2,11,2.49035457202,-83,7,17.4324820042,-578
00:13:33:f5:c1:54,PLDTHOMEDSL_AF5Y,WPA2/WPA,11,0.991784898858,-79,19,18.8439130783,-1486
c8:d3:a3:15:b2:98,KOALA,WPA2/WPA,13,1.36050650052,-87,14,19.0470910072,-1217
c8:d3:a3:6f:65:84,dvt555,WPA2/WPA,1,0.113794114855,-84,9,1.02414703369,-755
14:b7:f8:0b:8d:9f,Tantoco AirPort Extreme,WPA2/WPA,1,0.196280837059,-84,12,2.35537004471,-1004
98:de:d0:be:64:29,TP-LINK_6429,WPA2,2,0.144566886565,-68,17,2.45763707161,-1155
4c:81:20:f3:29:bb,PLDTHOMEDSL329BB,WPA2/WPA,1,2.09353499942,-85,9,18.8418149948,-758
94:46:96:1c:f6:15,E,WPA2/WPA,1,3.76837520599,-85,5,18.84187603,-421
48:00:33:62:3a:75,SKYbroadband3A72,WPA2/WPA,1,0.358392000198,-84,4,1.43356800079,-336
48:db:50:d0:09:cd,HUAWEI-E5330-09CD,WPA2,2,0.204644823074,-88,5,1.02322411537,-436
fc:8b:97:31:78:7d,Pocket-Repeater,OPN,4,0.118567730251,-77,19,2.25278687477,-1450
a8:0c:63:7c:08:ce,aj,WPA2,4,1.89442329407,-89,10,18.9442329407,-882
a8:0c:63:7c:08:cf,HUAWEI-08CE_Guest,WPA2,4,1.25612354279,-87,15,18.8418531418,-1296
ec:f3:42:23:20:1c,jensen,WPA,6,0.775885774539,-87,26,20.173030138,-2243
a4:2b:b0:ce:06:51,TP-LINK_0651,WPA2/WPA,6,0.102391719818,-92,4,0.409566879272,-366
48:7b:6b:f0:72:f8,ACEJ FAM,WPA2/WPA,9,0.376314600309,-85,12,4.5157752037,-1012
fa:8f:ca:51:06:86,,OPN,9,0.273075342178,-87,3,0.819226026535,-261
94:0e:6b:57:19:3d,get off my wifi,WPA2,10,0.168664651759,-80,17,2.8672990799,-1344
a4:2b:b0:f8:9e:87,PLDTHOMEDSL_AF5Y_EXT,WPA2/WPA,11,0.18197300699,-84,18,3.27551412582,-1499
e8:de:27:9a:b3:d8,NAFS,WPA2/WPA,11,0.327287316322,-82,10,3.27287316322,-814
80:29:94:68:33:81,SKYbroadband337E,WPA2/WPA,11,2.67709316526,-82,7,18.7396521568,-573
00:13:33:ce:c7:b8,PLDTHOMEDSL,WPA2/WPA,11,1.15049387427,-83,17,19.5583958626,-1403
50:c7:bf:7b:19:d4,TP-LINK MALINIS,WPA2/WPA,11,0.409424066544,-82,2,0.818848133087,-163
08:95:2a:89:3c:6a,SKYbroadband4321,WPA2/WPA,1,1.8432215929,-85,10,18.432215929,-849
80:29:94:68:33:f5,SKYbroadband33F2,WPA2/WPA,1,0.173293462166,-83,13,2.25281500816,-1068
18:d6:c7:23:95:10,admin,WPA2/WPA,6,0.102382659912,-84,3,0.307147979736,-252
50:09:59:83:82:81,"(Alporha and Rodriguez, 2016)",WPA2/WPA,6,0.702690478029,-75,29,20.3780238628,-2169
30:e1:71:05:7d:ea,DIRECT-E9-HP DeskJet 3630 series,WPA2,6,-1,-89,1,0,-89
88:3f:d3:2d:db:70,GPF-Globe,WPA2/WPA,8,2.11856889725,-88,9,19.0671200752,-789
00:1f:fb:ac:7e:9d,HomeBro_ULTERA,WPA2,11,0.431383827899,-74,47,20.2750399113,-3464
00:18:f8:a4:31:fb,GPF,WPA,11,0.336468832833,-89,7,2.35528182983,-617
88:3f:d3:06:77:64,HUAWEI-68pF,WPA2/WPA,10,1.12270368636,-83,16,17.9632589817,-1327
00:1f:fb:ba:d2:8b,LynKoCus6-07,WPA2,11,1.38632684488,-81,13,18.0222489834,-1046
48:00:33:62:32:59,SKYbroadband3256,WPA2/WPA,1,0.17067390018,-85,9,1.53606510162,-758
50:09:59:85:b9:e5,SKYbroadbandB9E2,WPA2/WPA,1,0.141783384176,-76,13,1.84318399429,-984
48:00:33:f3:09:3d,SKYbroadband093A,WPA2/WPA,1,0.230408728123,-82,8,1.84326982498,-656
18:de:d7:34:79:6c,HUAWEI-kc87,WPA2/WPA,2,1.76621310711,-87,10,17.6621310711,-861
f4:e3:fb:e5:49:fc,XRZ-850,WPA2/WPA,5,0.895352485852,-71,39,34.9187469482,-2763
58:70:c6:f7:42:4d,YICarCam_F7424D,WPA2,6,1.22093701363,-83,13,15.8721811771,-1072
f8:32:e4:b2:07:70,HOLYFAMILY,WPA2,11,0.215055012703,-85,10,2.15055012703,-846
1c:74:0d:17:c9:74,UNITY_SOURCE,WPA2/WPA,11,-1,-85,1,0,-85
48:00:33:62:31:0d,SKYbroadband310A,WPA2/WPA,11,0.165414681801,-82,13,2.15039086342,-1054
e0:8e:3c:18:90:f8,PoohCorner,WPA,11,0.146278721946,-88,7,1.02395105362,-615
f6:9f:c2:b5:f1:b4,Aralinks_Faculty,WPA2/WPA,11,1.20254331827,-84,16,19.2406930923,-1343
00:13:33:e1:c7:e9,PLDTHOMEDSL,WPA2/WPA,11,0.653246106773,-72,29,18.9441370964,-2088
00:13:33:e1:c7:ec,,WPA2/WPA,11,0.693975704688,-69,27,18.7373440266,-1847
28:92:4a:14:9f:84,HOLYFAMILY,WPA2/WPA,13,1.12638868392,-83,16,18.0222189426,-1324
14:60:80:99:0d:80,bayanDSLWiFi,WPA2/WPA,13,-1,-88,1,0,-88
20:25:64:cb:84:7e,979384,WPA2/WPA,1,1.02401099486,-81,17,17.4081869125,-1368
3a:1c:23:00:4b:aa,SmartBro-004baa,OPN,1,2.5454084192,-88,7,17.8178589344,-611
f6:9f:c2:57:be:90,Aralinks_Hub2,WPA2/WPA,1,0.810215542714,-76,24,19.4451730251,-1810
50:09:59:84:f1:91,SKYbroadbandF18E,WPA2/WPA,1,-1,-89,1,0,-89
48:00:33:62:8a:79,SKYbroadband8A76,WPA2/WPA,1,0.193423218197,-75,9,1.74080896378,-672
e0:8e:3c:21:e8:eb,HOLYFAMILY,WPA2/WPA,1,-1,-88,1,0,-88
8c:18:d9:71:91:1b,Mitsubishi Wireless TV 908,OPN,6,0.153600205978,-72,24,3.68640494347,-1722
fc:b4:e6:82:43:85,SKYbroadbandABA4,WPA2/WPA,6,0.281613528728,-89,8,2.25290822983,-711
bc:c0:0f:7b:d7:c0,FIBERHOME_bd7c0,WPA2/WPA,5,0.737280521393,-75,25,18.4320130348,-1866
00:19:be:81:32:e2,Altai_Wifi,WPA2,6,3.00377134482,-88,6,18.0226280689,-528
14:b7:f8:0b:41:fb,SKYbroadband41F8,WPA2/WPA,6,-1,-90,1,0,-90
4c:f9:5d:85:9a:fc,RBCTY1,WPA2/WPA,6,0.100478792191,-87,5,0.502393960953,-435
bc:c0:0f:bf:79:80,PLDTHOMEFIBRf7980,WPA2/WPA,8,0.409597992897,-83,2,0.819195985794,-166
48:f8:b3:a9:6d:bc,HFSPrivate,WPA2/WPA,8,0.16290400245,-79,22,3.58388805389,-1721
84:16:f9:35:36:c2,Pazzo Brew Bar,WPA2,9,-1,-89,1,0,-89
18:a6:f7:76:35:da,TP,WPA2/WPA,10,0.102395455043,-84,9,0.921559095383,-750
c8:93:46:48:4c:ae,Think_484CAE,WPA2,10,1.44937623464,-84,13,18.8418910503,-1087
90:61:0c:16:73:f9,PLDTMyDSL,WPA2/WPA,11,0.292599405561,-79,7,2.04819583893,-552
d2:5b:a8:f8:d5:d9,PadrePio,WPA2/WPA,11,0.0682509740194,-88,3,0.204752922058,-263
a0:ab:1b:76:31:7c,kitchenweb,WPA2/WPA,11,-1,-91,1,0,-91
00:26:75:79:72:04,ThePlaceToBe,WPA2,11,0.256046056747,-88,2,0.512092113495,-175
14:b7:f8:0b:1c:37,SKYbroadband1C34,WPA2/WPA,1,2.83799171448,-84,7,19.8659420013,-583
78:c1:a7:03:9e:ec,Pebble,WPA,1,-1,-88,1,0,-88
86:2a:a8:eb:23:c8,Aralinks_Hub1,WPA2/WPA,1,0.0511909723282,-84,2,0.102381944656,-167
1e:74:0d:02:42:c0,PLDTMyDSLBiz,WPA2/WPA,1,-1,-88,1,0,-88
00:1a:ef:48:8a:d3,HOLYFAMILY,WPA2/WPA,2,-1,-87,1,0,-87
cc:06:77:21:70:80,zab,WPA2/WPA,3,1.16481788456,-85,16,18.637086153,-1348
cc:06:77:6e:da:80,PLDTHOMEFIBReda80,WPA2/WPA,6,0.164189386368,-89,5,0.820946931839,-443
8c:34:fd:60:c1:ea,HUAWEI-E5330-C1EA,WPA2,7,0.410080989202,-85,3,1.23024296761,-253
c8:93:46:47:ad:f2,Think_47ADF2,WPA2,6,0.154049515724,-95,2,0.308099031448,-190
c8:93:46:48:50:5b,Think_48505B,WPA2,7,0.194566488266,-85,10,1.94566488266,-843
1c:74:0d:17:57:88,PLDTHOMEDSL3SQBI,WPA2/WPA,8,0.246962350958,-80,17,4.19835996628,-1355
cc:06:77:6f:30:40,SAIGON PHO1,WPA2/WPA,7,1.131210953,-71,64,72.3975009918,-4516
80:13:82:58:e6:2c,HUAWEI-E62C,WPA2,8,0.560529288493,-77,38,21.3001129627,-2893
c8:93:46:48:60:c6,Think_4860C6,WPA2,10,0.453484262739,-79,7,3.17438983917,-552
90:61:0c:2d:88:5b,Nuat Thai 80 Maginhawa,WPA2,11,0.228429849331,-76,26,5.93917608261,-1952
90:61:0c:2d:d3:09,tom&jerry,WPA2,11,0.189628698208,-77,27,5.11997485161,-2073
00:1a:ef:48:77:0b,TROJAN VIRUS!,WPA2,9,0.204796128803,-85,9,1.84316515923,-757
f0:9f:c2:27:9d:b9,Wireless,WPA2,9,0.375438650449,-84,6,2.25263190269,-500
74:cc:39:86:00:88,PLDTHOMEFIBR_860088,WPA2/WPA,9,0.256000995636,-89,2,0.512001991272,-177
c8:93:46:48:70:90,Think_487090,WPA2,11,0.160828215735,-80,14,2.25159502029,-1111
80:2a:a8:41:e9:d6,Wireless,WPA2,11,0.275516234911,-81,13,3.58171105385,-1044
f0:98:38:07:9c:34,sjvmr,WPA2/WPA,10,-1,-88,1,0,-88
c8:93:46:48:4c:7f,Think_484C7F,WPA2,11,0.132559762282,-78,17,2.25351595879,-1319
8c:25:05:c9:46:a4,B315_946A4,WPA2/WPA,10,2.29258674383,-86,8,18.3406939507,-683
0e:41:58:01:1d:a3,5GB/s-3,WPA2,11,0.102439324061,-86,3,0.307317972183,-257
a4:2b:b0:d9:10:26,,WPA2/WPA,11,0.546180963516,-83,3,1.63854289055,-249
cc:06:77:21:12:88,PLDTHOMEFIBR11288,WPA2/WPA,11,-1,-88,1,0,-88
48:f8:b3:0f:d9:65,MotorGirl,WPA2,1,0.131652866091,-84,7,0.921570062637,-588
ec:8c:a2:30:ff:28,#SmartWifi @StrEATMag,OPN,1,1.55308532715,-79,12,18.6370239258,-939
f4:f2:6d:94:56:14,OrangeSegment1,WPA2,1,0.205716053645,-83,3,0.617148160934,-247
e0:8e:3c:2d:fa:d5,bayanDSLWIFI_FAD5,WPA2/WPA,1,0.891757915417,-75,24,21.40218997,-1783
cc:06:77:5c:bd:59,OS Dong,WPA2,1,0.256006002426,-83,2,0.512012004852,-165
cc:06:77:5c:bd:58,OSPLDT2_4G,WPA2/WPA,1,0.102446079254,-81,2,0.204892158508,-162
bc:c0:0f:7b:db:c0,FIBERHOME_bdbc0,WPA2/WPA,2,0.384001493454,-84,4,1.53600597382,-336
74:cc:39:97:e5:68,FIBERHOME_7e568,WPA2/WPA,2,0.221863985062,-85,6,1.33118391037,-507
34:ba:9a:55:c5:b6,,WPA2/WPA,4,0.158253225413,-72,22,3.48157095909,-1578
00:13:33:fa:b8:da,PLDTHOMEDSLWS,WPA2/WPA,3,0.102395415306,-89,2,0.204790830612,-177
00:13:33:ea:7b:21,trendzoneqc,WPA2/WPA,5,1.01376360655,-83,20,20.275272131,-1647
94:46:96:17:00:3d,PLDTHOMEDSL7M7R0,WPA2/WPA,5,0.384011030197,-68,4,1.53604412079,-270
00:13:33:ea:7b:20,PLDTHOMEDSLadmin,WPA2/WPA,5,2.10491932763,-80,9,18.9442739487,-712
00:90:a9:10:89:7c,GuestWiFi,WPA2,6,0.133039402962,-85,10,1.33039402962,-845
00:90:a9:10:89:7b,SunkenGalleon,WPA2,6,0.204690429899,-86,9,1.84221386909,-773
14:ab:f0:4c:c1:b0,,WPA2,6,0.153640508652,-87,6,0.92184305191,-520
44:6e:e5:5b:48:82,VIRUS,WPA2,6,0.665584921837,-89,2,1.33116984367,-178
f0:98:38:07:ce:cc,HUAWEI-sJ8b,WPA2/WPA,7,4.69149178267,-90,4,18.7659671307,-360
f0:98:38:a0:02:64,WeylandMaginhawa,WPA2/WPA,8,1.01937789666,-81,19,19.3681800365,-1531
bc:c0:0f:1e:90:90,PLDTHOMEFIBRe9090,WPA2/WPA,8,0.14791531033,-84,9,1.33123779297,-748
cc:06:77:6e:cf:08,PLDTHOMEFIBRecf08,WPA2/WPA,9,1.43361777526,-84,13,18.6370310783,-1081
f0:98:38:72:b5:48,VERA,WPA2/WPA,9,-1,-88,1,0,-88
00:90:a9:0e:55:0b,CallaoMan,WPA2,11,0.267657078229,-73,13,3.47954201698,-947
00:21:29:9d:a8:2f,SpanishCoins,WPA2,11,0.307218631109,-83,3,0.921655893326,-247
00:13:33:df:9b:b8,PLDTHOMEDSL,WPA2/WPA,11,0.471035432816,-75,5,2.35517716408,-371
2c:26:c5:1e:b3:c4,bayanDSL,WPA,11,0.0512290000916,-80,2,0.102458000183,-160
90:61:0c:11:8d:26,PLDTMyDSL,WPA2/WPA,11,-1,-86,1,0,-86
94:46:96:1d:46:ce,PLDTHOMEDSLUJU40,WPA2/WPA,11,-1,-83,1,0,-83
00:13:33:e1:63:df,PLDTHOMEDSL,WPA2/WPA,11,-1,-78,1,0,-78
30:b5:c2:b5:33:12,FatPipe@BosCoffee,OPN,13,0.358392477036,-90,2,0.716784954071,-180
ee:1d:7f:a1:32:b7,DANNAH,WPA2/WPA,1,0.0507609844208,-83,2,0.101521968842,-165
48:00:33:a7:e7:a1,SKYbroadbandE79E,WPA2/WPA,1,-1,-82,1,0,-82
50:68:0a:c4:fc:88,HUAWEI-E5330-FC88,WPA2,3,0.157015800476,-66,15,2.35523700714,-977
f0:98:38:3e:1f:34,UITC-OFFICE,WPA2/WPA,4,-1,-87,1,0,-87
50:04:b8:8f:95:f9,LuckyAlmera,WPA2,6,0.71687245369,-88,2,1.43374490738,-175
76:4a:a4:c9:3e:4c,CECILLE,WPA2/WPA,6,0.143364731471,-76,15,2.15047097206,-1128
48:fd:8e:b8:e5:bc,HUAWEI-3Cg2,WPA2/WPA,5,-1,-89,1,0,-89
ac:86:74:4a:09:52,CloudTrax,OPN,5,1.89902133412,-83,9,17.0911920071,-740
0e:41:58:00:9f:ef,Wireless-N ext 1,WPA,6,4.83096041282,-89,12,57.9715249538,-1065
bc:c0:0f:7b:c2:08,FIBERHOME_bc208,WPA2/WPA,7,0.153605997562,-76,24,3.6865439415,-1823
ac:f9:70:ec:e6:08,HUAWEI-7BDP,WPA2/WPA,6,1.15091446787,-74,32,36.8292629719,-2359
74:cc:39:ca:35:38,PLDTHOMEFIBRa3538,WPA2/WPA,9,-1,-90,1,0,-90
e4:7d:eb:03:22:2c,Aircast_Wifi_44,WPA2,10,-1,-87,1,0,-87
88:d2:74:86:c4:cb,bayanDSLWIFI_C4CB,WPA2/WPA,11,0.214550994691,-73,21,4.50557088852,-1516
38:d8:2f:22:3d:48,bayanDSLWiFi_3D48,WPA2/WPA,10,1.50188851357,-81,12,18.0226621628,-971
c0:56:27:90:c5:57,LAWPD,WPA2/WPA,10,4.24963998795,-85,4,16.9985599518,-339
dc:09:4c:14:29:cf,Monmon,WPA2/WPA,10,-1,-90,1,0,-90
00:13:33:e1:c9:15,PLDTHOMEDSL,WPA2/WPA,11,0.970915436745,-83,2,1.94183087349,-165
fa:8f:ca:50:af:9a,,OPN,11,0.203554034233,-80,2,0.407108068466,-159
9c:6f:52:34:ff:b7,Fatpipe@Moonleaf,WPA2/WPA,11,-1,-89,1,0,-89
e0:8e:3c:21:45:ff,bayanDSLWIFI_45FF,WPA2/WPA,11,-1,-76,1,0,-76
00:13:33:c0:57:33,PLDTHOMEDSL,WPA2/WPA,11,-1,-80,1,0,-80
b6:4e:26:4c:12:53,TFMGT Office_Guest,WPA2/WPA,2,3.89125037193,-87,5,19.4562518597,-431
f0:98:38:f9:14:28,Fiber200,WPA2/WPA,1,0.200696650673,-77,17,3.41184306145,-1296
5c:54:6d:43:5b:10,55TINTA,WPA2/WPA,1,0.200558026632,-87,3,0.601674079895,-260
70:8b:cd:b2:7b:60,Flower Poopoo :3 ,WPA2,1,6.10995097955,-85,6,36.6597058773,-507
cc:06:77:60:3e:98,PLDTHOMEFIBR03e98,WPA2/WPA,1,0.832568085712,-78,23,19.1490659714,-1778
88:d2:74:86:c0:a5,NAIL TREATS HAND and FOOTS SPA,WPA2/WPA,1,0.170698642731,-79,3,0.512095928192,-237
b0:4e:26:4c:0e:e3,TFMGT Office,WPA2/WPA,2,9.13077616692,-88,6,54.7846570015,-526
74:cc:39:bb:7e:50,Anytime Fitness Maginhawa,WPA2/WPA,2,0.409665107727,-85,2,0.819330215454,-169
ba:4e:26:4c:0e:e3,,WPA2,2,6.77129599452,-88,8,54.1703679562,-704
b6:4e:26:4c:0e:e3,TFMGT Office_Guest,WPA2/WPA,2,-1,-82,1,0,-82
cc:1a:fa:97:cf:b8,bayanDSL,WPA,4,1.38239645958,-79,2,2.76479291916,-158
b0:4e:26:4c:12:53,TFMGT Office,WPA2/WPA,2,-1,-86,1,0,-86
5c:6a:80:1a:25:c6,Snow Creme,WPA2/WPA,3,-1,-78,1,0,-78
ac:86:74:4a:09:53,,WPA2/WPA,5,0.187628487746,-83,12,2.25154185295,-988
bc:c0:0f:cb:0d:88,PLDTHOMEFIBRb0d88,WPA2/WPA,5,0.187737425168,-80,12,2.25284910202,-950
cc:06:77:e1:1f:90,PLDTHOMEFIBR11f90,WPA2/WPA,5,2.45762899944,-86,7,17.2034029961,-599
00:e0:20:3b:00:75,Extension 3,WPA,6,1.22884149551,-87,20,24.5768299103,-1731
ac:86:74:4a:09:57,‚$,WPA2,0,0.153507530689,-83,4,0.614030122757,-332
94:46:96:18:f4:c9,PLDTHOMEDSL7G7G0,WPA2/WPA,5,-1,-89,1,0,-89
98:de:d0:cc:d4:72,K5MPCTV,WPA2,5,-1,-86,1,0,-86
b0:c1:9e:30:5e:25,SmartBro_305E25,WPA2/WPA,7,1.06713136874,-77,19,20.275496006,-1451
18:de:d7:34:4c:cc,HUAWEI-uAu6,WPA2/WPA,9,0.215043136052,-89,7,1.50530195236,-619
00:13:33:dc:91:af,PLDTHOMEDSLDAL1,WPA2/WPA,11,0.460818499327,-77,8,3.68654799461,-615
2c:4d:54:20:49:f0,pids_OP,WPA2,9,-1,-87,1,0,-87
2c:4d:54:20:49:f1,pids_Guest,WPA2,9,-1,-87,1,0,-87
00:13:33:e8:f8:31,PLDTHOMEDSL,WPA2/WPA,11,0.136547843615,-87,6,0.819287061691,-517
f4:9e:ef:d0:b7:bc,PLDTHOMEDSL VCE,WPA2,11,-1,-85,1,0,-85
00:13:33:e1:9b:5c,PLDTHOMEDSL,WPA2/WPA,11,-1,-88,1,0,-88
90:61:0c:2a:47:af,Marco,WPA2,11,-1,-90,1,0,-90
90:61:0c:2c:e1:7d,PLDTHOMEDSL57725,WPA2/WPA,1,0.146297420774,-84,7,1.02408194542,-586
20:25:64:c6:89:a5,963c41,WPA2/WPA,1,-1,-88,1,0,-88
