BSSID,SSID,Encryption,Channel,Average Beacon Interval,Average Strength Signal,Number of Packets,Interval Summation,RSSI Summation
2c:4d:54:d9:fd:68,Dunby,WPA2,6,0.54745139984,-81,52,28.4674727917,-4167
00:13:33:c6:69:4c,PLDTHOMEDSL,WPA2/WPA,11,0.614735741364,-87,19,11.6799790859,-1647
fc:b4:e6:4a:ca:db,SKYbroadband1860,WPA2/WPA,1,0.537607997656,-87,8,4.30086398125,-691
94:fb:b2:59:aa:60,PLDTHOMEDSL,WPA2/WPA,11,0.0512079000473,-82,2,0.102415800095,-163
14:b7:f8:0b:8d:9f,Tantoco AirPort Extreme,WPA2/WPA,1,0.785084366798,-85,6,4.71050620079,-510
5a:e3:47:f8:8c:b1,LDC_SAP_LENOVO-PC,WPA2,11,0.664925078551,-83,36,23.9373028278,-2988
e8:de:27:9a:b3:d8,NAFS,WPA2/WPA,11,0.527110637763,-83,39,20.5573148727,-3210
94:0e:6b:57:19:3d,get off my wifi,WPA2,10,1.54389383243,-81,13,20.0706198215,-1047
00:26:75:f7:20:e4,benz,WPA,10,-1,-82,1,0,-82
c8:d3:a3:6f:65:84,dvt555,WPA2/WPA,1,0.102301955223,-86,2,0.204603910446,-172
98:de:d0:be:64:29,TP-LINK_6429,WPA2,2,0.117011444909,-76,7,0.819080114365,-527
4c:81:20:f3:29:bb,PLDTHOMEDSL329BB,WPA2/WPA,1,0.76801649332,-84,20,15.3603298664,-1680
cc:5d:4e:ac:d7:08,PLDTMyDSL19,WPA2/WPA,11,0.556535347648,-88,23,12.8003129959,-2015
48:00:33:62:3a:75,SKYbroadband3A72,WPA2/WPA,1,0.523388677173,-80,9,4.71049809456,-715
48:00:33:62:30:f1,BayangMalusog,WPA2/WPA,1,0.131642443793,-83,7,0.921497106552,-580
94:46:96:1c:f6:15,E,WPA2/WPA,1,4.24969649315,-89,2,8.4993929863,-178
ec:f3:42:23:20:1c,jensen,WPA,6,0.412097535482,-86,41,16.8959989548,-3523
a4:2b:b0:f8:9e:87,PLDTHOMEDSL_AF5Y_EXT,WPA2/WPA,11,0.444901847839,-85,20,8.89803695679,-1695
00:13:33:ce:c7:b8,PLDTHOMEDSL,WPA2/WPA,11,0.559933637051,-85,47,26.3168809414,-3969
50:c7:bf:7b:19:d4,TP-LINK MALINIS,WPA2/WPA,11,0.803319847584,-88,20,16.0663969517,-1746
80:29:94:68:33:81,SKYbroadband337E,WPA2/WPA,11,0.52907983462,-85,30,15.8723950386,-2522
d4:7b:b0:53:b8:ab,Chewboiboi,WPA2/WPA,1,0.460812926292,-90,2,0.921625852585,-180
00:1f:fb:ac:7e:9d,HomeBro_ULTERA,WPA2,11,0.487053693869,-81,78,37.9901881218,-6315
80:29:94:68:33:f5,SKYbroadband33F2,WPA2/WPA,1,0.566620667775,-84,15,8.49931001663,-1250
08:95:2a:89:3c:6a,SKYbroadband4321,WPA2/WPA,1,0.897980928421,-83,13,11.6737520695,-1075
a4:2b:b0:ce:06:51,TP-LINK_0651,WPA2/WPA,6,0.146286862237,-88,7,1.02400803566,-610
90:61:0c:31:9a:fc,PLDTHOMEDSLPoodle,WPA2,1,2.04797494411,-90,2,4.09594988823,-179
88:d2:74:86:a6:b7,bayanDSLWIFI_A6B7,WPA2/WPA,11,6.14407968521,-91,3,18.4322390556,-271
00:13:33:e5:fd:e8,PLDTHOMEDSL,WPA2/WPA,11,0.102405548096,-87,9,0.921649932861,-778
f8:d1:11:83:78:44,Virus Detected,WPA2/WPA,1,0.83970618248,-83,5,4.1985309124,-412
50:09:59:83:82:81,"(Alporha and Rodriguez, 2016)",WPA2/WPA,6,0.456009581685,-82,64,29.1846132278,-5218
00:18:f8:a4:31:fb,GPF,WPA,11,0.825607508421,-89,16,13.2097201347,-1411
50:09:59:85:b9:e5,SKYbroadbandB9E2,WPA2/WPA,1,0.887486457825,-84,15,13.3122968674,-1250
18:d6:c7:23:95:10,admin,WPA2/WPA,6,-1,-89,1,0,-89
58:70:c6:f7:42:4d,YICarCam_F7424D,WPA2,6,0.657896316413,-85,66,43.4211568832,-5553
48:00:33:f3:09:3d,SKYbroadband093A,WPA2/WPA,1,0.716806411743,-86,12,8.60167694092,-1021
48:00:33:62:32:59,SKYbroadband3256,WPA2/WPA,1,0.38168163733,-81,11,4.19849801064,-889
1c:74:0d:17:c9:74,UNITY_SOURCE,WPA2/WPA,11,1.50189304352,-93,3,4.50567913055,-277
88:3f:d3:06:77:64,HUAWEI-68pF,WPA2/WPA,10,0.995158513387,-80,12,11.9419021606,-957
00:1f:fb:ba:d2:8b,LynKoCus6-07,WPA2,11,0.473905003348,-86,43,20.377915144,-3690
48:00:33:62:31:0d,SKYbroadband310A,WPA2/WPA,11,0.599353881443,-87,34,20.3780319691,-2935
88:3f:d3:06:29:6c,DESKARTE,WPA2/WPA,1,0.200706005096,-87,2,0.401412010193,-173
18:de:d7:34:79:6c,HUAWEI-kc87,WPA2/WPA,2,0.0502049922943,-78,2,0.100409984589,-156
20:25:64:cb:84:7e,979384,WPA2/WPA,1,0.810657878717,-84,24,19.4557890892,-2015
f6:9f:c2:57:be:90,Aralinks_Hub2,WPA2/WPA,1,0.67146768221,-76,41,27.5301749706,-3081
14:b7:f8:0b:41:fb,SKYbroadband41F8,WPA2/WPA,6,0.449825542314,-85,28,12.5951151848,-2370
8c:18:d9:71:91:1b,Mitsubishi Wireless TV 908,OPN,6,0.491565424204,-82,40,19.6626169682,-3275
f4:e3:fb:e5:49:fc,XRZ-850,WPA2/WPA,5,0.567594657625,-74,35,19.8658130169,-2584
4c:f9:5d:85:9a:fc,RBCTY1,WPA2/WPA,6,2.01961299777,-86,8,16.1569039822,-686
00:13:33:e1:c7:ec,,WPA2/WPA,11,0.701743553667,-81,34,23.8592808247,-2724
e0:8e:3c:18:90:f8,PoohCorner,WPA,11,0.722813297721,-90,17,12.2878260612,-1517
f8:32:e4:b2:07:70,HOLYFAMILY,WPA2,11,0.484438190093,-86,26,12.5953929424,-2234
b0:b2:dc:aa:c8:8c,PLDTMyDSLvirus,WPA2/WPA,11,-1,-92,1,0,-92
48:00:33:62:3d:01,SKYbroadband3CFE,WPA2/WPA,11,-1,-92,1,0,-92
f6:9f:c2:b5:f1:b4,Aralinks_Faculty,WPA2/WPA,11,1.26582199649,-86,19,24.0506179333,-1630
00:13:33:e1:c7:e9,PLDTHOMEDSL,WPA2/WPA,11,0.611775972904,-82,39,23.8592629433,-3166
48:00:33:62:8a:79,SKYbroadband8A76,WPA2/WPA,1,0.307210524877,-80,15,4.60815787315,-1200
3a:1c:23:00:4b:aa,SmartBro-004baa,OPN,1,1.00354604721,-78,20,20.0709209442,-1549
50:09:59:84:f1:91,SKYbroadbandF18E,WPA2/WPA,1,0.256031990051,-88,2,0.512063980103,-175
fc:b4:e6:82:43:85,SKYbroadbandABA4,WPA2/WPA,6,0.921616256237,-89,4,3.68646502495,-355
e0:8e:3c:21:e8:eb,HOLYFAMILY,WPA2/WPA,1,0.757775831223,-81,5,3.78887915611,-402
32:cd:a7:f4:e7:de,DIRECT-TcM2070 Series,WPA2,1,0.184330558777,-79,5,0.921652793884,-393
00:13:33:f4:27:ef,PLDTHOMEDSLBILL,WPA2/WPA,1,0.343769652503,-83,14,4.81277513504,-1162
1c:b7:2c:79:f8:88,AWESOME.RIBS,WPA2,1,0.273053963979,-85,3,0.819161891937,-254
7a:31:c1:75:6c:83,iPhone,WPA2,1,0.972816228867,-87,4,3.89126491547,-347
cc:06:77:60:2f:88,PLDTHOMEFIBR02f88,WPA2/WPA,1,-1,-88,1,0,-88
00:19:be:81:32:e2,Altai_Wifi,WPA2,6,0.416436330477,-82,30,12.4930899143,-2441
00:24:01:18:ad:e1,HOLYFAMILY,WPA2/WPA,6,-1,-94,1,0,-94
18:a6:f7:76:35:da,TP,WPA2/WPA,10,-1,-85,1,0,-85
d2:5b:a8:f8:d5:d9,PadrePio,WPA2/WPA,11,0.503474205732,-88,24,12.0833809376,-2100
90:61:0c:16:73:f9,PLDTMyDSL,WPA2/WPA,11,0.466497553719,-82,18,8.39695596695,-1463
00:26:75:79:72:04,ThePlaceToBe,WPA2,11,1.19466869036,-90,3,3.58400607109,-268
cc:06:77:60:54:f8,fibr1,WPA2/WPA,1,0.10239815712,-82,6,0.614388942719,-490
78:c1:a7:24:27:66,Ragnarok1017,WPA,1,0.204803466797,-86,4,0.819213867188,-342
86:2a:a8:eb:23:c8,Aralinks_Hub1,WPA2/WPA,1,1.33123397827,-86,3,3.99370193481,-256
08:95:2a:e4:85:d8,SKYbroadband624F,WPA2/WPA,11,0.661673600857,-89,13,8.60175681114,-1152
90:61:0c:33:aa:70,PLDTHOMEDSL43632,WPA2/WPA,11,0.358407914639,-88,12,4.30089497566,-1051
1e:74:0d:02:42:c0,PLDTMyDSLBiz,WPA2/WPA,1,2.73066099485,-87,3,8.19198298454,-260
08:95:2a:89:35:37,SKYbroadbandA450,WPA2/WPA,6,0.102402857372,-89,7,0.716820001602,-617
bc:c0:0f:7b:d7:c0,FIBERHOME_bd7c0,WPA2/WPA,5,0.471045589447,-76,10,4.71045589447,-758
cc:06:77:6e:da:80,PLDTHOMEFIBReda80,WPA2/WPA,6,0.686966707309,-84,24,16.4872009754,-2006
70:5a:9e:da:57:29,SKYbroadband5726,WPA2/WPA,11,-1,-92,1,0,-92
90:61:0c:2d:d3:09,tom&jerry,WPA2,11,0.41216609478,-85,40,16.4866437912,-3373
90:61:0c:2d:88:5b,Nuat Thai 80 Maginhawa,WPA2,11,0.64308172226,-84,25,16.0770430565,-2100
e0:8e:3c:1a:88:57,METEORO,WPA2/WPA,1,1.39942065875,-86,3,4.19826197624,-258
c8:93:46:48:56:58,Think_485658,WPA2,1,2.69654099147,-88,3,8.0896229744,-262
78:c1:a7:03:9e:ec,Pebble,WPA,1,0.404953729023,-74,22,8.9089820385,-1625
a0:f3:c1:a4:4d:8a,Elenita,WPA2/WPA,6,0.0511485338211,-92,2,0.102297067642,-183
8c:34:fd:60:c1:ea,HUAWEI-E5330-C1EA,WPA2,7,-1,-81,1,0,-81
14:b7:f8:0b:1c:37,SKYbroadband1C34,WPA2/WPA,1,0.581830956719,-75,22,12.8002810478,-1637
48:f8:b3:0f:d9:65,MotorGirl,WPA2,1,0.524694681168,-83,16,8.39511489868,-1322
f4:f2:6d:94:56:14,OrangeSegment1,WPA2,1,0.487908713958,-79,17,8.29444813728,-1328
90:61:0c:39:f2:a4,PLDTHOMEDSL62116,WPA2/WPA,1,-1,-85,1,0,-85
c8:93:46:47:ad:f2,Think_47ADF2,WPA2,6,0.674100081126,-85,12,8.08920097351,-1014
c8:93:46:cc:21:05,Think_CC2105,WPA2/WPA,6,-1,-88,1,0,-88
c8:93:46:cc:21:da,Think_CC21DA,WPA2/WPA,6,-1,-91,1,0,-91
80:2a:a8:41:e9:d6,Wireless,WPA2,11,0.358167069299,-85,14,5.01433897018,-1189
c8:93:46:48:70:90,Think_487090,WPA2,11,0.392543574174,-89,12,4.71052289009,-1059
c8:93:46:48:4c:7f,Think_484C7F,WPA2,11,0.334548473358,-85,15,5.01822710037,-1265
c8:93:46:48:60:c6,Think_4860C6,WPA2,10,0.256008505821,-84,2,0.512017011642,-168
cc:06:77:5c:bd:58,OSPLDT2_4G,WPA2/WPA,1,0.372912866729,-79,14,5.2207801342,-1099
36:69:87:a1:89:8f,NATOR 1O,WPA2/WPA,1,0.0938664873441,-80,12,1.12639784813,-954
cc:06:77:5c:bd:59,OS Dong,WPA2,1,0.385967548077,-78,13,5.017578125,-1009
1e:74:0d:02:3c:c8,PLDTMyDSLBizADMIN,WPA2/WPA,1,0.0511674880981,-88,2,0.102334976196,-176
5c:6a:80:a3:6f:37,UNDER THE SEA,WPA2/WPA,7,0.204622030258,-84,2,0.409244060516,-167
0e:41:58:01:1d:a3,5GB/s-3,WPA2,11,2.30398952961,-92,2,4.60797905922,-183
a4:2b:b0:d9:10:26,,WPA2/WPA,11,0.119603355726,-86,6,0.717620134354,-511
14:ab:f0:4d:9d:80,ARRIS-9D82,WPA2,6,0.0511300563812,-90,2,0.102260112762,-180
0c:f4:d5:15:99:28,#SmartWifi @StrEATMag,OPN,11,0.543521422606,-79,26,14.1315569878,-2051
a4:2b:b0:c1:4c:87,SKYbroadband7B2C_EXT,WPA2/WPA,11,0.115065872669,-85,8,0.920526981354,-676
00:13:33:e1:63:df,PLDTHOMEDSL,WPA2/WPA,11,2.49176022742,-83,9,22.4258420467,-740
00:13:33:df:9b:b8,PLDTHOMEDSL,WPA2/WPA,11,0.45767289765,-81,49,22.4259719849,-3934
84:1b:5e:76:29:70,Munays,WPA2/WPA,11,-1,-91,1,0,-91
2c:26:c5:1e:b3:c4,bayanDSL,WPA,11,0.650250506401,-85,20,13.005010128,-1686
a4:2b:b0:c1:4e:b5,SKYbroadband7B2C_EXT,WPA2/WPA,11,-1,-87,1,0,-87
00:90:a9:0e:55:0b,CallaoMan,WPA2,11,0.691838636398,-78,25,17.29596591,-1946
ec:8c:a2:30:ff:28,#SmartWifi @StrEATMag,OPN,1,0.617822599411,-70,30,18.5346779823,-2096
e0:8e:3c:2d:fa:d5,bayanDSLWIFI_FAD5,WPA2/WPA,1,0.650034303251,-78,46,29.9015779495,-3561
f0:98:38:07:78:bc,8386CGA,WPA2/WPA,7,0.250859498978,-79,4,1.00343799591,-316
14:ab:f0:4c:c1:b0,,WPA2,6,0.474459862709,-87,30,14.2337958813,-2588
00:13:33:ea:7b:20,PLDTHOMEDSLadmin,WPA2/WPA,5,1.10080043972,-78,16,17.6128070354,-1235
00:13:33:ea:7b:21,trendzoneqc,WPA2/WPA,5,0.750937630733,-77,24,18.0225031376,-1840
94:46:96:17:00:3d,PLDTHOMEDSL7M7R0,WPA2/WPA,5,0.170659303665,-72,3,0.511977910995,-214
34:ba:9a:55:c5:b6,,WPA2/WPA,4,-1,-80,1,0,-80
38:46:08:f3:47:24,bayanDSL,WPA,11,0.550395637751,-81,8,4.40316510201,-642
e0:8e:3c:19:9c:bb,Aztech5068_99CBB,WPA,11,0.370219230652,-81,13,4.81284999847,-1049
00:21:29:9d:a8:2f,SpanishCoins,WPA2,11,0.96257250309,-87,10,9.6257250309,-864
94:46:96:1d:46:ce,PLDTHOMEDSLUJU40,WPA2/WPA,11,0.908807754517,-78,24,21.8113861084,-1860
4c:81:20:f3:97:9b,PNRBRUDU,WPA2/WPA,11,-1,-88,1,0,-88
48:00:33:a7:e7:a1,SKYbroadbandE79E,WPA2/WPA,1,1.11504342821,-81,9,10.0353908539,-724
ee:1d:7f:a1:32:b7,DANNAH,WPA2/WPA,1,1.31654201235,-86,7,9.21579408646,-596
00:90:a9:10:89:7b,SunkenGalleon,WPA2,6,0.334309299787,-83,30,10.0292789936,-2489
80:13:82:58:e6:2c,HUAWEI-E62C,WPA2,8,0.170021613439,-77,3,0.510064840317,-230
00:90:a9:10:89:7c,GuestWiFi,WPA2,6,0.28595744161,-83,34,9.72255301476,-2789
44:6e:e5:5b:48:82,VIRUS,WPA2,6,0.512001991272,-90,11,5.63202190399,-984
00:90:a9:10:93:eb,CalataganPot,WPA2,11,1.06437058449,-85,5,5.32185292244,-423
76:4a:a4:c9:3e:4c,CECILLE,WPA2/WPA,6,0.828962995892,-83,21,17.4082229137,-1729
90:61:0c:11:8d:26,PLDTMyDSL,WPA2/WPA,11,0.102400398254,-85,5,0.512001991272,-423
f0:98:38:07:ce:cc,HUAWEI-sJ8b,WPA2/WPA,7,0.564481526613,-79,8,4.51585221291,-631
70:5a:9e:84:02:80,MariaClare,WPA2/WPA,11,0.94437511762,-81,9,8.49937605858,-726
50:04:b8:8f:95:f9,LuckyAlmera,WPA2,6,0.392535249392,-85,12,4.71042299271,-1015
fa:8f:ca:50:af:9a,,OPN,11,0.652807936072,-83,32,20.8898539543,-2633
74:cc:39:bb:51:38,AFMaginhawaOffice,WPA2/WPA,11,4.79573933283,-88,6,28.774435997,-528
88:d2:74:86:c4:cb,bayanDSLWIFI_C4CB,WPA2/WPA,11,0.81252886938,-82,46,37.3763279915,-3743
1a:4f:32:45:96:6b,DIRECT-Jx-BRAVIA,WPA2,1,1.39942399661,-83,3,4.19827198982,-247
14:b7:f8:0b:38:33,Chibutt,WPA2/WPA,1,0.483439273304,-77,18,8.70190691948,-1369
90:61:0c:37:67:ff,PLDTHOMEDSL26623,WPA2/WPA,1,0.389117193222,-76,10,3.89117193222,-752
ac:f9:70:ec:e6:08,HUAWEI-7BDP,WPA2/WPA,6,0.714273976345,-78,51,36.4279727936,-3939
cc:06:77:6f:30:40,SAIGON PHO1,WPA2/WPA,7,0.950491795173,-73,39,37.0691800117,-2846
74:cc:39:bb:51:60,PLDTHOMEFIBRb5160,WPA2/WPA,11,-1,-85,1,0,-85
08:10:74:61:0e:4a,daddy_shiony,WPA2/WPA,11,0.390968994661,-78,11,4.30065894127,-850
74:cc:39:ba:cd:f0,,WPA2/WPA,1,0.127987742424,-83,4,0.511950969696,-330
bc:c0:0f:7b:c2:08,FIBERHOME_bc208,WPA2/WPA,7,0.0930882800709,-67,11,1.02397108078,-728
00:18:4d:95:5d:b0,MRS,WPA,11,-1,-84,1,0,-84
00:13:33:e1:c9:15,PLDTHOMEDSL,WPA2/WPA,11,2.79900503159,-84,3,8.39701509476,-250
00:13:33:c0:57:33,PLDTHOMEDSL,WPA2/WPA,11,-1,-82,1,0,-82
ac:86:74:4a:09:52,CloudTrax,OPN,5,0.455892541192,-76,11,5.01481795311,-829
ac:86:74:4a:09:53,,WPA2/WPA,5,0.400847256184,-75,12,4.8101670742,-900
9c:6f:52:34:ff:b7,Fatpipe@Moonleaf,WPA2/WPA,11,1.02122700214,-76,4,4.08490800858,-302
9c:6f:52:34:ff:b6,Zentea,WPA2/WPA,11,1.84327495098,-75,2,3.68654990196,-149
f0:98:38:f9:14:28,Fiber200,WPA2/WPA,1,0.383165998892,-76,22,8.42965197563,-1656
cc:06:77:60:3e:98,PLDTHOMEFIBR03e98,WPA2/WPA,1,0.65862172842,-78,44,28.9793560505,-3399
70:8b:cd:b2:7b:60,Flower Poopoo :3 ,WPA2,1,18.0227040052,-89,2,36.0454080105,-178
cc:1a:fa:97:cf:b8,bayanDSL,WPA,4,0.204797506332,-72,2,0.409595012665,-143
00:e0:20:3b:00:75,Extension 3,WPA,6,0.547318516106,-83,29,15.8722369671,-2392
94:65:2d:23:6e:a5,FD-04,OPN,11,0.534767442279,-73,9,4.81290698051,-655
38:d8:2f:22:3d:48,bayanDSLWiFi_3D48,WPA2/WPA,10,0.392541587353,-66,12,4.71049904823,-792
e0:8e:3c:21:45:ff,bayanDSLWIFI_45FF,WPA2/WPA,11,0.230415999889,-79,4,0.921663999557,-315
88:d2:74:86:c0:a5,NAIL TREATS HAND and FOOTS SPA,WPA2/WPA,1,-1,-85,1,0,-85
0e:41:58:00:9f:ef,Wireless-N ext 1,WPA,6,2.59418400129,-92,3,7.78255200386,-275
00:13:33:dc:91:af,PLDTHOMEDSLDAL1,WPA2/WPA,11,0.823289442062,-81,25,20.5822360516,-2009
00:13:33:e8:f8:31,PLDTHOMEDSL,WPA2/WPA,11,1.48481175303,-92,8,11.8784940243,-729
00:13:33:dc:c2:92,PLDTHOMEDSLLVMANN,WPA2/WPA,11,-1,-93,1,0,-93
84:16:f9:ed:7d:f4,flyff for fun,WPA2/WPA,1,0.205573439598,-88,2,0.411146879196,-176
ba:4e:26:4c:0e:e3,,WPA2,2,-1,-82,1,0,-82
90:61:0c:2c:e1:7d,PLDTHOMEDSL57725,WPA2/WPA,1,0.86016497612,-86,5,4.3008248806,-430
84:c9:b2:52:16:e9,A4 Site,WPA2/WPA,6,0.104483962059,-94,2,0.208967924118,-187
cc:06:77:e1:1f:90,PLDTHOMEFIBR11f90,WPA2/WPA,5,-1,-82,1,0,-82
cc:06:77:22:fb:60,PLDTHOMEFIBR2fb60,WPA2/WPA,5,-1,-81,1,0,-81
00:13:33:e1:9b:5c,PLDTHOMEDSL,WPA2/WPA,11,0.123162794113,-91,5,0.615813970566,-452
00:13:33:fb:45:3c,,OPN,1,0.102427959442,-88,2,0.204855918884,-175
