SSID,Net ID,TriLat,TriLong,Encryption,Type,Trans ID,First Time,Last Time,Last Updt
PLDTHOMEDSLRR,00:13:33:C1:F2:FB,14.64667892,121.06137085,wpa2,infra,20140922-00000,"2014-09-23, 04:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSL,00:13:33:CF:5E:F8,14.64683437,121.06045532,wpa2,infra,20150808-00000,"2015-08-08, 01:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSL,00:13:33:F4:2A:F6,14.646945,121.06193542,wpa2,infra,20160227-00000,"2016-01-30, 02:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSL,00:13:33:F4:4B:E9,14.64611721,121.06292725,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSLPraiseGOD,00:13:33:ED:58:82,14.64586163,121.0630188,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSL,00:13:33:FA:C7:C1,14.65092182,121.05726624,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEDSL_Matias,00:13:33:FA:EF:49,14.65054893,121.05735779,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEDSLjun,00:13:33:FE:CC:B8,14.64668179,121.06270599,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSL,00:13:33:FE:E4:AA,14.64680767,121.0612793,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSL,00:13:33:ED:A2:BA,14.64627743,121.06243896,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSL,00:13:33:E1:C9:15,14.64609528,121.06011963,wpa2,infra,20150812-00000,"2015-08-13, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSLDAL1,00:13:33:DC:91:AF,14.64585781,121.06096649,wpa2,infra,20150726-00000,"2015-07-12, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSL,00:13:33:D3:4B:09,14.64710331,121.05755615,wpa2,infra,20150808-00000,"2015-08-08, 01:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEDSL,00:13:33:C0:E2:7A,14.64994812,121.05744934,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,00:13:33:FA:E4:77,14.64704132,121.06246948,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSL_arhnelie,00:13:33:FE:CC:AE,14.64631081,121.06280518,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-10-15, 06:00:00 PM","2017-10-15, 06:00:00 PM"
PLDTHOMEDSL,00:13:33:D6:2C:6B,14.64641094,121.05954742,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
PLDTHOMEDSL,00:13:33:F2:89:1A,14.64632988,121.06210327,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSL,00:13:33:F4:48:42,14.64783955,121.05718994,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSL,00:13:33:E1:C7:E9,14.64740658,121.0586319,wpa2,infra,20150808-00000,"2015-08-08, 01:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSL,00:13:33:ED:62:7D,14.64683819,121.06211853,wpa2,infra,20160227-00000,"2016-01-30, 02:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSLNoConnection,00:13:33:F0:A2:99,14.65035915,121.06230164,wpa2,infra,20160320-00000,"2016-03-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDTHOMEDSL_Queeny,00:13:33:E7:6C:14,14.64685631,121.06197357,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
None,00:13:33:E7:6C:15,14.64680862,121.0616684,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSL302,00:13:33:E8:F6:83,14.64971828,121.06217194,wpa2,infra,20160103-00000,"2001-01-01, 04:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Wireless Projector,00:12:5F:08:E7:8E,14.65021706,121.05304718,unknown,infra,20160227-00000,"2001-01-01, 04:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDTHOMEDSL,00:13:33:C0:57:33,14.64637852,121.06061554,wpa2,infra,20150120-00000,"2015-01-12, 03:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEDSL,00:13:33:D2:49:C5,14.64695358,121.06263733,wpa2,infra,20150726-00000,"2015-04-27, 11:00:00 PM","2017-10-15, 06:00:00 PM","2017-10-15, 06:00:00 PM"
PLDTHOMEDSL_Ai,00:13:33:F1:1B:5C,14.64576149,121.06230927,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSL,00:13:33:F4:4B:D5,14.64608383,121.06295776,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSL,00:13:33:F6:C3:4C,14.64958858,121.06237793,wpa2,infra,20160509-00000,"2016-05-04, 06:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDTHOMEDSL,00:13:33:E0:3E:83,14.64631176,121.06261444,wpa2,infra,20150808-00000,"2015-08-04, 09:00:00 PM","2017-10-15, 06:00:00 PM","2017-10-15, 06:00:00 PM"
None,00:13:33:FB:45:3D,14.64585972,121.06066895,unknown,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSLGRABTAPSI,00:13:33:FC:69:69,14.64698792,121.06246948,wpa2,infra,20160321-00000,"2016-03-22, 03:00:00 AM","2017-10-28, 02:00:00 PM","2017-10-28, 02:00:00 PM"
PLDTHOMEDSL,00:13:33:FC:CE:59,14.64624977,121.06246948,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSL,00:13:33:FC:D0:AC,14.64641857,121.06210327,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSLamansec,00:13:33:E7:6A:F7,14.64907551,121.06365204,wpa2,infra,20170507-00000,"2017-04-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDTHOMEDSLTRIDENTWOOD,00:13:33:E8:F4:DF,14.64690971,121.06108856,wpa2,infra,20160227-00000,"2016-01-30, 02:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSLvirus,00:13:33:D4:A9:4F,14.64694881,121.06273651,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-10-15, 06:00:00 PM","2017-10-15, 06:00:00 PM"
PLDTHOMEDSL,00:13:33:D6:BB:B3,14.64629841,121.06282806,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSLsanji,00:13:33:E1:98:5F,14.64709568,121.06204987,wpa2,infra,20150726-00000,"2015-07-26, 07:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSL,00:13:33:EC:21:4C,14.64576912,121.06302643,wpa2,infra,20171026-00000,"2017-10-27, 04:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
None,00:13:33:EE:D8:06,14.65022945,121.06329346,wpa2,infra,20170507-00000,"2017-04-11, 01:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDTHOMEDSL,00:13:33:EA:87:F5,14.64652443,121.06195831,wpa2,infra,20160227-00000,"2016-01-30, 02:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSL,00:13:33:C6:D0:DA,14.64636898,121.06119537,wpa2,infra,20150120-00000,"2015-01-11, 03:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSL,00:13:33:FA:E3:A5,14.64719868,121.06188202,wpa2,infra,20160227-00000,"2016-02-28, 03:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
None,00:13:33:FA:E3:A8,14.64706898,121.06190491,wpa2,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PLDTHOMEDSLbellabonita,00:13:33:FB:46:83,14.64686584,121.05815125,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSLACSUP,00:13:33:FC:66:80,14.64947987,121.05753326,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEDSLLUCERO,00:13:33:FD:B7:FB,14.64708042,121.0632782,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
PLDTHOMEDSLVAJ,00:13:33:FE:97:66,14.64644146,121.06272888,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSL,00:13:33:FE:E0:9F,14.64988232,121.05723572,wpa2,infra,20161207-00000,"2016-12-08, 02:00:00 AM","2017-03-16, 04:00:00 PM","2017-03-22, 12:00:00 PM"
PLDTHOMEDSL,00:13:33:FE:E3:0B,14.6466856,121.06271362,wpa2,infra,20171015-00000,"2017-10-16, 07:00:00 AM","2017-10-15, 06:00:00 PM","2017-10-15, 06:00:00 PM"
PLDTHOMEDSLAN,00:13:33:F1:CA:A2,14.64653969,121.06131744,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
PLDTHOMEDSLBILL,00:13:33:F4:27:EF,14.64792633,121.05712128,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
None,00:13:33:F4:2A:F7,14.64686775,121.06180573,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSL,00:13:33:E8:F1:E7,14.64674377,121.06024933,wpa2,infra,20160227-00000,"2001-01-01, 04:00:00 PM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
PLDTHOMEDSL,00:13:33:DB:90:5C,14.65109062,121.05463409,wpa2,infra,20150808-00000,"2015-08-08, 01:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSL,00:13:33:DF:9B:B8,14.64651394,121.05923462,wpa2,infra,20150726-00000,"2015-07-26, 07:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSL,00:13:33:DF:CF:BB,14.64615059,121.06278229,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PLDTHOMEDSL,00:13:33:E1:63:DF,14.64636517,121.05954742,wpa2,infra,20150812-00000,"2015-08-13, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEDSLadmin,00:13:33:EA:7B:20,14.64655399,121.05918121,wpa2,infra,20160227-00000,"2001-01-01, 04:00:00 PM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
trendzoneqc,00:13:33:EA:7B:21,14.64656258,121.0591507,wpa2,infra,20160227-00000,"2001-01-01, 04:00:00 PM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTSMART,00:18:25:03:49:C4,14.64660835,121.06040192,wpa2,infra,20130419-00000,"2013-04-19, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
saugerties2,00:1B:2F:E2:2E:EC,14.64628124,121.05963898,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
TROJAN VIRUS!,00:1A:EF:48:77:0B,14.64684582,121.05797577,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDT Smart WiFi Zone,00:18:25:05:95:D0,14.64726162,121.05634308,unknown,infra,20140813-00000,"2014-08-14, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDT Smart WiFi Zone,00:18:25:05:95:E0,14.64668655,121.0586853,unknown,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
PLDT Smart WiFi Zone,00:18:25:03:49:C0,14.64614105,121.06006622,none,infra,20130207-00000,"2013-02-08, 05:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDT Smart WiFi Zone,00:18:25:03:49:E0,14.64794445,121.05423737,none,infra,20130222-00000,"2001-01-01, 03:00:00 PM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
PLDT Smart WiFi Zone,00:18:25:03:49:F0,14.64680004,121.05838776,unknown,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
HOLYFAMILY,00:1A:EF:48:8A:D3,14.64747906,121.05740356,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
WiFi,00:19:BE:80:83:AC,14.64980125,121.06229401,wpa2,infra,20151015-00000,"2015-09-24, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
MRS,00:18:4D:95:5D:B0,14.64618492,121.05986023,wpa,infra,20130222-00000,"2013-02-23, 06:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Maineden,00:1A:EF:2A:94:09,14.64670467,121.06271362,wpa2,infra,20171015-00000,"2017-10-16, 07:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
CD-R_KING_11n,00:1A:EF:2D:E3:24,14.65014744,121.05740356,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Hybridwerx,00:1A:EF:2E:AA:8D,14.64723682,121.06274414,wpa2,infra,20130206-00000,"2013-02-07, 03:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Maayusin,00:18:F8:70:EE:6E,14.64955235,121.05751801,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Altai_Wifi,00:19:BE:81:32:E2,14.64977074,121.0569458,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
H9300G,00:1D:92:10:DF:E3,14.65043736,121.06124878,wpa,infra,20130309-00000,"2013-03-10, 04:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
Magiting S2,00:18:25:03:49:C1,14.6461668,121.05975342,wpa,infra,20130621-00000,"2013-06-12, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Magiting S3,00:18:25:03:49:E1,14.6467638,121.05446625,wpa,infra,20130621-00000,"2013-06-12, 04:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
PLDTSMART,00:18:25:05:95:E4,14.64667511,121.05875397,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
PLDTSMART,00:18:25:03:49:E4,14.64675236,121.0541153,wpa2,infra,20130419-00000,"2013-04-20, 01:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
PLDTSMART,00:18:25:03:49:F4,14.64679337,121.05838013,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
Magiting S1,00:18:25:05:95:D1,14.64684963,121.05735779,wpa,infra,20140813-00000,"2014-08-14, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDTSMART,00:18:25:05:95:D4,14.64681721,121.05754852,wpa2,infra,20140813-00000,"2014-08-14, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
MMMN,00:1A:EF:29:B5:F4,14.64912319,121.06362915,wpa2,infra,20170507-00000,"2017-04-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
MacNet,00:1A:EF:48:A3:BA,14.64698029,121.06203461,wep,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-03-04, 02:00:00 PM","2017-03-04, 02:00:00 PM"
HomeBro_ULTERA,00:1F:FB:BA:B8:DF,14.64761734,121.06378174,wpa2,infra,20170507-00000,"2017-04-11, 02:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
DiKaMakaKonekNoh,00:1F:FB:BA:F8:35,14.64760876,121.063591,wpa2,infra,20170507-00000,"2017-04-25, 08:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
jennyjuly06,00:1F:FB:A5:21:19,14.64783669,121.06034851,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
M. Marasigan (Restricted),00:21:E9:F7:89:A1,14.64698505,121.05213928,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
None,00:1F:FB:A1:CF:B3,14.64761639,121.06378174,wpa2,infra,20170316-00000,"2017-03-16, 05:00:00 AM","2017-03-16, 04:00:00 PM","2017-03-16, 04:00:00 PM"
BSG_75,00:1F:FB:B7:C7:81,14.64648056,121.06274414,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
HomeBro_ULTERA,00:1F:FB:BA:F8:37,14.65146255,121.06445312,wpa2,infra,20170507-00000,"2017-04-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
lorelove,00:1F:FB:BB:30:8B,14.64590454,121.06230164,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
NEDAMLA,00:1F:FB:BB:10:89,14.64708805,121.06160736,wpa2,infra,20170507-00000,"2017-05-07, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
HomeBro_ULTERA,00:1F:FB:BA:68:87,14.64953136,121.06229401,wpa2,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
HomeBro_ULTERA,00:1F:FB:BA:CA:63,14.6476469,121.06383514,wpa2,infra,20170223-00000,"2017-02-23, 09:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
FRANCISCO-PC_Network,00:24:01:B8:D1:9D,14.64630222,121.06092072,wpa2,infra,20130301-00000,"2013-02-25, 04:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
HomeBro_ULTERA,00:1F:FB:B2:AD:B9,14.64707565,121.06256866,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
Ferrari Ultera,00:1F:FB:B7:A0:01,14.64674759,121.06264496,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
HomeBro_ULTERA,00:1F:FB:BB:34:2F,14.64763165,121.06440735,wpa2,infra,20170314-00000,"2017-03-15, 02:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
Bhebang,00:1C:10:C0:E6:F1,14.64971828,121.06223297,wpa,infra,20130317-00000,"2013-03-18, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
WiFi - Guest,06:19:BE:80:83:AC,14.64979744,121.06229401,unknown,infra,20151015-00000,"2015-09-24, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Tonlengo,00:22:3F:19:41:1C,14.64670944,121.05954742,wpa,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
BuraotNET-G-AES,00:24:A5:D7:87:D3,14.64670753,121.05821991,wpa,infra,20130408-00000,"2013-04-09, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Lithic Lab,00:23:69:10:FD:4C,14.65070629,121.06085968,wep,infra,20150812-00000,"2015-08-10, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
ThePalace_2,04:A1:51:D5:FB:B8,14.64684677,121.06092834,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
YujInn 3rd floor,00:26:75:E4:F0:50,14.64739037,121.05427551,wpa,infra,20141230-00000,"2014-11-20, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
ChooseHappiness,00:26:75:EF:7C:D8,14.65089893,121.05723572,wpa,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
bayanDSLWiFi_BD51,00:26:75:9A:BD:51,14.64994621,121.06201935,wpa2,infra,20140901-00000,"2001-01-01, 04:00:00 PM","2017-03-22, 12:00:00 PM","2017-03-22, 12:00:00 PM"
QCGAS 3,00:26:75:F4:B3:C5,14.64642143,121.05249786,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
AUCTUSNEW2,00:26:75:F4:B3:F1,14.64681053,121.06111145,wpa2,infra,20150808-00000,"2015-08-08, 06:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
bayanDSLWiFi_6E06,00:26:75:B7:6E:06,14.65087414,121.05930328,wpa2,infra,20140813-00000,"2014-08-13, 03:00:00 PM","2017-03-08, 02:00:00 AM","2017-03-08, 02:00:00 AM"
Onins,00:26:75:AC:36:08,14.65013027,121.05931091,wpa2,infra,20140224-00000,"2014-02-20, 03:00:00 PM","2017-03-11, 02:00:00 PM","2017-03-11, 02:00:00 PM"
k.net,04:8D:38:A2:56:EB,14.64902496,121.05956268,wpa2,infra,20170222-00000,"2017-02-15, 02:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
AURA DESIRE,00:27:15:FC:74:C1,14.6469183,121.06239319,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
pogi,00:26:2F:3E:E1:CE,14.64780426,121.05982971,wpa2,infra,20170609-00000,"2017-05-26, 05:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
frappuccino,00:23:B1:68:E7:8A,14.64603806,121.06036377,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
ReggieRage,08:95:2A:5D:2F:85,14.64675045,121.06012726,wpa2,infra,20160227-00000,"2016-02-28, 04:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
TVE CCTV 1,24:A4:3C:94:E9:E9,14.64718342,121.06272125,wpa2,infra,20160505-00000,"2016-03-25, 07:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
GGRDD-5G,0A:A6:F7:4E:72:6E,14.65125847,121.05910492,wpa2,infra,20170223-00000,"2017-02-23, 09:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
13-EVOLUTION PREPAID HOT SPOT,0A:17:12:00:0A:27,14.64726448,121.06381226,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
GPS,08:60:6E:CE:A7:5C,14.6512394,121.05905914,wpa2,infra,20170609-00000,"2017-05-26, 05:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
dd-wrt,08:10:74:DC:25:D8,14.64684772,121.06270599,wpa,infra,20130207-00000,"2013-02-08, 05:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
5GB/s-3,0E:41:58:01:1D:A3,14.64671421,121.05799103,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Zara,00:86:11:08:13:9E,14.64665031,121.05935669,wpa2,infra,20150916-00000,"2001-01-01, 04:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
solar_wifi,64:A5:C3:6D:7D:94,14.64678574,121.05815125,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
arkitek 2.4,20:AA:4B:86:DD:D8,14.647542,121.05751801,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
zzz,60:AF:6D:7B:91:05,14.65135765,121.0521698,wpa2,infra,20170316-00000,"2017-03-17, 05:00:00 AM","2017-03-16, 04:00:00 PM","2017-03-16, 04:00:00 PM"
