First Seen,MAC,SSID,Encryption,RSSI,Channel,Latitude,Longitude
2018-04-24 22:26:43,c8:3a:35:c2:93:b0,AI2 X,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-68,11,14.64177913,121.05815403
2018-04-24 22:26:03,ac:f9:70:ec:7d:1c,HUAWEI-M2nR,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.64209663,121.05809208
2018-04-24 22:26:11,fc:8b:97:35:61:8a,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,11,14.6420529,121.05812032
2018-04-24 22:26:11,34:ba:9a:54:4b:71,Smart_Bro_544B71,[WPA2-PSK-CCMP][WPS][ESS],-85,8,14.6420529,121.05812032
2018-04-24 22:26:11,f4:9e:ef:a0:88:7c,PLDTHOMEDSL_CasaPlatt,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,8,14.6420529,121.05812032
2018-04-24 22:26:15,74:cc:39:ca:38:40,PLDTHOMEFIBRa3840,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,2,14.64200983,121.05812845
2018-04-24 22:26:15,4c:81:20:92:cc:f2,PLDTHOMEDSL2CCF2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-84,7,14.64200983,121.05812845
2018-04-24 22:28:53,c0:4a:00:ea:88:1c,EDUARDO,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-74,6,14.64152358,121.05814406
2018-04-24 22:29:55,bc:c0:0f:20:02:f0,Pigglywiggly3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,1,14.64208998,121.05806499
2018-04-24 22:32:00,38:a2:8c:0f:38:90,KUD001_38a28c0f3890,[WPA2-PSK-CCMP][WPS][ESS],-54,3,14.64318097,121.05797057
2018-04-24 22:29:31,4c:72:b9:aa:77:50,AI2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,11,14.64189365,121.05808954
2018-04-24 22:26:47,90:61:0c:2d:fb:3b,PLDTHOMEDSL64315,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-76,11,14.64174546,121.05815643
2018-04-24 22:27:03,94:46:96:1d:42:0a,PLDTHOMEDSLJYJY0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,7,14.64158161,121.05815444
2018-04-24 22:27:15,f0:98:38:72:d6:24,Felipe Valerio,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,6,14.64148685,121.05815679
2018-04-24 22:26:43,8e:79:67:35:30:b9,Smart Bro_carolmaj,[WPA2-PSK-CCMP][WPS][ESS],-87,1,14.64177913,121.05815403
2018-04-24 22:27:07,fc:b4:e6:a8:f4:83,SKYbroadband389B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,6,14.64154337,121.05815148
2018-04-24 22:29:31,fa:8f:ca:61:ed:3e,Vision,[ESS],-82,6,14.64189365,121.05808954
2018-04-24 22:26:55,00:13:33:de:9e:8e,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,11,14.64166697,121.05815749
2018-04-24 22:26:55,04:95:e6:d5:82:20,PLDTHOMEDSL64315,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-85,11,14.64166697,121.05815749
2018-04-24 22:27:19,14:b7:f8:62:c4:78,SKYbroadbandC475,[WPA2-PSK-CCMP][PMF-OPT][ESS],-71,1,14.6414474,121.05815642
2018-04-24 22:27:37,bc:c0:0f:2f:13:b0,PLDTHOMEFIBRf13b0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-62,9,14.64126418,121.05816406
2018-04-24 22:27:21,9e:ae:d3:99:e2:fb,DIRECT-D39962FB,[WPA2-PSK-CCMP][WPS][ESS],-71,11,14.64142742,121.05815552
2018-04-24 22:27:49,4c:81:20:f3:27:ff,PLDTHOMEDSL327FF,[WPA2-PSK-CCMP][WPS][ESS],-69,3,14.6411586,121.05818432
2018-04-24 22:28:13,00:13:33:d2:48:df,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-51,11,14.64115644,121.05815833
2018-04-24 22:27:41,48:7b:6b:f0:73:94,HUAWEI-n9RF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,5,14.64122154,121.05816682
2018-04-24 22:27:15,fa:8f:ca:65:47:fc,,[ESS],-87,11,14.64148685,121.05815679
2018-04-24 22:27:25,bc:c0:0f:2e:75:08,ManingningFibre,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,8,14.64138501,121.05816222
2018-04-24 22:27:25,d8:5d:4c:c6:ea:98,Parachutes,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-77,11,14.64138501,121.05816222
2018-04-24 22:27:25,ca:3a:6b:53:fb:1b,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-89,161,14.64138501,121.05816222
2018-04-24 22:28:05,5c:54:6d:43:b4:a4,HUAWEI-MD2p,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,8,14.64109092,121.05814648
2018-04-24 22:27:29,50:09:59:da:b3:fa,SKYbroadbandB3F7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,1,14.64133851,121.05816399
2018-04-24 22:28:33,e0:8e:3c:1a:b0:67,ikealife,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,2,14.64135057,121.05814974
2018-04-24 22:27:33,74:d0:2b:5d:fc:88,worm32.nod.inf.extractor,[WPA2-PSK-CCMP][WPS][ESS],-72,11,14.64129876,121.05816356
2018-04-24 22:28:29,74:d0:2b:5d:fc:8c,PLEX.worm32.n0d.inf.extractor,[WPA2-PSK-CCMP][WPS][ESS],-76,161,14.64130998,121.05815141
2018-04-24 22:27:53,00:26:75:dd:21:34,Aztech5018_D2137,[WPA-PSK-CCMP+TKIP][ESS],-71,11,14.64115333,121.05819142
2018-04-24 22:27:45,cc:06:77:64:2e:60,,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-85,11,14.6411886,121.0581675
2018-04-24 22:27:45,c8:3a:35:30:f7:50,NOTYOURwifi,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-88,10,14.6411886,121.0581675
2018-04-24 22:27:45,00:18:25:03:54:91,PLDT Smart WiFi Zone,[ESS],-88,8,14.6411886,121.0581675
2018-04-24 22:27:49,b0:48:7a:a3:bb:6e,CLEVELAND,[WPA2-PSK-CCMP+TKIP][ESS],-83,1,14.6411586,121.05818432
2018-04-24 22:27:53,cc:06:77:64:2e:61,,[WPA2-PSK-CCMP][ESS],-89,11,14.64115333,121.05819142
2018-04-24 22:27:53,e4:8d:8c:fd:ba:a5,PRIMARK_IDA,[ESS],-90,124,14.64115333,121.05819142
2018-04-24 22:28:05,90:61:0c:10:8f:d6,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,11,14.64109092,121.05814648
2018-04-24 22:28:17,34:ce:00:1e:47:c4,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,9,14.64119009,121.05815595
2018-04-24 22:28:57,c8:d7:19:04:57:2b,Uhmest,[WPA2-PSK-CCMP][WPS][ESS],-86,9,14.64156797,121.05813118
2018-04-24 22:28:57,34:ce:00:59:fe:2d,2nd floor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,6,14.64156797,121.05813118
2018-04-24 22:29:00,e0:8e:3c:1c:2c:e7,lolagerman,[WPA-PSK-TKIP][ESS],-87,1,14.64159438,121.05811488
2018-04-24 22:29:03,00:1f:fb:b2:c0:99,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-87,2,14.64162455,121.05812438
2018-04-24 22:30:03,a0:40:a0:59:9e:c5,CasaLucas_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-89,1,14.64216061,121.05806179
2018-04-24 22:30:03,34:bf:90:38:bb:58,PLDTFIBR_38bb58,[WPA-PSK-CCMP][ESS],-87,1,14.64216061,121.05806179
2018-04-24 22:30:07,ec:22:80:fd:28:f6,dlink-fd28f6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,6,14.64220133,121.05805536
2018-04-24 22:30:19,08:02:8e:96:87:ab,,[WPA2-PSK-CCMP][ESS],-84,108,14.64231653,121.05805947
2018-04-24 22:30:39,10:44:00:16:02:61,memimomu,[WPA2-PSK-CCMP][ESS],-60,1,14.64251602,121.05803807
2018-04-24 22:31:56,48:7b:6b:f0:6f:a8,nagilove,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-58,7,14.64314289,121.05797069
2018-04-24 22:31:03,34:ba:9a:54:9b:44,Smart_LTE,[WPA2-PSK-CCMP][WPS][ESS],-75,6,14.64270547,121.05799728
2018-04-24 22:31:48,80:29:94:68:28:e5,SKYbroadband28E2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,1,14.64308214,121.0579938
2018-04-24 22:31:08,00:19:3b:08:92:27,MMDA-ZT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,120,14.64270576,121.05796301
2018-04-24 22:31:16,51502_30232_210478055,Globe,HSPA;ph,-77,0,14.64278289,121.05797576
2018-04-24 22:31:12,78:c1:a7:00:4a:18,ZTEH108N_04A18,[WPA-PSK-CCMP+TKIP][ESS],-84,11,14.64274108,121.05797057
2018-04-24 22:31:12,f2:98:38:9f:b5:5d,Little India,[WPA2-PSK-CCMP+TKIP][ESS],-81,4,14.64274108,121.05797057
2018-04-24 22:31:12,f0:98:38:9f:b5:5c,LI-Devices,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,4,14.64274108,121.05797057
2018-04-24 22:31:12,4c:81:20:92:da:a2,PLDTHOMEDSL2DAA2,[WPA2-PSK-CCMP][WPS][ESS],-83,2,14.64274108,121.05797057
2018-04-24 22:31:12,dc:d9:16:ad:4c:cc,HUAWEI_P9lite_F486,[WPA2-PSK-CCMP][ESS],-83,11,14.64274108,121.05797057
2018-04-24 22:32:12,fc:8b:97:27:70:ac,PLDTMyDSL_rufino,[WPA2-PSK-CCMP][WPS][ESS],-68,11,14.6432716,121.05797211
2018-04-24 22:42:31,fa:8f:ca:6d:d6:8d,,[ESS],-74,11,14.64396794,121.05816459
2018-04-24 22:32:04,bc:c0:0f:7b:b8:f0,FIBERHOME_bb8f0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-70,6,14.64320618,121.05796361
2018-04-24 22:32:16,90:61:0c:39:fe:ba,PLDTHOMEDSL65210,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-71,11,14.64331189,121.05796558
2018-04-24 22:31:56,00:1f:fb:ac:69:59,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-82,1,14.64314289,121.05797069
2018-04-24 22:32:00,50:04:b8:2f:da:d2,Yangfi,[WPA2-PSK-CCMP][ESS],-77,5,14.64318097,121.05797057
2018-04-24 22:32:08,d0:22:be:b5:12:dd,bakedscallops,[WPA2-PSK-CCMP][ESS],-87,6,14.64323734,121.05796022
2018-04-24 22:32:08,50:09:59:83:b4:31,SKYbroadbandB42E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-90,1,14.64323734,121.05796022
2018-04-24 22:32:12,00:22:75:23:a6:90,Belkin_N+_23A690,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,6,14.6432716,121.05797211
2018-04-24 22:32:32,08:10:73:47:0e:f4,elsa57,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-79,6,14.64343744,121.05787575
2018-04-24 22:32:20,90:61:0c:3a:17:d3,PLDTHOMEDSL06099,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.64335127,121.05793878
2018-04-24 22:32:23,bc:c0:0f:81:0e:50,PLDTHOMEFIBR10e50,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,8,14.64337869,121.05792277
2018-04-24 22:32:23,00:26:75:ee:35:79,bayanDSLWiFi_3579,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,2,14.64337869,121.05792277
2018-04-24 22:32:23,80:29:94:67:ed:c9,Trojan Malware,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64337869,121.05792277
2018-04-24 22:33:32,18:a3:e8:1f:56:a0,PLDTHOMEFIBR_1f56a0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-58,2,14.6439553,121.0576865
2018-04-24 22:32:32,74:cc:39:87:ae:10,VILLA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,9,14.64343744,121.05787575
2018-04-24 22:32:32,50:09:59:db:30:de,buangngalubi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,1,14.64343744,121.05787575
2018-04-24 22:32:43,b0:b2:dc:26:80:c0,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,11,14.64351884,121.05782832
2018-04-24 22:32:36,90:61:0c:3a:32:97,PLDTHOMEDSL12951,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64346959,121.05786845
2018-04-24 22:32:43,0c:54:a5:15:4b:b7,48dc58,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-80,1,14.64351884,121.05782832
2018-04-24 22:35:44,fc:b4:e6:a9:0b:d4,SKYbroadband3892,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-63,6,14.64391486,121.05781661
2018-04-24 22:35:29,34:4b:50:49:07:7f,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-71,11,14.64396051,121.05768706
2018-04-24 22:36:04,bc:c0:0f:7b:82:48,FIBERHOME_b8248,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-83,1,14.64396053,121.05800343
2018-04-24 22:33:54,90:61:0c:18:b5:14,HERNANIJIMENEZ,[WPA-PSK-CCMP][ESS],-69,11,14.64413283,121.05759387
2018-04-24 22:36:00,f0:98:38:f9:56:18,HUAWEI-BDmF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-62,1,14.64395613,121.05797333
2018-04-24 22:33:58,ac:f9:70:ec:28:b4,SARMIENTO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,3,14.64417137,121.05758575
2018-04-24 22:33:32,b4:75:0e:15:69:c2,Chasenet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-78,11,14.6439553,121.0576865
2018-04-24 22:33:58,fc:b4:e6:a9:0b:46,SKYbroadband7A7A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-75,1,14.64417137,121.05758575
2018-04-24 22:33:46,90:61:0c:41:04:ff,CD-R KING,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,11,14.64406775,121.05763134
2018-04-24 22:33:54,00:13:33:fc:67:3e,PLDTHOMEDSLHackPaMore,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64413283,121.05759387
2018-04-24 22:34:06,94:0e:6b:65:e2:67,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,11,14.64423702,121.05755699
2018-04-24 22:34:02,f0:98:38:3d:92:5c,Yorozuya,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,4,14.64420487,121.05757186
2018-04-24 22:34:06,90:61:0c:3a:43:34,PLDTHOMEDSL17204,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64423702,121.05755699
1970-01-01 08:00:00,08:86:3b:30:8e:fc,dawasari.,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-63,1,14.64449964,121.0574705
2018-04-24 22:59:06,bc:c0:0f:20:10:98,PLDTHOMEFIBR01098,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,9,14.64449524,121.05769791
2018-04-24 22:34:18,00:18:f8:70:f5:2b,linksys4f,[WPA2-PSK-CCMP-preauth][ESS],-84,11,14.64432543,121.05752879
2018-04-24 23:24:16,b8:55:10:2b:0d:5c,Threelogy new,[WPA2-PSK-CCMP][ESS],-72,11,14.64501954,121.0574519
2018-04-24 22:34:22,bc:c0:0f:2e:88:70,PLDTHOMEFIBRe8870,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,3,14.64435533,121.05751037
1970-01-01 08:00:00,8c:68:c8:c0:1e:3f,bayanDSLWIFI_1E3F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-63,10,14.64449964,121.0574705
2018-04-24 22:34:26,cc:06:77:e1:6c:3c,Allen5g,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,36,14.6443878,121.05748657
2018-04-24 22:34:42,cc:06:77:1e:f8:40,FREE WIFI,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-82,11,14.64435725,121.0575499
2018-04-24 22:59:34,80:29:94:67:88:c1,DACKYGIRL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,1,14.64449964,121.0574705
2018-04-24 23:00:36,f0:98:38:07:74:6c,HUAWEI-2m5B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-67,7,14.64494565,121.05733615
2018-04-24 23:00:07,cc:06:77:e1:6c:38,Allen Fiber,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-62,5,14.64471162,121.05737008
2018-04-24 22:34:38,cc:06:77:1e:f8:44,PUBLIC WIFI,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-89,36,14.64440364,121.05753719
2018-04-24 22:58:30,ec:08:6b:5b:27:ef,TP-LINK_27EF,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-66,6,14.64452855,121.0580187
2018-04-24 22:35:02,f0:8c:fb:81:b5:c8,PLDTHOMEFIBR123,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,12,14.64418404,121.05757983
2018-04-24 22:35:29,90:61:0c:3a:05:28,skyechai,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,1,14.64396051,121.05768706
2018-04-24 22:35:56,20:25:64:c6:99:29,mikamarco,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,11,14.64395649,121.05793579
2018-04-24 22:42:37,70:5a:9e:84:13:50,SKYbroadband134D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-56,11,14.64396519,121.05822314
2018-04-24 22:36:08,6c:b7:49:02:88:43,Kapatagan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,1,14.64395788,121.05803181
2018-04-24 22:36:04,00:13:33:fc:d0:c5,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-72,10,14.64396053,121.05800343
2018-04-24 22:42:27,14:b7:f8:64:bb:76,SKYbroadbandBB73,[WPA2-PSK-CCMP][PMF-OPT][ESS],-74,1,14.64395373,121.0581252
2018-04-24 22:42:56,4c:f9:5d:85:c3:70,virus detected,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,4,14.64400091,121.05840679
2018-04-24 22:42:37,bc:c0:0f:1f:08:e0,PLDTHOMEFIBRf08e0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,5,14.64396519,121.05822314
2018-04-24 22:42:40,f0:98:38:f9:5b:24,Nandy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,7,14.64396508,121.0582542
2018-04-24 22:43:29,80:29:94:68:33:dd,SKYbroadband33DA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,1,14.64401897,121.05870321
2018-04-24 22:44:45,f0:98:38:72:c4:58,HUAWEI-H46f,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-53,3,14.64408037,121.05937674
2018-04-24 22:42:37,fa:8f:ca:6d:d2:fe,,[ESS],-75,11,14.64396519,121.05822314
2018-04-24 22:43:12,e0:8e:3c:16:62:7d,bayanDSLWIFI_627D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-66,1,14.64399773,121.05854363
2018-04-24 22:42:40,ec:08:6b:62:bc:28,M_Sec,[WPA2-PSK-CCMP+TKIP][ESS],-71,13,14.64396508,121.0582542
2018-04-24 22:42:37,74:da:da:8c:97:f8,Blazebunny,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-90,36,14.64396519,121.05822314
2018-04-24 22:42:37,74:cc:39:89:c5:68,Geobunny,[WPA2-PSK-CCMP][ESS],-83,5,14.64396519,121.05822314
2018-04-24 22:42:40,ec:08:6b:93:bc:29,2.4DONOSHIPS,[WPA2-PSK-CCMP][WPS][ESS],-70,13,14.64396508,121.0582542
2018-04-24 22:43:04,f0:98:38:07:b6:6c,AMOSH,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,5,14.64399586,121.05846927
2018-04-24 22:43:04,c8:b3:73:12:69:2b,barotillaFIBR,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,1,14.64399586,121.05846927
2018-04-24 22:57:57,ac:22:0b:d2:aa:80,KARIMAN,[WPA2-PSK-CCMP][WPS][ESS],-65,11,14.64455184,121.0583316
2018-04-24 22:43:04,00:13:33:cf:5b:47,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,11,14.64399586,121.05846927
2018-04-24 22:43:04,bc:98:89:2c:51:20,,[WPA-PSK-CCMP][ESS],-84,4,14.64399586,121.05846927
2018-04-24 22:43:16,3c:52:82:fd:04:a5,DIRECT-A4-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],-83,6,14.64400753,121.05857731
2018-04-24 22:43:04,5c:54:6d:43:dd:ac,delink2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,6,14.64399586,121.05846927
2018-04-24 22:44:05,90:61:0c:10:58:38,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-67,11,14.64404484,121.05902124
2018-04-24 22:43:04,08:95:2a:5d:32:d4,SKYbroadbandFEBB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-89,1,14.64399586,121.05846927
2018-04-24 22:43:12,18:a6:f7:27:b6:c5,Jambanooky,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,11,14.64399773,121.05854363
2018-04-24 22:43:33,74:cc:39:87:88:78,PLDTHOMEFIBR78878,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,9,14.64401461,121.05874187
2018-04-24 22:43:20,90:61:0c:17:03:73,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-85,11,14.64400958,121.05861373
2018-04-24 22:43:53,50:09:59:85:dc:95,SKYbroadbandDC92,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,1,14.64404472,121.05891676
2018-04-24 22:44:05,34:ba:9a:54:a9:8e,deegee,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-70,6,14.64404484,121.05902124
2018-04-24 22:44:17,7c:8b:ca:36:c9:71,MAHABAGIN 44A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-67,2,14.64404588,121.05912298
2018-04-24 22:43:45,f0:98:38:07:84:f4,Agham II,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,7,14.64403158,121.05884364
2018-04-24 22:43:49,bc:c0:0f:7e:d5:e0,Halimaw,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,11,14.64404005,121.05888016
2018-04-24 22:43:41,94:46:96:18:85:cf,PLDTHOMEDSLMVMZ0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,5,14.64402394,121.05880648
2018-04-24 22:43:41,e4:77:23:a5:3e:60,AGHAM,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,1,14.64402394,121.05880648
2018-04-24 22:43:53,4e:ef:c0:6a:e4:b1,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-75,11,14.64404472,121.05891676
2018-04-24 22:44:01,74:da:da:8c:9f:6e,dlink-9F6D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-73,2,14.64404264,121.05899142
2018-04-24 22:57:01,cc:06:77:76:43:84,Pldtfiber2,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-70,36,14.64457108,121.05887672
2018-04-24 22:44:05,c8:b3:73:2b:8c:62,RBP3,[WPA2-PSK-CCMP][WPS][ESS],-80,11,14.64404484,121.05902124
2018-04-24 22:44:01,80:29:94:68:12:a5,SKYbroadband12A2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,6,14.64404264,121.05899142
2018-04-24 22:44:01,fa:8f:ca:90:48:99,,[ESS],-83,2,14.64404264,121.05899142
2018-04-24 22:44:09,48:00:33:62:4c:59,Dumo - Villafuerte - Magrata,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-72,1,14.64404483,121.05905274
2018-04-24 22:44:09,bc:c0:0f:7b:61:f0,MAHABAGIN 44A,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-77,2,14.64404483,121.05905274
2018-04-24 22:57:01,cc:06:77:76:43:80,Pldtfibre1,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-65,1,14.64457108,121.05887672
2018-04-24 22:44:09,8c:79:67:c1:47:d9,.Scratchmedia,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,11,14.64404483,121.05905274
2018-04-24 22:44:09,ae:63:be:ee:3e:1c,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-90,36,14.64404483,121.05905274
2018-04-24 22:44:25,48:00:33:62:21:3d,Talens Network,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,6,14.64406627,121.05920735
